#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    2.855000000000E1    1.410399945579E0    1.256770458840E0    1.312950506686E0    1.247551381912E0
    2.860000000000E1    1.408816491305E0    1.256542966318E0    1.311208861211E0    1.247857692483E0
    2.865000000000E1    1.407229975941E0    1.256324382585E0    1.309469296736E0    1.248156201190E0
    2.870000000000E1    1.405640491592E0    1.256114573655E0    1.307731885432E0    1.248446823378E0
    2.875000000000E1    1.404048130096E0    1.255913404733E0    1.305996698923E0    1.248729476825E0
    2.880000000000E1    1.402452982803E0    1.255720740260E0    1.304263808285E0    1.249004081732E0
    2.885000000000E1    1.400855140475E0    1.255536443925E0    1.302533284056E0    1.249270560714E0
    2.890000000000E1    1.399254693657E0    1.255360378694E0    1.300805196237E0    1.249528838800E0
    2.895000000000E1    1.397651732213E0    1.255192406848E0    1.299079614293E0    1.249778843401E0
    2.900000000000E1    1.396046345764E0    1.255032389982E0    1.297356607159E0    1.250020504308E0
    2.905000000000E1    1.394438623440E0    1.254880189083E0    1.295636243241E0    1.250253753666E0
    2.910000000000E1    1.392828653912E0    1.254735664508E0    1.293918590423E0    1.250478525976E0
    2.915000000000E1    1.391216525261E0    1.254598676051E0    1.292203716069E0    1.250694758064E0
    2.920000000000E1    1.389602325309E0    1.254469082937E0    1.290491687028E0    1.250902389071E0
    2.925000000000E1    1.387986141257E0    1.254346743882E0    1.288782569631E0    1.251101360444E0
    2.930000000000E1    1.386368060014E0    1.254231517105E0    1.287076429703E0    1.251291615909E0
    2.935000000000E1    1.384748167970E0    1.254123260368E0    1.285373332561E0    1.251473101443E0
    2.940000000000E1    1.383126550927E0    1.254021830997E0    1.283673343013E0    1.251645765272E0
    2.945000000000E1    1.381503294429E0    1.253927085917E0    1.281976525376E0    1.251809557853E0
    2.950000000000E1    1.379878483337E0    1.253838881683E0    1.280282943463E0    1.251964431846E0
    2.955000000000E1    1.378252202245E0    1.253757074501E0    1.278592660596E0    1.252110342097E0
    2.960000000000E1    1.376624535239E0    1.253681520279E0    1.276905739594E0    1.252247245610E0
    2.965000000000E1    1.374995565949E0    1.253612074642E0    1.275222242800E0    1.252375101537E0
    2.970000000000E1    1.373365377383E0    1.253548592961E0    1.273542232066E0    1.252493871150E0
    2.975000000000E1    1.371734052292E0    1.253490930399E0    1.271865768764E0    1.252603517826E0
    2.980000000000E1    1.370101672799E0    1.253438941924E0    1.270192913778E0    1.252704007019E0
    2.985000000000E1    1.368468320720E0    1.253392482352E0    1.268523727522E0    1.252795306242E0
    2.990000000000E1    1.366834077353E0    1.253351406384E0    1.266858269927E0    1.252877385025E0
    2.995000000000E1    1.365199023394E0    1.253315568618E0    1.265196600460E0    1.252950214926E0
    3.000000000000E1    1.363563239262E0    1.253284823601E0    1.263538778105E0    1.253013769482E0
    3.005000000000E1    1.361926804755E0    1.253259025849E0    1.261884861394E0    1.253068024199E0
    3.010000000000E1    1.360289799373E0    1.253238029871E0    1.260234908381E0    1.253112956512E0
    3.015000000000E1    1.358652302030E0    1.253221690231E0    1.258588976663E0    1.253148545776E0
    3.020000000000E1    1.357014391271E0    1.253209861538E0    1.256947123369E0    1.253174773236E0
    3.025000000000E1    1.355376145002E0    1.253202398511E0    1.255309405178E0    1.253191622001E0
    3.030000000000E1    1.353737640866E0    1.253199155995E0    1.253675878309E0    1.253199077022E0
    3.035000000000E1    1.352098955878E0    1.253199988993E0    1.252046598524E0    1.253197125071E0
    3.040000000000E1    1.350460166763E0    1.253204752697E0    1.250421621137E0    1.253185754708E0
    3.045000000000E1    1.348821349664E0    1.253213302528E0    1.248801001002E0    1.253164956251E0
    3.050000000000E1    1.347182580357E0    1.253225494157E0    1.247184792535E0    1.253134721765E0
    3.055000000000E1    1.345543934009E0    1.253241183542E0    1.245573049699E0    1.253095045031E0
    3.060000000000E1    1.343905485397E0    1.253260226949E0    1.243965826017E0    1.253045921526E0
    3.065000000000E1    1.342267308946E0    1.253282480992E0    1.242363174566E0    1.252987348378E0
    3.070000000000E1    1.340629478516E0    1.253307802664E0    1.240765147978E0    1.252919324356E0
    3.075000000000E1    1.338992067596E0    1.253336049360E0    1.239171798446E0    1.252841849855E0
    3.080000000000E1    1.337355149023E0    1.253367078915E0    1.237583177729E0    1.252754926839E0
    3.085000000000E1    1.335718795444E0    1.253400749625E0    1.235999337148E0    1.252658558841E0
    3.090000000000E1    1.334083078871E0    1.253436920281E0    1.234420327586E0    1.252552750937E0
    3.095000000000E1    1.332448070946E0    1.253475450196E0    1.232846199491E0    1.252437509711E0
    3.100000000000E1    1.330813842837E0    1.253516199243E0    1.231277002879E0    1.252312843221E0
    3.105000000000E1    1.329180465332E0    1.253559027869E0    1.229712787339E0    1.252178760993E0
    3.110000000000E1    1.327548008609E0    1.253603797135E0    1.228153602022E0    1.252035273984E0
    3.115000000000E1    1.325916542482E0    1.253650368741E0    1.226599495657E0    1.251882394566E0
    3.120000000000E1    1.324286136418E0    1.253698605038E0    1.225050516542E0    1.251720136488E0
    3.125000000000E1    1.322656859334E0    1.253748369089E0    1.223506712546E0    1.251548514855E0
    3.130000000000E1    1.321028779780E0    1.253799524666E0    1.221968131118E0    1.251367546111E0
    3.135000000000E1    1.319401965680E0    1.253851936286E0    1.220434819274E0    1.251177247996E0
    3.140000000000E1    1.317776484778E0    1.253905469242E0    1.218906823612E0    1.250977639546E0
    3.145000000000E1    1.316152404191E0    1.253959989627E0    1.217384190302E0    1.250768741046E0
    3.150000000000E1    1.314529790683E0    1.254015364350E0    1.215866965099E0    1.250550574027E0
    3.155000000000E1    1.312908710558E0    1.254071461171E0    1.214355193327E0    1.250323161207E0
    3.160000000000E1    1.311289229756E0    1.254128148728E0    1.212848919893E0    1.250086526501E0
    3.165000000000E1    1.309671413616E0    1.254185296551E0    1.211348189284E0    1.249840694985E0
    3.170000000000E1    1.308055327133E0    1.254242775091E0    1.209853045570E0    1.249585692872E0
    3.175000000000E1    1.306441034967E0    1.254300455744E0    1.208363532397E0    1.249321547485E0
    3.180000000000E1    1.304828601237E0    1.254358210873E0    1.206879692988E0    1.249048287228E0
    3.185000000000E1    1.303218089725E0    1.254415913829E0    1.205401570159E0    1.248765941581E0
    3.190000000000E1    1.301609563583E0    1.254473438979E0    1.203929206297E0    1.248474541056E0
    3.195000000000E1    1.300003085804E0    1.254530661715E0    1.202462643376E0    1.248174117192E0
    3.200000000000E1    1.298398718777E0    1.254587458488E0    1.201001922951E0    1.247864702523E0
    3.205000000000E1    1.296796524543E0    1.254643706810E0    1.199547086164E0    1.247546330548E0
    3.210000000000E1    1.295196564705E0    1.254699285306E0    1.198098173730E0    1.247219035723E0
    3.215000000000E1    1.293598900481E0    1.254754073705E0    1.196655225952E0    1.246882853427E0
    3.220000000000E1    1.292003592580E0    1.254807952864E0    1.195218282717E0    1.246537819952E0
    3.225000000000E1    1.290410701351E0    1.254860804796E0    1.193787383495E0    1.246183972469E0
    3.230000000000E1    1.288820286743E0    1.254912512673E0    1.192362567337E0    1.245821349014E0
    3.235000000000E1    1.287232408269E0    1.254962960862E0    1.190943872873E0    1.245449988461E0
    3.240000000000E1    1.285647125094E0    1.255012034926E0    1.189531338320E0    1.245069930516E0
    3.245000000000E1    1.284064495764E0    1.255059621653E0    1.188125001475E0    1.244681215659E0
    3.250000000000E1    1.282484578682E0    1.255105609054E0    1.186724899718E0    1.244283885176E0
    3.255000000000E1    1.280907431657E0    1.255149886399E0    1.185331070013E0    1.243877981098E0
    3.260000000000E1    1.279333112170E0    1.255192344214E0    1.183943548895E0    1.243463546199E0
    3.265000000000E1    1.277761677272E0    1.255232874309E0    1.182562372494E0    1.243040623962E0
    3.270000000000E1    1.276193183646E0    1.255271369777E0    1.181187576505E0    1.242609258580E0
    3.275000000000E1    1.274627687473E0    1.255307725025E0    1.179819196215E0    1.242169494916E0
    3.280000000000E1    1.273065244598E0    1.255341835774E0    1.178457266487E0    1.241721378502E0
    3.285000000000E1    1.271505910466E0    1.255373599061E0    1.177101821762E0    1.241264955509E0
    3.290000000000E1    1.269949740111E0    1.255402913279E0    1.175752896051E0    1.240800272721E0
    3.295000000000E1    1.268396788222E0    1.255429678162E0    1.174410522957E0    1.240327377543E0
    3.300000000000E1    1.266847108882E0    1.255453794811E0    1.173074735647E0    1.239846317948E0
    3.305000000000E1    1.265300756050E0    1.255475165694E0    1.171745566874E0    1.239357142490E0
    3.310000000000E1    1.263757783099E0    1.255493694652E0    1.170423048957E0    1.238859900273E0
    3.315000000000E1    1.262218243079E0    1.255509286924E0    1.169107213793E0    1.238354640932E0
    3.320000000000E1    1.260682188632E0    1.255521849140E0    1.167798092852E0    1.237841414614E0
    3.325000000000E1    1.259149672039E0    1.255531289335E0    1.166495717174E0    1.237320271975E0
    3.330000000000E1    1.257620745085E0    1.255537516953E0    1.165200117376E0    1.236791264139E0
    3.335000000000E1    1.256095459233E0    1.255540442865E0    1.163911323640E0    1.236254442720E0
    3.340000000000E1    1.254573865561E0    1.255539979343E0    1.162629365718E0    1.235709859762E0
    3.345000000000E1    1.253056014738E0    1.255536040107E0    1.161354272931E0    1.235157567752E0
    3.350000000000E1    1.251541957080E0    1.255528540302E0    1.160086074166E0    1.234597619601E0
    3.355000000000E1    1.250031742366E0    1.255517396516E0    1.158824797874E0    1.234030068611E0
    3.360000000000E1    1.248525420242E0    1.255502526773E0    1.157570472076E0    1.233454968485E0
    3.365000000000E1    1.247023039687E0    1.255483850543E0    1.156323124355E0    1.232872373298E0
    3.370000000000E1    1.245524649472E0    1.255461288740E0    1.155082781848E0    1.232282337486E0
    3.375000000000E1    1.244030297926E0    1.255434763736E0    1.153849471264E0    1.231684915824E0
    3.380000000000E1    1.242540033030E0    1.255404199356E0    1.152623218857E0    1.231080163426E0
    3.385000000000E1    1.241053902277E0    1.255369520869E0    1.151404050456E0    1.230468135717E0
    3.390000000000E1    1.239571952846E0    1.255330655007E0    1.150191991438E0    1.229848888436E0
    3.395000000000E1    1.238094231533E0    1.255287529945E0    1.148987066730E0    1.229222477607E0
    3.400000000000E1    1.236620784741E0    1.255240075323E0    1.147789300823E0    1.228588959528E0
    3.405000000000E1    1.235151658519E0    1.255188222234E0    1.146598717749E0    1.227948390777E0
    3.410000000000E1    1.233686898383E0    1.255131903225E0    1.145415341098E0    1.227300828166E0
    3.415000000000E1    1.232226549725E0    1.255071052294E0    1.144239194009E0    1.226646328757E0
    3.420000000000E1    1.230770657284E0    1.255005604884E0    1.143070299164E0    1.225984949843E0
    3.425000000000E1    1.229319265578E0    1.254935497891E0    1.141908678794E0    1.225316748934E0
    3.430000000000E1    1.227872418699E0    1.254860669653E0    1.140754354675E0    1.224641783736E0
    3.435000000000E1    1.226430160399E0    1.254781059961E0    1.139607348116E0    1.223960112155E0
    3.440000000000E1    1.224992533932E0    1.254696610034E0    1.138467679978E0    1.223271792279E0
    3.445000000000E1    1.223559582254E0    1.254607262530E0    1.137335370659E0    1.222576882367E0
    3.450000000000E1    1.222131347941E0    1.254512961530E0    1.136210440092E0    1.221875440842E0
    3.455000000000E1    1.220707873165E0    1.254413652556E0    1.135092907741E0    1.221167526266E0
    3.460000000000E1    1.219289199762E0    1.254309282539E0    1.133982792606E0    1.220453197358E0
    3.465000000000E1    1.217875369034E0    1.254199799838E0    1.132880113225E0    1.219732512951E0
    3.470000000000E1    1.216466422156E0    1.254085154209E0    1.131784887662E0    1.219005532005E0
    3.475000000000E1    1.215062399651E0    1.253965296823E0    1.130697133507E0    1.218272313594E0
    3.480000000000E1    1.213663341830E0    1.253840180239E0    1.129616867874E0    1.217532916889E0
    3.485000000000E1    1.212269288549E0    1.253709758416E0    1.128544107411E0    1.216787401149E0
    3.490000000000E1    1.210880279383E0    1.253573986697E0    1.127478868274E0    1.216035825719E0
    3.495000000000E1    1.209496353403E0    1.253432821795E0    1.126421166154E0    1.215278250018E0
    3.500000000000E1    1.208117549287E0    1.253286221803E0    1.125371016259E0    1.214514733533E0
    3.505000000000E1    1.206743905424E0    1.253134146158E0    1.124328433301E0    1.213745335801E0
    3.510000000000E1    1.205375459779E0    1.252976555673E0    1.123293431515E0    1.212970116414E0
    3.515000000000E1    1.204012249974E0    1.252813412488E0    1.122266024652E0    1.212189135003E0
    3.520000000000E1    1.202654313091E0    1.252644680087E0    1.121246225966E0    1.211402451219E0
    3.525000000000E1    1.201301686086E0    1.252470323283E0    1.120234048228E0    1.210610124756E0
    3.530000000000E1    1.199954405269E0    1.252290308203E0    1.119229503712E0    1.209812215318E0
    3.535000000000E1    1.198612506722E0    1.252104602277E0    1.118232604195E0    1.209008782617E0
    3.540000000000E1    1.197276026079E0    1.251913174246E0    1.117243360962E0    1.208199886368E0
    3.545000000000E1    1.195944998683E0    1.251715994131E0    1.116261784787E0    1.207385586281E0
    3.550000000000E1    1.194619459376E0    1.251513033237E0    1.115287885958E0    1.206565942053E0
    3.555000000000E1    1.193299442593E0    1.251304264135E0    1.114321674253E0    1.205741013371E0
    3.560000000000E1    1.191984982486E0    1.251089660650E0    1.113363158948E0    1.204910859890E0
    3.565000000000E1    1.190676112750E0    1.250869197859E0    1.112412348801E0    1.204075541233E0
    3.570000000000E1    1.189372866789E0    1.250642852076E0    1.111469252074E0    1.203235116996E0
    3.575000000000E1    1.188075277454E0    1.250410600837E0    1.110533876512E0    1.202389646716E0
    3.580000000000E1    1.186783377375E0    1.250172422896E0    1.109606229349E0    1.201539189892E0
    3.585000000000E1    1.185497198613E0    1.249928298198E0    1.108686317303E0    1.200683805970E0
    3.590000000000E1    1.184216772983E0    1.249678207893E0    1.107774146573E0    1.199823554334E0
    3.595000000000E1    1.182942131834E0    1.249422134305E0    1.106869722844E0    1.198958494291E0
    3.600000000000E1    1.181673306219E0    1.249160060921E0    1.105973051271E0    1.198088685092E0
    3.605000000000E1    1.180410326683E0    1.248891972391E0    1.105084136500E0    1.197214185900E0
    3.610000000000E1    1.179153223357E0    1.248617854503E0    1.104202982642E0    1.196335055804E0
    3.615000000000E1    1.177902026082E0    1.248337694172E0    1.103329593288E0    1.195451353808E0
    3.620000000000E1    1.176656764231E0    1.248051479445E0    1.102463971490E0    1.194563138821E0
    3.625000000000E1    1.175417466879E0    1.247759199463E0    1.101606119777E0    1.193670469655E0
    3.630000000000E1    1.174184162539E0    1.247460844468E0    1.100756040154E0    1.192773405021E0
    3.635000000000E1    1.172956879492E0    1.247156405783E0    1.099913734074E0    1.191872003529E0
    3.640000000000E1    1.171735645446E0    1.246845875792E0    1.099079202471E0    1.190966323686E0
    3.645000000000E1    1.170520487840E0    1.246529247941E0    1.098252445727E0    1.190056423878E0
    3.650000000000E1    1.169311433654E0    1.246206516724E0    1.097433463702E0    1.189142362370E0
    3.655000000000E1    1.168108509552E0    1.245877677658E0    1.096622255694E0    1.188224197318E0
    3.660000000000E1    1.166911741635E0    1.245542727278E0    1.095818820476E0    1.187301986743E0
    3.665000000000E1    1.165721155761E0    1.245201663132E0    1.095023156271E0    1.186375788545E0
    3.670000000000E1    1.164536777213E0    1.244854483743E0    1.094235260755E0    1.185445660491E0
    3.675000000000E1    1.163358630980E0    1.244501188635E0    1.093455131049E0    1.184511660204E0
    3.680000000000E1    1.162186741691E0    1.244141778276E0    1.092682763741E0    1.183573845188E0
    3.685000000000E1    1.161021133408E0    1.243776254102E0    1.091918154855E0    1.182632272781E0
    3.690000000000E1    1.159861829939E0    1.243404618485E0    1.091161299868E0    1.181687000188E0
    3.695000000000E1    1.158708854514E0    1.243026874716E0    1.090412193708E0    1.180738084475E0
    3.700000000000E1    1.157562230064E0    1.242643027004E0    1.089670830735E0    1.179785582542E0
    3.705000000000E1    1.156421979087E0    1.242253080469E0    1.088937204767E0    1.178829551141E0
    3.710000000000E1    1.155288123763E0    1.241857041103E0    1.088211309053E0    1.177870046870E0
    3.715000000000E1    1.154160685587E0    1.241454915778E0    1.087493136287E0    1.176907126155E0
    3.720000000000E1    1.153039685902E0    1.241046712229E0    1.086782678609E0    1.175940845280E0
    3.725000000000E1    1.151925145435E0    1.240632439039E0    1.086079927590E0    1.174971260358E0
    3.730000000000E1    1.150817084597E0    1.240212105624E0    1.085384874235E0    1.173998427324E0
    3.735000000000E1    1.149715523434E0    1.239785722226E0    1.084697508997E0    1.173022401954E0
    3.740000000000E1    1.148620481403E0    1.239353299892E0    1.084017821751E0    1.172043239854E0
    3.745000000000E1    1.147531977697E0    1.238914850473E0    1.083345801818E0    1.171060996447E0
    3.750000000000E1    1.146450030915E0    1.238470386595E0    1.082681437946E0    1.170075726994E0
    3.755000000000E1    1.145374659340E0    1.238019921657E0    1.082024718316E0    1.169087486569E0
    3.760000000000E1    1.144305880816E0    1.237563469824E0    1.081375630539E0    1.168096330070E0
    3.765000000000E1    1.143243712837E0    1.237101045995E0    1.080734161663E0    1.167102312209E0
    3.770000000000E1    1.142188172214E0    1.236632665812E0    1.080100298155E0    1.166105487520E0
    3.775000000000E1    1.141139275584E0    1.236158345634E0    1.079474025926E0    1.165105910351E0
    3.780000000000E1    1.140097038947E0    1.235678102522E0    1.078855330306E0    1.164103634866E0
    3.785000000000E1    1.139061477981E0    1.235191954243E0    1.078244196050E0    1.163098715032E0
    3.790000000000E1    1.138032607973E0    1.234699919238E0    1.077640607352E0    1.162091204638E0
    3.795000000000E1    1.137010443615E0    1.234202016624E0    1.077044547825E0    1.161081157276E0
    3.800000000000E1    1.135994999318E0    1.233698266178E0    1.076456000512E0    1.160068626338E0
    3.805000000000E1    1.134986288871E0    1.233188688316E0    1.075874947887E0    1.159053665042E0
    3.810000000000E1    1.133984325744E0    1.232673304093E0    1.075301371839E0    1.158036326394E0
    3.815000000000E1    1.132989122948E0    1.232152135191E0    1.074735253698E0    1.157016663207E0
    3.820000000000E1    1.132000693126E0    1.231625203895E0    1.074176574206E0    1.155994728102E0
    3.825000000000E1    1.131019048224E0    1.231092533087E0    1.073625313543E0    1.154970573491E0
    3.830000000000E1    1.130044199996E0    1.230554146251E0    1.073081451317E0    1.153944251603E0
    3.835000000000E1    1.129076159522E0    1.230010067427E0    1.072544966552E0    1.152915814452E0
    3.840000000000E1    1.128114937598E0    1.229460321234E0    1.072015837706E0    1.151885313854E0
    3.845000000000E1    1.127160544607E0    1.228904932830E0    1.071494042665E0    1.150852801425E0
    3.850000000000E1    1.126212990225E0    1.228343927927E0    1.070979558737E0    1.149818328576E0
    3.855000000000E1    1.125272283923E0    1.227777332762E0    1.070472362669E0    1.148781946510E0
    3.860000000000E1    1.124338434520E0    1.227205174084E0    1.069972430631E0    1.147743706238E0
    3.865000000000E1    1.123411450481E0    1.226627479159E0    1.069479738220E0    1.146703658550E0
    3.870000000000E1    1.122491339806E0    1.226044275748E0    1.068994260471E0    1.145661854037E0
    3.875000000000E1    1.121578110108E0    1.225455592093E0    1.068515971839E0    1.144618343084E0
    3.880000000000E1    1.120671768289E0    1.224861456916E0    1.068044846228E0    1.143573175862E0
    3.885000000000E1    1.119772321040E0    1.224261899397E0    1.067580856960E0    1.142526402344E0
    3.890000000000E1    1.118879774363E0    1.223656949181E0    1.067123976801E0    1.141478072283E0
    3.895000000000E1    1.117994133962E0    1.223046636348E0    1.066674177947E0    1.140428235234E0
    3.900000000000E1    1.117115405110E0    1.222430991412E0    1.066231432038E0    1.139376940534E0
    3.905000000000E1    1.116243592355E0    1.221810045314E0    1.065795710141E0    1.138324237306E0
    3.910000000000E1    1.115378700032E0    1.221183829407E0    1.065366982778E0    1.137270174480E0
    3.915000000000E1    1.114520731778E0    1.220552375446E0    1.064945219905E0    1.136214800760E0
    3.920000000000E1    1.113669690955E0    1.219915715570E0    1.064530390920E0    1.135158164639E0
    3.925000000000E1    1.112825580306E0    1.219273882325E0    1.064122464665E0    1.134100314409E0
    3.930000000000E1    1.111988402271E0    1.218626908607E0    1.063721409436E0    1.133041298139E0
    3.935000000000E1    1.111158158533E0    1.217974827691E0    1.063327192969E0    1.131981163691E0
    3.940000000000E1    1.110334850548E0    1.217317673199E0    1.062939782467E0    1.130919958717E0
    3.945000000000E1    1.109518479074E0    1.216655479106E0    1.062559144566E0    1.129857730654E0
    3.950000000000E1    1.108709044558E0    1.215988279715E0    1.062185245370E0    1.128794526725E0
    3.955000000000E1    1.107906546996E0    1.215316109664E0    1.061818050444E0    1.127730393944E0
    3.960000000000E1    1.107110985651E0    1.214639003904E0    1.061457524799E0    1.126665379108E0
    3.965000000000E1    1.106322359556E0    1.213956997700E0    1.061103632926E0    1.125599528802E0
    3.970000000000E1    1.105540667033E0    1.213270126617E0    1.060756338771E0    1.124532889405E0
    3.975000000000E1    1.104765906086E0    1.212578426508E0    1.060415605754E0    1.123465507072E0
    3.980000000000E1    1.103998074213E0    1.211881933519E0    1.060081396765E0    1.122397427752E0
    3.985000000000E1    1.103237168400E0    1.211180684061E0    1.059753674165E0    1.121328697183E0
    3.990000000000E1    1.102483185006E0    1.210474714820E0    1.059432399799E0    1.120259360877E0
    3.995000000000E1    1.101736120111E0    1.209764062739E0    1.059117534994E0    1.119189464151E0
    4.000000000000E1    1.100995969079E0    1.209048765014E0    1.058809040556E0    1.118119052097E0
    4.005000000000E1    1.100262726964E0    1.208328859075E0    1.058506876775E0    1.117048169597E0
    4.010000000000E1    1.099536388345E0    1.207604382600E0    1.058211003448E0    1.115976861324E0
    4.015000000000E1    1.098816947073E0    1.206875373490E0    1.057921379848E0    1.114905171730E0
    4.020000000000E1    1.098104396747E0    1.206141869864E0    1.057637964764E0    1.113833145058E0
    4.025000000000E1    1.097398730249E0    1.205403910055E0    1.057360716476E0    1.112760825346E0
    4.030000000000E1    1.096699940138E0    1.204661532596E0    1.057089592775E0    1.111688256410E0
    4.035000000000E1    1.096008018450E0    1.203914776232E0    1.056824550963E0    1.110615481856E0
    4.040000000000E1    1.095322956706E0    1.203163679886E0    1.056565547855E0    1.109542545082E0
    4.045000000000E1    1.094644745794E0    1.202408282669E0    1.056312539786E0    1.108469489266E0
    4.050000000000E1    1.093973376285E0    1.201648623870E0    1.056065482621E0    1.107396357387E0
    4.055000000000E1    1.093308838099E0    1.200884742949E0    1.055824331743E0    1.106323192198E0
    4.060000000000E1    1.092651120810E0    1.200116679522E0    1.055589042069E0    1.105250036253E0
    4.065000000000E1    1.092000213437E0    1.199344473374E0    1.055359568065E0    1.104176931889E0
    4.070000000000E1    1.091356104347E0    1.198568164429E0    1.055135863724E0    1.103103921230E0
    4.075000000000E1    1.090718781632E0    1.197787792765E0    1.054917882598E0    1.102031046191E0
    4.080000000000E1    1.090088232656E0    1.197003398586E0    1.054705577787E0    1.100958348482E0
    4.085000000000E1    1.089464444460E0    1.196215022237E0    1.054498901945E0    1.099885869600E0
    4.090000000000E1    1.088847403553E0    1.195422704186E0    1.054297807296E0    1.098813650820E0
    4.095000000000E1    1.088237095935E0    1.194626485016E0    1.054102245621E0    1.097741733233E0
    4.100000000000E1    1.087633506960E0    1.193826405429E0    1.053912168288E0    1.096670157692E0
    4.105000000000E1    1.087036621672E0    1.193022506235E0    1.053727526237E0    1.095598964862E0
    4.110000000000E1    1.086446424461E0    1.192214828340E0    1.053548269993E0    1.094528195191E0
    4.115000000000E1    1.085862899367E0    1.191403412747E0    1.053374349668E0    1.093457888915E0
    4.120000000000E1    1.085286029874E0    1.190588300559E0    1.053205714977E0    1.092388086071E0
    4.125000000000E1    1.084715798827E0    1.189769532950E0    1.053042315232E0    1.091318826478E0
    4.130000000000E1    1.084152188780E0    1.188947151193E0    1.052884099356E0    1.090250149752E0
    4.135000000000E1    1.083595181573E0    1.188121196619E0    1.052731015886E0    1.089182095306E0
    4.140000000000E1    1.083044758723E0    1.187291710628E0    1.052583012979E0    1.088114702336E0
    4.145000000000E1    1.082500901214E0    1.186458734703E0    1.052440038418E0    1.087048009837E0
    4.150000000000E1    1.081963589528E0    1.185622310368E0    1.052302039618E0    1.085982056599E0
    4.155000000000E1    1.081432803513E0    1.184782479212E0    1.052168963638E0    1.084916881200E0
    4.160000000000E1    1.080908522704E0    1.183939282871E0    1.052040757184E0    1.083852522015E0
    4.165000000000E1    1.080390725985E0    1.183092763026E0    1.051917366606E0    1.082789017216E0
    4.170000000000E1    1.079879391902E0    1.182242961398E0    1.051798737924E0    1.081726404765E0
    4.175000000000E1    1.079374498455E0    1.181389919751E0    1.051684816820E0    1.080664722423E0
    4.180000000000E1    1.078876023008E0    1.180533679869E0    1.051575548646E0    1.079604007743E0
    4.185000000000E1    1.078383942629E0    1.179674283579E0    1.051470878443E0    1.078544298071E0
    4.190000000000E1    1.077898233734E0    1.178811772715E0    1.051370750934E0    1.077485630553E0
    4.195000000000E1    1.077418872405E0    1.177946189141E0    1.051275110536E0    1.076428042130E0
    4.200000000000E1    1.076945834133E0    1.177077574733E0    1.051183901371E0    1.075371569541E0
    4.205000000000E1    1.076479093998E0    1.176205971376E0    1.051097067266E0    1.074316249319E0
    4.210000000000E1    1.076018626438E0    1.175331420967E0    1.051014551769E0    1.073262117792E0
    4.215000000000E1    1.075564405588E0    1.174453965406E0    1.050936298151E0    1.072209211088E0
    4.220000000000E1    1.075116404951E0    1.173573646582E0    1.050862249417E0    1.071157565134E0
    4.225000000000E1    1.074674597702E0    1.172690506387E0    1.050792348302E0    1.070107215649E0
    4.230000000000E1    1.074238956489E0    1.171804586713E0    1.050726537300E0    1.069058198155E0
    4.235000000000E1    1.073809453345E0    1.170915929424E0    1.050664758651E0    1.068010547971E0
    4.240000000000E1    1.073386060012E0    1.170024576386E0    1.050606954357E0    1.066964300210E0
    4.245000000000E1    1.072968747616E0    1.169130569433E0    1.050553066202E0    1.065919489788E0
    4.250000000000E1    1.072557486958E0    1.168233950381E0    1.050503035734E0    1.064876151424E0
    4.255000000000E1    1.072152248266E0    1.167334761028E0    1.050456804292E0    1.063834319624E0
    4.260000000000E1    1.071753001389E0    1.166433043131E0    1.050414313011E0    1.062794028708E0
    4.265000000000E1    1.071359715546E0    1.165528838424E0    1.050375502824E0    1.061755312779E0
    4.270000000000E1    1.070972359680E0    1.164622188608E0    1.050340314483E0    1.060718205753E0
    4.275000000000E1    1.070590902133E0    1.163713135341E0    1.050308688548E0    1.059682741343E0
    4.280000000000E1    1.070215310928E0    1.162801720240E0    1.050280565407E0    1.058648953061E0
    4.285000000000E1    1.069845553546E0    1.161887984881E0    1.050255885292E0    1.057616874214E0
    4.290000000000E1    1.069481597089E0    1.160971970796E0    1.050234588266E0    1.056586537922E0
    4.295000000000E1    1.069123408079E0    1.160053719466E0    1.050216614249E0    1.055557977094E0
    4.300000000000E1    1.068770952655E0    1.159133272315E0    1.050201903029E0    1.054531224443E0
    4.305000000000E1    1.068424196616E0    1.158210670717E0    1.050190394245E0    1.053506312489E0
    4.310000000000E1    1.068083105216E0    1.157285955993E0    1.050182027425E0    1.052483273547E0
    4.315000000000E1    1.067747643355E0    1.156359169395E0    1.050176741975E0    1.051462139735E0
    4.320000000000E1    1.067417775319E0    1.155430352119E0    1.050174477199E0    1.050442942974E0
    4.325000000000E1    1.067093465220E0    1.154499545297E0    1.050175172303E0    1.049425714983E0
    4.330000000000E1    1.066774676554E0    1.153566789989E0    1.050178766401E0    1.048410487287E0
    4.335000000000E1    1.066461372487E0    1.152632127189E0    1.050185198528E0    1.047397291215E0
    4.340000000000E1    1.066153515745E0    1.151695597821E0    1.050194407642E0    1.046386157892E0
    4.345000000000E1    1.065851068695E0    1.150757242729E0    1.050206332644E0    1.045377118248E0
    4.350000000000E1    1.065553993158E0    1.149817102689E0    1.050220912367E0    1.044370203015E0
    4.355000000000E1    1.065262250609E0    1.148875218393E0    1.050238085620E0    1.043365442726E0
    4.360000000000E1    1.064975802224E0    1.147931630451E0    1.050257791147E0    1.042362867727E0
    4.365000000000E1    1.064694608673E0    1.146986379399E0    1.050279967680E0    1.041362508150E0
