#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    0.000000000000E0                 NaN                 NaN                 NaN                 NaN                 NaN
   5.000000000000E-2    1.114916721065E2   2.827443143677E-2   7.987480793753E-5  3.041809296001E-11    1.115200264128E2
   1.000000000000E-1    5.527492555425E1   1.011621607665E-1   1.047425223122E-3   1.945607500093E-9    5.537713514219E1
   1.500000000000E-1    3.608170542646E1   2.049453804218E-1   4.383565557713E-3   2.215763953326E-8    3.629103439460E1
   2.000000000000E-1    2.639402708359E1   3.299283527344E-1   1.154617968978E-2   1.245269069953E-7    2.673550174055E1
   2.500000000000E-1    2.055069617777E1   4.691213332618E-1   2.367140193385E-2   4.753639923094E-7    2.104348938833E1
   3.000000000000E-1    1.664205373943E1   6.174059922214E-1   4.151125594699E-2   1.421090058754E-6    1.730097240869E1
   3.500000000000E-1    1.384403391190E1   7.709888614325E-1   6.546874830801E-2   3.589419050650E-6    1.468049511106E1
   4.000000000000E-1    1.174271254146E1   9.270333381691E-1   9.566489685771E-2   8.015319266232E-6    1.276541879180E1
   4.500000000000E-1    1.010736098712E1    1.083405864738E0   1.320086608005E-1   1.629346023457E-5    1.132279180611E1
   5.000000000000E-1    8.799178644870E0    1.238497119147E0   1.742583818103E-1   3.075936185590E-5    1.021196490519E1
   5.500000000000E-1    7.729645196078E0    1.391093680332E0   2.220715249348E-1   5.470204620472E-5    9.342865103391E0
   6.000000000000E-1    6.839634292596E0    1.540284386228E0   2.750430330633E-1   9.261166264946E-5    8.655054323550E0
   6.500000000000E-1    6.088140445638E0    1.685390993167E0   3.327339097020E-1   1.504663275927E-4    8.106415814835E0
   7.000000000000E-1    5.445824783435E0    1.825916152120E0   3.946919326326E-1   2.360633133196E-4    7.666668931501E0
   7.500000000000E-1    4.891136285721E0    1.961503915748E0   4.604662659640E-1   3.594007576965E-4    7.313465868191E0
   8.000000000000E-1    4.407884279707E0    2.091909439920E0   5.296174590063E-1   5.331172744038E-4    7.029944295907E0
   8.500000000000E-1    3.983665839452E0    2.216975518623E0   6.017240214229E-1   7.729982626952E-4    6.803138377761E0
   9.000000000000E-1    3.608816339535E0    2.336614257244E0   6.763864970634E-1   1.098559376224E-3    6.622915653219E0
   9.500000000000E-1    3.275690747108E0    2.450792647479E0   7.532297361936E-1   1.533719573164E-3    6.481246850354E0
    1.000000000000E0    2.978160122585E0    2.559521139576E0   8.319038900305E-1   2.107578482841E-3    6.371692730674E0
    1.050000000000E0    2.711251710940E0    2.662844530952E0   9.120845159280E-1   2.855315566418E-3    6.289036073387E0
    1.100000000000E0    2.470887021475E0    2.760834666376E0   9.934720773877E-1   3.819231802591E-3    6.229012997041E0
    1.150000000000E0    2.253688097259E0    2.853584558656E0    1.075791046570E0   5.049958480765E-3    6.188113660966E0
    1.200000000000E0    2.056832145541E0    2.941203638177E0    1.158788758305E0   6.607862299842E-3    6.163432404322E0
    1.250000000000E0    1.877940984029E0    3.023813899359E0    1.242234123014E0   8.564681397032E-3    6.152553687799E0
    1.300000000000E0    1.714995950789E0    3.101546766053E0    1.325916273165E0   1.100543349274E-2    6.153464423500E0
    1.350000000000E0    1.566271693893E0    3.174540538469E0    1.409643196548E0   1.403064502728E-2    6.164486073937E0
    1.400000000000E0    1.430284110641E0    3.242938308067E0    1.493240391381E0   1.775895945721E-2    6.184221769547E0
    1.450000000000E0    1.305749044718E0    3.306886256900E0    1.576549567221E0   2.233019373715E-2    6.211515062575E0
    1.500000000000E0    1.191549217610E0    3.366532265476E0    1.659427406346E0   2.790892513462E-2    6.245417814567E0
    1.550000000000E0    1.086707546516E0    3.422024780551E0    1.741744394058E0   3.468870571076E-2    6.285165426837E0
    1.600000000000E0   9.903654498230E-1    3.473511889917E0    1.823383722178E0   4.289702006123E-2    6.330158081979E0
    1.650000000000E0   9.017650904819E-1    3.521140573485E0    1.904240266819E0   5.280112293596E-2    6.379947053722E0
    1.700000000000E0   8.202347348211E-1    3.565056096337E0    1.984219639728E0   6.471491773598E-2    6.434225388622E0
    1.750000000000E0   7.451766208652E-1    3.605401521827E0    2.063237310105E0   7.900706523751E-2    6.492822518035E0
    1.800000000000E0   6.760568327948E-1    3.642317322723E0    2.141217793904E0   9.611054307318E-2    6.555702492496E0
    1.850000000000E0   6.123968139288E-1    3.675941075750E0    2.218093907912E0   1.165339115619E-1    6.622965709153E0
    1.900000000000E0   5.537662138031E-1    3.706407223796E0    2.293806081829E0   1.408745773744E-1    6.694854096802E0
    1.950000000000E0   4.997768262035E-1    3.733846895704E0    2.368301727822E0   1.698343837036E-1    6.771759833433E0
    2.000000000000E0   4.500774354544E-1    3.758387773617E0    2.441534660707E0   2.042378863607E-1    6.854237756140E0
    2.050000000000E0   4.043494085892E-1    3.780153999730E0    2.513464565637E0   2.450536962155E-1    6.943021670171E0
    2.100000000000E0   3.623029139432E-1    3.799266116667E0    2.584056509947E0   2.934192663049E-1    7.039044806863E0
    2.150000000000E0   3.236736612423E-1    3.815841035033E0    2.653280495222E0   3.506694589215E-1    7.143464650419E0
    2.200000000000E0   2.882200860574E-1    3.829992023781E0    2.721111046227E0   4.183691187973E-1    7.257692274863E0
    2.250000000000E0   2.557209013232E-1    3.841828719802E0    2.787526834096E0   4.983496592332E-1    7.383426114454E0
    2.300000000000E0   2.259729689257E-1    3.851457153019E0    2.852510329914E0   5.927492815366E-1    7.522689733395E0
    2.350000000000E0   1.987894370980E-1    3.858979784264E0    2.916047487516E0   7.040558068973E-1    7.677872515776E0
    2.400000000000E0   1.739981074209E-1    3.864495553879E0    2.978127451040E0   8.351500831228E-1    7.851771195463E0
    2.450000000000E0   1.514400018114E-1    3.868099938464E0    3.038742287777E0   9.893463867454E-1    8.047628614797E0
    2.500000000000E0   1.309680953507E-1    3.869885014903E0    3.097886741402E0    1.170423966316E0    8.269163817972E0
    2.550000000000E0   1.124461984056E-1    3.869939529586E0    3.155558006043E0    1.382640671792E0    8.520584405827E0
    2.600000000000E0   9.574796391670E-2    3.868348971726E0    3.211755517774E0    1.630715286933E0    8.806567740350E0
    2.650000000000E0   8.075600552730E-2    3.865195650240E0    3.266480763260E0    1.919759708230E0    9.132192127256E0
    2.700000000000E0   6.736111064931E-2    3.860558772557E0    3.319737103536E0    2.255135801359E0    9.502792788102E0
    2.750000000000E0   5.546153939998E-2    3.854514525646E0    3.371529611071E0    2.642205650790E0    9.923711326907E0
    2.800000000000E0   4.496239467751E-2    3.847136157212E0    3.421864921393E0    3.085940196626E0    1.039990366991E1
    2.850000000000E0   3.577505848695E-2    3.838494058243E0    3.470751093724E0    3.590353881895E0    1.093537409235E1
    2.900000000000E0   2.781668408121E-2    3.828655845413E0    3.518197485085E0    4.157747803553E0    1.153241781813E1
    2.950000000000E0   2.100973798111E-2    3.817686442831E0    3.564214632095E0    4.787778078597E0    1.219068889150E1
    3.000000000000E0   1.528158756410E-2    3.805648163928E0    3.608814143353E0    5.476425266991E0    1.290616916184E1
    3.050000000000E0   1.056412652986E-2    3.792600791915E0    3.652008599122E0    6.215022859235E0    1.367019637680E1
    3.100000000000E0   6.793436269891E-3    3.778601659745E0    3.693811459259E0    6.989591029016E0    1.446879758429E1
    3.150000000000E0   3.909477773812E-3    3.763705728570E0    3.734236977662E0    7.780778022675E0    1.528263020668E1
    3.200000000000E0   1.855811409039E-3    3.747965665359E0    3.773300123906E0    8.564682611084E0    1.608780421176E1
    3.250000000000E0   5.793414941311E-4    3.731431918544E0    3.811016509636E0    9.314674075026E0    1.685770184470E1
    3.300000000000E0   3.008321572968E-5    3.714152793037E0    3.847402321698E0    1.000404934441E1    1.756563454236E1
    3.350000000000E0   1.609492129689E-4    3.696174522871E0    3.882474260119E0    1.060905767158E1    1.818786740379E1
    3.400000000000E0   9.275542465611E-4    3.677541343162E0    3.916249479554E0    1.111162613504E1    1.870634451200E1
    3.450000000000E0   2.288035872583E-3    3.658295559794E0    3.948745536555E0    1.150115445154E1    1.911048358376E1
    3.500000000000E0   4.202889861779E-3    3.638477618118E0    3.979980340029E0    1.177502184820E1    1.939768269621E1
    3.550000000000E0   6.634818480153E-3    3.618126169679E0    4.009972105263E0    1.193783808581E1    1.957257117923E1
    3.600000000000E0   9.548590980588E-3    3.597278137615E0    4.038739311892E0    1.199979820387E1    1.964536424436E1
    3.650000000000E0   1.291091460103E-2    3.575968780581E0    4.066300664745E0    1.197464621245E1    1.962982657237E1
    3.700000000000E0   1.669031548671E-2    3.554231754710E0    4.092675057176E0    1.187770815487E1    1.954130528224E1
    3.750000000000E0   2.085702856015E-2    3.532099174733E0    4.117881537941E0    1.172429531753E1    1.939513305877E1
    3.800000000000E0   2.538289562606E-2    3.509601673044E0    4.141939279592E0    1.152859789546E1    1.920552174372E1
    3.850000000000E0   3.024127029708E-2    3.486768457610E0    4.164867550047E0    1.130305130217E1    1.898492858012E1
    3.900000000000E0   3.540693049801E-2    3.463627368422E0    4.186685685893E0    1.105808175721E1    1.874380174203E1
    3.950000000000E0   4.085599641840E-2    3.440204932618E0    4.207413067654E0    1.080211536017E1    1.849058935686E1
    4.000000000000E0   4.656585441335E-2    3.416526417954E0    4.227069097162E0    1.054174517847E1    1.823190654800E1
    4.050000000000E0   5.251508664383E-2    3.392615885324E0    4.245673176098E0    1.028197524703E1    1.797277939509E1
    4.100000000000E0   5.868340418765E-2    3.368496239795E0    4.263244686758E0    1.002648654574E1    1.771691087648E1
    4.150000000000E0   6.505158589241E-2    3.344189280268E0    4.279802974073E0    9.777892000167E0    1.746693584040E1
    4.200000000000E0   7.160142024845E-2    3.319715748282E0    4.295367328907E0    9.537963569144E0    1.722464806658E1
    4.250000000000E0   7.831565149356E-2    3.295095374844E0    4.309956972757E0    9.307824970441E0    1.699119296954E1
    4.300000000000E0   8.517792907212E-2    3.270346926952E0    4.323591043586E0    9.088109804391E0    1.676722570400E1
    4.350000000000E0   9.217276052365E-2    3.245488252225E0    4.336288582580E0    8.879088077180E0    1.655303767251E1
    4.400000000000E0   9.928546627302E-2    3.220536322781E0    4.348068522376E0    8.680765492951E0    1.634865580438E1
    4.450000000000E0   1.065021385012E-1    3.195507277657E0    4.358949676134E0    8.492960159217E0    1.615391925151E1
    4.500000000000E0   1.138096013233E-1    3.170416464305E0    4.368950727067E0    8.315361052194E0    1.596853784489E1
    4.550000000000E0   1.211953742055E-1    3.145278478690E0    4.378090219424E0    8.147572037335E0    1.579213610965E1
    4.600000000000E0   1.286476373981E-1    3.120107204569E0    4.386386549819E0    7.989144621485E0    1.562428601327E1
    4.650000000000E0   1.361551983956E-1    3.094915851312E0    4.393857959381E0    7.839602015051E0    1.546453102414E1
    4.700000000000E0   1.437074617914E-1    3.069716990592E0    4.400522526839E0    7.698456559243E0    1.531240353847E1
    4.750000000000E0   1.512943995933E-1    3.044522592312E0    4.406398162085E0    7.565222129184E0    1.516743728317E1
    4.800000000000E0   1.589065238004E-1    3.019344058726E0    4.411502600013E0    7.439422761182E0    1.502917594372E1
    4.850000000000E0   1.665348604821E-1    2.994192257945E0    4.415853395495E0    7.320598464808E0    1.489717897873E1
    4.900000000000E0   1.741709254515E-1    2.969077555830E0    4.419467918309E0    7.208308953421E0    1.477102535301E1
    4.950000000000E0   1.818067001874E-1    2.944009847046E0    4.422363348998E0    7.102135847033E0    1.465031574326E1
    5.000000000000E0   1.894346105343E-1    2.918998584599E0    4.424556675138E0    7.001683770215E0    1.453467364049E1
    5.050000000000E0   1.970475051678E-1    2.894052808267E0    4.426064687497E0    6.906580657983E0    1.442374565891E1
    5.100000000000E0   2.046386362156E-1    2.869181171689E0    4.426903977317E0    6.816477506757E0    1.431720129198E1
    5.150000000000E0   2.122016407060E-1    2.844391968265E0    4.427090933527E0    6.731047745000E0    1.421473228750E1
    5.200000000000E0   2.197305218741E-1    2.819693155778E0    4.426641740249E0    6.649986353795E0    1.411605177170E1
    5.250000000000E0   2.272196330971E-1    2.795092379496E0    4.425572375042E0    6.573008831225E0    1.402089321886E1
    5.300000000000E0   2.346636611877E-1    2.770596994300E0    4.423898607023E0    6.499850071317E0    1.392900933383E1
    5.350000000000E0   2.420576112867E-1    2.746214085030E0    4.421635995482E0    6.430263205645E0    1.384017089744E1
    5.400000000000E0   2.493967923764E-1    2.721950485908E0    4.418799888655E0    6.364018443706E0    1.375416561065E1
    5.450000000000E0   2.566768037422E-1    2.697812798252E0    4.415405422757E0    6.300901936658E0    1.367079696141E1
    5.500000000000E0   2.638935210005E-1    2.673807407116E0    4.411467521353E0    6.240714679655E0    1.358988312912E1
    5.550000000000E0   2.710430842910E-1    2.649940496353E0    4.407000894873E0    6.183271464446E0    1.351125593996E1
    5.600000000000E0   2.781218856879E-1    2.626218062424E0    4.402020040322E0    6.128399888152E0    1.343475987659E1
    5.650000000000E0   2.851265582088E-1    2.602645926790E0    4.396539241026E0    6.075939420870E0    1.336025114689E1
    5.700000000000E0   2.920539651871E-1    2.579229747056E0    4.390572566883E0    6.025740533486E0    1.328759681261E1
    5.750000000000E0   2.989011890848E-1    2.555975026717E0    4.384133874418E0    5.977663884761E0    1.321667397498E1
    5.800000000000E0   3.056655223304E-1    2.532887123658E0    4.377236807243E0    5.931579566212E0    1.314736901944E1
    5.850000000000E0   3.123444573005E-1    2.509971257444E0    4.369894796653E0    5.887366402128E0    1.307957691353E1
    5.900000000000E0   3.189356777715E-1    2.487232515177E0    4.362121062126E0    5.844911302244E0    1.301320055732E1
    5.950000000000E0   3.254370498824E-1    2.464675856444E0    4.353928612094E0    5.804108663156E0    1.294815018158E1
    6.000000000000E0   3.318466144832E-1    2.442306116977E0    4.345330244931E0    5.764859816576E0    1.288434279297E1
    6.050000000000E0   3.381625784069E-1    2.420128011286E0    4.336338549759E0    5.727072520079E0    1.282170165953E1
    6.100000000000E0   3.443833076739E-1    2.398146134200E0    4.326965907731E0    5.690660487810E0    1.276015583742E1
    6.150000000000E0   3.505073196828E-1    2.376364961577E0    4.317224493060E0    5.655542958429E0    1.269963973275E1
    6.200000000000E0   3.565332768426E-1    2.354788849955E0    4.307126274286E0    5.621644296540E0    1.264009269762E1
    6.250000000000E0   3.624599795121E-1    2.333422035622E0    4.296683015575E0    5.588893625985E0    1.258145865669E1
    6.300000000000E0   3.682863602620E-1    2.312268632699E0    4.285906278204E0    5.557224491608E0    1.252368576277E1
    6.350000000000E0   3.740114771989E-1    2.291332630731E0    4.274807421880E0    5.526574547915E0    1.246672607772E1
    6.400000000000E0   3.796345082993E-1    2.270617891674E0    4.263397606445E0    5.496885271955E0    1.241053527837E1
    6.450000000000E0   3.851547461662E-1    2.250128146243E0    4.251687793302E0    5.468101698392E0    1.235507238410E1
    6.500000000000E0   3.905715923368E-1    2.229866990095E0    4.239688747068E0    5.440172175434E0    1.230029950493E1
    6.550000000000E0   3.958845527313E-1    2.209837879414E0    4.227411037294E0    5.413048139340E0    1.224618160878E1
    6.600000000000E0   4.010932319022E-1    2.190044126472E0    4.214865040077E0    5.386683906346E0    1.219268630480E1
    6.650000000000E0   4.061973292405E-1    2.170488894891E0    4.202060939942E0    5.361036480258E0    1.213978364433E1
    6.700000000000E0   4.111966337209E-1    2.151175194810E0    4.189008731531E0    5.336065374847E0    1.208744593491E1
    6.750000000000E0   4.160910201443E-1    2.132105878130E0    4.175718221448E0    5.311732449366E0    1.203564756909E1
    6.800000000000E0   4.208804446376E-1    2.113283633704E0    4.162199030086E0    5.288001756476E0    1.198436486490E1
    6.850000000000E0   4.255649411442E-1    2.094710982799E0    4.148460593552E0    5.264839401227E0    1.193357591872E1
    6.900000000000E0   4.301446171167E-1    2.076390274568E0    4.134512165403E0    5.242213410501E0    1.188326046759E1
    6.950000000000E0   4.346196499312E-1    2.058323681996E0    4.120362818778E0    5.220093612011E0    1.183339976272E1
    7.000000000000E0   4.389902837033E-1    2.040513197896E0    4.106021448144E0    5.198451521875E0    1.178397645162E1
    7.050000000000E0   4.432568255784E-1    2.022960631516E0    4.091496771284E0    5.177260240319E0    1.173497446870E1
    7.100000000000E0   4.474196429794E-1    2.005667605347E0    4.076797331284E0    5.156494354771E0    1.168637893438E1
    7.150000000000E0   4.514791598083E-1    1.988635552508E0    4.061931498435E0    5.136129849727E0    1.163817606048E1
    7.200000000000E0   4.554358540188E-1    1.971865714497E0    4.046907472250E0    5.116144022789E0    1.159035306355E1
    7.250000000000E0   4.592902545660E-1    1.955359139534E0    4.031733283406E0    5.096515406854E0    1.154289808436E1
    7.300000000000E0   4.630429386731E-1    1.939116681293E0    4.016416795760E0    5.077223697150E0    1.149580011288E1
    7.350000000000E0   4.666945291144E-1    1.923138998255E0    4.000965708258E0    5.058249683603E0    1.144904891923E1
    7.400000000000E0   4.702456920410E-1    1.907426553646E0    3.985387557005E0    5.039575187491E0    1.140263499018E1
    7.450000000000E0   4.736971341179E-1    1.891979615728E0    3.969689717129E0    5.021183002372E0    1.135654946935E1
    7.500000000000E0   4.770496002440E-1    1.876798258817E0    3.953879404917E0    5.003056839063E0    1.131078410304E1
    7.550000000000E0   4.803038715965E-1    1.861882364711E0    3.937963679656E0    4.985181273987E0    1.126533118995E1
    7.600000000000E0   4.834607631804E-1    1.847231624690E0    3.921949445662E0    4.967541700970E0    1.122018353450E1
    7.650000000000E0   4.865211221866E-1    1.832845541942E0    3.905843454241E0    4.950124286129E0    1.117533440450E1
    7.700000000000E0   4.894858253747E-1    1.818723434648E0    3.889652305636E0    4.932915925587E0    1.113077749125E1
    7.750000000000E0   4.923557776817E-1    1.804864439252E0    3.873382450998E0    4.915904205857E0    1.108650687379E1
    7.800000000000E0   4.951319102000E-1    1.791267514436E0    3.857040194328E0    4.899077366729E0    1.104251698569E1
    7.850000000000E0   4.978151784458E-1    1.777931445311E0    3.840631694377E0    4.882424266360E0    1.099880258449E1
    7.900000000000E0   5.004065606144E-1    1.764854848040E0    3.824162966628E0    4.865934348649E0    1.095535872393E1
    7.950000000000E0   5.029070562038E-1    1.752036174882E0    3.807639885163E0    4.849597612437E0    1.091218072869E1
    8.000000000000E0   5.053176841031E-1    1.739473719398E0    3.791068184578E0    4.833404582551E0    1.086926417063E1
    8.050000000000E0   5.076394813393E-1    1.727165622115E0    3.774453461882E0    4.817346282729E0    1.082660484807E1
    8.100000000000E0   5.098735015859E-1    1.715109876228E0    3.757801178389E0    4.801414210036E0    1.078419876624E1
    8.150000000000E0   5.120208137133E-1    1.703304333746E0    3.741116661533E0    4.785600310671E0    1.074204211966E1
    8.200000000000E0   5.140825008011E-1    1.691746711546E0    3.724405106767E0    4.769896957439E0    1.070013127655E1
    8.250000000000E0   5.160596583309E-1    1.680434597910E0    3.707671579377E0    4.754296928182E0    1.065846276380E1
    8.300000000000E0   5.179533934035E-1    1.669365458832E0    3.690921016317E0    4.738793385725E0    1.061703325428E1
    8.350000000000E0   5.197648234144E-1    1.658536644651E0    3.674158228003E0    4.723379858761E0    1.057583955483E1
    8.400000000000E0   5.214950749595E-1    1.647945396637E0    3.657387900114E0    4.708050223969E0    1.053487859568E1
    8.450000000000E0   5.231452827254E-1    1.637588853633E0    3.640614595358E0    4.692798688865E0    1.049414742058E1
    8.500000000000E0   5.247165886520E-1    1.627464058635E0    3.623842755254E0    4.677619775882E0    1.045364317842E1
    8.550000000000E0   5.262101406581E-1    1.617567965500E0    3.607076701843E0    4.662508307083E0    1.041336311508E1
    8.600000000000E0   5.276270918904E-1    1.607897445401E0    3.590320639452E0    4.647459389881E0    1.037330456662E1
    8.650000000000E0   5.289685997845E-1    1.598449293356E0    3.573578656381E0    4.632468403343E0    1.033346495286E1
    8.700000000000E0   5.302358251235E-1    1.589220234672E0    3.556854726608E0    4.617530985358E0    1.029384177176E1
    8.750000000000E0   5.314299315075E-1    1.580206931113E0    3.540152711471E0    4.602643020421E0    1.025443259451E1
    8.800000000000E0   5.325520840780E-1    1.571405987194E0    3.523476361301E0    4.587800628010E0    1.021523506058E1
    8.850000000000E0   5.336034491441E-1    1.562813956129E0    3.506829317110E0    4.573000151639E0    1.017624687402E1
    8.900000000000E0   5.345851933113E-1    1.554427345712E0    3.490215112195E0    4.558238148445E0    1.013746579966E1
    8.950000000000E0   5.354984828152E-1    1.546242624048E0    3.473637173737E0    4.543511379245E0    1.009888965984E1
    9.000000000000E0   5.363444828050E-1    1.538256225066E0    3.457098824418E0    4.528816799193E0    1.006051633148E1
    9.050000000000E0   5.371243569072E-1    1.530464553865E0    3.440603283981E0    4.514151548790E0    1.002234374354E1
    9.100000000000E0   5.378392663279E-1    1.522863991906E0    3.424153670792E0    4.499512945428E0    9.984369874453E0
    9.150000000000E0   5.384903694731E-1    1.515450901962E0    3.407753003387E0    4.484898475293E0    9.946592750116E0
    9.200000000000E0   5.390788213474E-1    1.508221632893E0    3.391404201995E0    4.470305785723E0    9.909010441958E0
    9.250000000000E0   5.396057729834E-1    1.501172524222E0    3.375110090043E0    4.455732677839E0    9.871621065087E0
    9.300000000000E0   5.400723711493E-1    1.494299910485E0    3.358873395657E0    4.441177099618E0    9.834422776910E0
    9.350000000000E0   5.404797574608E-1    1.487600125455E0    3.342696753117E0    4.426637139195E0    9.797413775228E0
    9.400000000000E0   5.408290683908E-1    1.481069506014E0    3.326582704348E0    4.412111018649E0    9.760592297402E0
    9.450000000000E0   5.411214345070E-1    1.474704396025E0    3.310533700332E0    4.397597087855E0    9.723956618720E0
    9.500000000000E0   5.413579802024E-1    1.468501149814E0    3.294552102554E0    4.383093818808E0    9.687505051379E0
    9.550000000000E0   5.415398232363E-1    1.462456135547E0    3.278640184408E0    4.368599800134E0    9.651235943324E0
    9.600000000000E0   5.416680745283E-1    1.456565738456E0    3.262800132591E0    4.354113731797E0    9.615147677372E0
    9.650000000000E0   5.417438375514E-1    1.450826363751E0    3.247034048476E0    4.339634420160E0    9.579238669939E0
    9.700000000000E0   5.417682081813E-1    1.445234439486E0    3.231343949499E0    4.325160773178E0    9.543507370344E0
    9.750000000000E0   5.417422743153E-1    1.439786419141E0    3.215731770486E0    4.310691795874E0    9.507952259816E0
    9.800000000000E0   5.416671155496E-1    1.434478784061E0    3.200199365002E0    4.296226585914E0    9.472571850528E0
    9.850000000000E0   5.415438030770E-1    1.429308045724E0    3.184748506672E0    4.281764329485E0    9.437364684958E0
    9.900000000000E0   5.413733990537E-1    1.424270747895E0    3.169380890476E0    4.267304297325E0    9.402329334750E0
    9.950000000000E0   5.411569567538E-1    1.419363468483E0    3.154098134064E0    4.252845840840E0    9.367464400141E0
    1.000000000000E1   5.408955200522E-1    1.414582821462E0    3.138901779022E0    4.238388388519E0    9.332768509056E0
    1.005000000000E1   5.405901233174E-1    1.409925458387E0    3.123793292142E0    4.223931442427E0    9.298240316273E0
    1.010000000000E1   5.402417911430E-1    1.405388069975E0    3.108774066680E0    4.209474574858E0    9.263878502657E0
    1.015000000000E1   5.398515382993E-1    1.400967387471E0    3.093845423601E0    4.195017425097E0    9.229681774467E0
    1.020000000000E1   5.394203693282E-1    1.396660183853E0    3.079008612801E0    4.180559696401E0    9.195648862384E0
    1.025000000000E1   5.389492785167E-1    1.392463274984E0    3.064264814340E0    4.166101153036E0    9.161778520877E0
    1.030000000000E1   5.384392497043E-1    1.388373520608E0    3.049615139639E0    4.151641617459E0    9.128069527410E0
    1.035000000000E1   5.378912560998E-1    1.384387825202E0    3.035060632686E0    4.137180967621E0    9.094520681608E0
    1.040000000000E1   5.373062602961E-1    1.380503138786E0    3.020602271217E0    4.122719134368E0    9.061130804667E0
    1.045000000000E1   5.366852138390E-1    1.376716457614E0    3.006240967899E0    4.108256098956E0    9.027898738308E0
    1.050000000000E1   5.360290574528E-1    1.373024824725E0    2.991977571496E0    4.093791890666E0    8.994823344340E0
    1.055000000000E1   5.353387206910E-1    1.369425330463E0    2.977812868030E0    4.079326584530E0    8.961903503715E0
    1.060000000000E1   5.346151219522E-1    1.365915112878E0    2.963747581928E0    4.064860299107E0    8.929138115866E0
    1.065000000000E1   5.338591683116E-1    1.362491358059E0    2.949782377167E0    4.050393194412E0    8.896526097950E0
    1.070000000000E1   5.330717555610E-1    1.359151300372E0    2.935917858410E0    4.035925469839E0    8.864066384182E0
    1.075000000000E1   5.322537680491E-1    1.355892222664E0    2.922154572130E0    4.021457362266E0    8.831757925109E0
    1.080000000000E1   5.314060785961E-1    1.352711456390E0    2.908493007732E0    4.006989144150E0    8.799599686868E0
    1.085000000000E1   5.305295484981E-1    1.349606381634E0    2.894933598666E0    3.992521121759E0    8.767590650557E0
    1.090000000000E1   5.296250274222E-1    1.346574427139E0    2.881476723537E0    3.978053633446E0    8.735729811545E0
    1.095000000000E1   5.286933535019E-1    1.343613070226E0    2.868122707204E0    3.963587047950E0    8.704016178883E0
    1.100000000000E1   5.277353530426E-1    1.340719836705E0    2.854871821880E0    3.949121762865E0    8.672448774493E0
    1.105000000000E1   5.267518407797E-1    1.337892300722E0    2.841724288220E0    3.934658203060E0    8.641026632782E0
    1.110000000000E1   5.257436196540E-1    1.335128084572E0    2.828680276412E0    3.920196819225E0    8.609748799863E0
    1.115000000000E1   5.247114808987E-1    1.332424858418E0    2.815739907259E0    3.905738086455E0    8.578614333030E0
    1.120000000000E1   5.236562039503E-1    1.329780340084E0    2.802903253258E0    3.891282502889E0    8.547622300181E0
    1.125000000000E1   5.225785565527E-1    1.327192294683E0    2.790170339678E0    3.876830588388E0    8.516771779302E0
    1.130000000000E1   5.214792946830E-1    1.324658534341E0    2.777541145636E0    3.862382883293E0    8.486061857954E0
    1.135000000000E1   5.203591625438E-1    1.322176917785E0    2.765015605163E0    3.847939947191E0    8.455491632682E0
    1.140000000000E1   5.192188926241E-1    1.319745349962E0    2.752593608271E0    3.833502357769E0    8.425060208626E0
    1.145000000000E1   5.180592056419E-1    1.317361781645E0    2.740275002031E0    3.819070709680E0    8.394766698998E0
    1.150000000000E1   5.168808107385E-1    1.315024208943E0    2.728059591625E0    3.804645613466E0    8.364610224772E0
    1.155000000000E1   5.156844052305E-1    1.312730672900E0    2.715947141419E0    3.790227694512E0    8.334589914062E0
    1.160000000000E1   5.144706749003E-1    1.310479258983E0    2.703937376024E0    3.775817592060E0    8.304704901967E0
    1.165000000000E1   5.132402938637E-1    1.308268096613E0    2.692029981351E0    3.761415958226E0    8.274954330054E0
    1.170000000000E1   5.119939246807E-1    1.306095358630E0    2.680224605683E0    3.747023457094E0    8.245337346088E0
    1.175000000000E1   5.107322183442E-1    1.303959260799E0    2.668520860727E0    3.732640763811E0    8.215853103681E0
    1.180000000000E1   5.094558144043E-1    1.301858061271E0    2.656918322678E0    3.718268563732E0    8.186500762085E0
    1.185000000000E1   5.081653409567E-1    1.299790060043E0    2.645416533286E0    3.703907551592E0    8.157279485878E0
    1.190000000000E1   5.068614146835E-1    1.297753598424E0    2.634015000899E0    3.689558430709E0    8.128188444715E0
    1.195000000000E1   5.055446409464E-1    1.295747058452E0    2.622713201541E0    3.675221912223E0    8.099226813162E0
    1.200000000000E1   5.042156137989E-1    1.293768862363E0    2.611510579961E0    3.660898714358E0    8.070393770481E0
    1.205000000000E1   5.028749161240E-1    1.291817472005E0    2.600406550703E0    3.646589561707E0    8.041688500538E0
    1.210000000000E1   5.015231195965E-1    1.289891388268E0    2.589400499156E0    3.632295184554E0    8.013110191574E0
    1.215000000000E1   5.001607848435E-1    1.287989150527E0    2.578491782622E0    3.618016318214E0    7.984658036207E0
    1.220000000000E1   4.987884614336E-1    1.286109336058E0    2.567679731375E0    3.603753702400E0    7.956331231267E0
    1.225000000000E1   4.974066879973E-1    1.284250559465E0    2.556963649718E0    3.589508080621E0    7.928128977801E0
    1.230000000000E1   4.960159922587E-1    1.282411472086E0    2.546342817045E0    3.575280199583E0    7.900050480973E0
