#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    2.780000000000E1    1.485971774352E0    1.316713818651E0    1.384289940320E0    1.303403101970E0
    2.785000000000E1    1.484319661580E0    1.316416678839E0    1.382447838061E0    1.303775619807E0
    2.790000000000E1    1.482663925359E0    1.316129785126E0    1.380607576845E0    1.304140290447E0
    2.795000000000E1    1.481004664533E0    1.315853001282E0    1.378769233981E0    1.304497009596E0
    2.800000000000E1    1.479341977535E0    1.315586190018E0    1.376932886191E0    1.304845675688E0
    2.805000000000E1    1.477675962151E0    1.315329213031E0    1.375098609604E0    1.305186189870E0
    2.810000000000E1    1.476006715862E0    1.315081931020E0    1.373266479762E0    1.305518455996E0
    2.815000000000E1    1.474334335674E0    1.314844203719E0    1.371436571619E0    1.305842380628E0
    2.820000000000E1    1.472658917887E0    1.314615889918E0    1.369608959563E0    1.306157873008E0
    2.825000000000E1    1.470980558707E0    1.314396847498E0    1.367783717393E0    1.306464845047E0
    2.830000000000E1    1.469299353454E0    1.314186933452E0    1.365960918359E0    1.306763211328E0
    2.835000000000E1    1.467615397194E0    1.313986003928E0    1.364140635130E0    1.307052889084E0
    2.840000000000E1    1.465928784436E0    1.313793914236E0    1.362322939826E0    1.307333798177E0
    2.845000000000E1    1.464239609197E0    1.313610518885E0    1.360507904002E0    1.307605861106E0
    2.850000000000E1    1.462547965008E0    1.313435671628E0    1.358695598667E0    1.307869002965E0
    2.855000000000E1    1.460853944951E0    1.313269225473E0    1.356886094282E0    1.308123151433E0
    2.860000000000E1    1.459157641437E0    1.313111032727E0    1.355079460766E0    1.308368236778E0
    2.865000000000E1    1.457459146555E0    1.312960945017E0    1.353275767491E0    1.308604191803E0
    2.870000000000E1    1.455758551852E0    1.312818813322E0    1.351475083300E0    1.308830951861E0
    2.875000000000E1    1.454055948283E0    1.312684488013E0    1.349677476500E0    1.309048454825E0
    2.880000000000E1    1.452351426504E0    1.312557818876E0    1.347883014873E0    1.309256641050E0
    2.885000000000E1    1.450645076391E0    1.312438655153E0    1.346091765675E0    1.309455453369E0
    2.890000000000E1    1.448936987518E0    1.312326845562E0    1.344303795638E0    1.309644837088E0
    2.895000000000E1    1.447227248895E0    1.312222238347E0    1.342519170982E0    1.309824739918E0
    2.900000000000E1    1.445515949027E0    1.312124681291E0    1.340737957410E0    1.309995112007E0
    2.905000000000E1    1.443803175917E0    1.312034021755E0    1.338960220113E0    1.310155905875E0
    2.910000000000E1    1.442089017120E0    1.311950106738E0    1.337186023779E0    1.310307076407E0
    2.915000000000E1    1.440373559510E0    1.311872782867E0    1.335415432590E0    1.310448580833E0
    2.920000000000E1    1.438656889628E0    1.311801896461E0    1.333648510228E0    1.310580378693E0
    2.925000000000E1    1.436939093454E0    1.311737293555E0    1.331885319876E0    1.310702431826E0
    2.930000000000E1    1.435220256472E0    1.311678819933E0    1.330125924222E0    1.310814704341E0
    2.935000000000E1    1.433500463708E0    1.311626321163E0    1.328370385470E0    1.310917162564E0
    2.940000000000E1    1.431779799518E0    1.311579642640E0    1.326618765325E0    1.311009775055E0
    2.945000000000E1    1.430058347928E0    1.311538629609E0    1.324871125019E0    1.311092512562E0
    2.950000000000E1    1.428336192399E0    1.311503127206E0    1.323127525292E0    1.311165347980E0
    2.955000000000E1    1.426613415893E0    1.311472980480E0    1.321388026405E0    1.311228256359E0
    2.960000000000E1    1.424890100880E0    1.311448034449E0    1.319652688146E0    1.311281214839E0
    2.965000000000E1    1.423166329381E0    1.311428134120E0    1.317921569829E0    1.311324202647E0
    2.970000000000E1    1.421442182742E0    1.311413124533E0    1.316194730295E0    1.311357201066E0
    2.975000000000E1    1.419717741988E0    1.311402850776E0    1.314472227917E0    1.311380193389E0
    2.980000000000E1    1.417993087587E0    1.311397158049E0    1.312754120595E0    1.311393164921E0
    2.985000000000E1    1.416268299526E0    1.311395891668E0    1.311040465774E0    1.311396102935E0
    2.990000000000E1    1.414543457336E0    1.311398897120E0    1.309331320432E0    1.311388996628E0
    2.995000000000E1    1.412818639893E0    1.311406020099E0    1.307626741089E0    1.311371837119E0
    3.000000000000E1    1.411093925752E0    1.311417106521E0    1.305926783808E0    1.311344617417E0
    3.005000000000E1    1.409369392889E0    1.311432002577E0    1.304231504196E0    1.311307332370E0
    3.010000000000E1    1.407645118910E0    1.311450554755E0    1.302540957404E0    1.311259978661E0
    3.015000000000E1    1.405921180764E0    1.311472609878E0    1.300855198138E0    1.311202554766E0
    3.020000000000E1    1.404197655083E0    1.311498015145E0    1.299174280650E0    1.311135060928E0
    3.025000000000E1    1.402474617806E0    1.311526618149E0    1.297498258746E0    1.311057499134E0
    3.030000000000E1    1.400752144573E0    1.311558266923E0    1.295827185789E0    1.310969873072E0
    3.035000000000E1    1.399030310474E0    1.311592809970E0    1.294161114694E0    1.310872188118E0
    3.040000000000E1    1.397309190140E0    1.311630096283E0    1.292500097934E0    1.310764451305E0
    3.045000000000E1    1.395588857703E0    1.311669975401E0    1.290844187548E0    1.310646671273E0
    3.050000000000E1    1.393869386883E0    1.311712297424E0    1.289193435125E0    1.310518858270E0
    3.055000000000E1    1.392150850755E0    1.311756913039E0    1.287547891832E0    1.310381024109E0
    3.060000000000E1    1.390433322032E0    1.311803673584E0    1.285907608388E0    1.310233182134E0
    3.065000000000E1    1.388716873122E0    1.311852431038E0    1.284272635074E0    1.310075347207E0
    3.070000000000E1    1.387001575639E0    1.311903038069E0    1.282643021755E0    1.309907535661E0
    3.075000000000E1    1.385287501007E0    1.311955348075E0    1.281018817848E0    1.309729765290E0
    3.080000000000E1    1.383574719939E0    1.312009215207E0    1.279400072343E0    1.309542055306E0
    3.085000000000E1    1.381863302842E0    1.312064494385E0    1.277786833807E0    1.309344426318E0
    3.090000000000E1    1.380153319710E0    1.312121041354E0    1.276179150371E0    1.309136900305E0
    3.095000000000E1    1.378444839922E0    1.312178712676E0    1.274577069740E0    1.308919500595E0
    3.100000000000E1    1.376737932489E0    1.312237365795E0    1.272980639196E0    1.308692251808E0
    3.105000000000E1    1.375032666008E0    1.312296859050E0    1.271389905587E0    1.308455179867E0
    3.110000000000E1    1.373329108436E0    1.312357051691E0    1.269804915347E0    1.308208311954E0
    3.115000000000E1    1.371627327405E0    1.312417803935E0    1.268225714477E0    1.307951676471E0
    3.120000000000E1    1.369927390242E0    1.312478976955E0    1.266652348556E0    1.307685303036E0
    3.125000000000E1    1.368229363519E0    1.312540432932E0    1.265084862742E0    1.307409222442E0
    3.130000000000E1    1.366533313621E0    1.312602035082E0    1.263523301773E0    1.307123466633E0
    3.135000000000E1    1.364839306247E0    1.312663647658E0    1.261967709957E0    1.306828068679E0
    3.140000000000E1    1.363147406812E0    1.312725136007E0    1.260418131192E0    1.306523062752E0
    3.145000000000E1    1.361457680335E0    1.312786366561E0    1.258874608942E0    1.306208484096E0
    3.150000000000E1    1.359770191235E0    1.312847206881E0    1.257337186259E0    1.305884369011E0
    3.155000000000E1    1.358085003587E0    1.312907525672E0    1.255805905778E0    1.305550754812E0
    3.160000000000E1    1.356402181072E0    1.312967192815E0    1.254280809699E0    1.305207679815E0
    3.165000000000E1    1.354721786747E0    1.313026079372E0    1.252761939819E0    1.304855183325E0
    3.170000000000E1    1.353043883359E0    1.313084057621E0    1.251249337504E0    1.304493305572E0
    3.175000000000E1    1.351368533373E0    1.313141001076E0    1.249743043699E0    1.304122087740E0
    3.180000000000E1    1.349695798523E0    1.313196784492E0    1.248243098938E0    1.303741571893E0
    3.185000000000E1    1.348025740360E0    1.313251283901E0    1.246749543330E0    1.303351800988E0
    3.190000000000E1    1.346358419785E0    1.313304376625E0    1.245262416565E0    1.302952818833E0
    3.195000000000E1    1.344693897392E0    1.313355941298E0    1.243781757909E0    1.302544670068E0
    3.200000000000E1    1.343032233504E0    1.313405857877E0    1.242307606212E0    1.302127400144E0
    3.205000000000E1    1.341373487712E0    1.313454007656E0    1.240839999902E0    1.301701055304E0
    3.210000000000E1    1.339717719383E0    1.313500273288E0    1.239378976982E0    1.301265682553E0
    3.215000000000E1    1.338064987474E0    1.313544538814E0    1.237924575037E0    1.300821329637E0
    3.220000000000E1    1.336415350309E0    1.313586689652E0    1.236476831235E0    1.300368045036E0
    3.225000000000E1    1.334768866044E0    1.313626612630E0    1.235035782312E0    1.299905877917E0
    3.230000000000E1    1.333125592385E0    1.313664195994E0    1.233601464584E0    1.299434878137E0
    3.235000000000E1    1.331485586439E0    1.313699329414E0    1.232173913945E0    1.298955096214E0
    3.240000000000E1    1.329848905126E0    1.313731904013E0    1.230753165864E0    1.298466583301E0
    3.245000000000E1    1.328215604719E0    1.313761812370E0    1.229339255384E0    1.297969391171E0
    3.250000000000E1    1.326585741214E0    1.313788948527E0    1.227932217124E0    1.297463572199E0
    3.255000000000E1    1.324959370337E0    1.313813208013E0    1.226532085275E0    1.296949179335E0
    3.260000000000E1    1.323336547110E0    1.313834487836E0    1.225138893603E0    1.296426266106E0
    3.265000000000E1    1.321717326336E0    1.313852686506E0    1.223752675438E0    1.295894886562E0
    3.270000000000E1    1.320101762426E0    1.313867704039E0    1.222373463685E0    1.295355095287E0
    3.275000000000E1    1.318489909149E0    1.313879441975E0    1.221001290828E0    1.294806947377E0
    3.280000000000E1    1.316881820213E0    1.313887803370E0    1.219636188907E0    1.294250498402E0
    3.285000000000E1    1.315277548747E0    1.313892692808E0    1.218278189529E0    1.293685804414E0
    3.290000000000E1    1.313677147391E0    1.313894016425E0    1.216927323877E0    1.293112921912E0
    3.295000000000E1    1.312080668585E0    1.313891681878E0    1.215583622691E0    1.292531907837E0
    3.300000000000E1    1.310488164133E0    1.313885598394E0    1.214247116281E0    1.291942819540E0
    3.305000000000E1    1.308899685578E0    1.313875676747E0    1.212917834515E0    1.291345714782E0
    3.310000000000E1    1.307315284203E0    1.313861829270E0    1.211595806825E0    1.290740651710E0
    3.315000000000E1    1.305735010598E0    1.313843969852E0    1.210281062200E0    1.290127688846E0
    3.320000000000E1    1.304158915142E0    1.313822013952E0    1.208973629193E0    1.289506885054E0
    3.325000000000E1    1.302587047840E0    1.313795878596E0    1.207673535906E0    1.288878299552E0
    3.330000000000E1    1.301019458056E0    1.313765482383E0    1.206380810004E0    1.288241991880E0
    3.335000000000E1    1.299456195110E0    1.313730745487E0    1.205095478703E0    1.287598021877E0
    3.340000000000E1    1.297897307750E0    1.313691589641E0    1.203817568771E0    1.286946449694E0
    3.345000000000E1    1.296342844244E0    1.313647938160E0    1.202547106531E0    1.286287335756E0
    3.350000000000E1    1.294792852670E0    1.313599715929E0    1.201284117849E0    1.285620740752E0
    3.355000000000E1    1.293247380449E0    1.313546849412E0    1.200028628146E0    1.284946725636E0
    3.360000000000E1    1.291706474862E0    1.313489266640E0    1.198780662379E0    1.284265351591E0
    3.365000000000E1    1.290170182768E0    1.313426897211E0    1.197540245063E0    1.283576680029E0
    3.370000000000E1    1.288638550450E0    1.313359672297E0    1.196307400244E0    1.282880772592E0
    3.375000000000E1    1.287111623968E0    1.313287524629E0    1.195082151513E0    1.282177691104E0
    3.380000000000E1    1.285589449003E0    1.313210388504E0    1.193864521994E0    1.281467497589E0
    3.385000000000E1    1.284072070611E0    1.313128199781E0    1.192654534363E0    1.280750254249E0
    3.390000000000E1    1.282559533801E0    1.313040895869E0    1.191452210820E0    1.280026023449E0
    3.395000000000E1    1.281051883022E0    1.312948415733E0    1.190257573091E0    1.279294867708E0
    3.400000000000E1    1.279549162242E0    1.312850699877E0    1.189070642450E0    1.278556849691E0
    3.405000000000E1    1.278051415248E0    1.312747690347E0    1.187891439690E0    1.277812032198E0
    3.410000000000E1    1.276558685151E0    1.312639330736E0    1.186719985130E0    1.277060478143E0
    3.415000000000E1    1.275071015016E0    1.312525566156E0    1.185556298624E0    1.276302250553E0
    3.420000000000E1    1.273588447345E0    1.312406343241E0    1.184400399541E0    1.275537412549E0
    3.425000000000E1    1.272111024173E0    1.312281610149E0    1.183252306770E0    1.274766027361E0
    3.430000000000E1    1.270638787278E0    1.312151316537E0    1.182112038724E0    1.273988158281E0
    3.435000000000E1    1.269171778072E0    1.312015413574E0    1.180979613327E0    1.273203868671E0
    3.440000000000E1    1.267710037331E0    1.311873853917E0    1.179855048025E0    1.272413221979E0
    3.445000000000E1    1.266253605798E0    1.311726591712E0    1.178738359777E0    1.271616281663E0
    3.450000000000E1    1.264802523644E0    1.311573582582E0    1.177629565039E0    1.270813111258E0
    3.455000000000E1    1.263356830573E0    1.311414783612E0    1.176528679790E0    1.270003774322E0
    3.460000000000E1    1.261916566102E0    1.311250153352E0    1.175435719509E0    1.269188334439E0
    3.465000000000E1    1.260481769059E0    1.311079651802E0    1.174350699180E0    1.268366855204E0
    3.470000000000E1    1.259052478250E0    1.310903240405E0    1.173273633283E0    1.267539400229E0
    3.475000000000E1    1.257628731899E0    1.310720882026E0    1.172204535812E0    1.266706033114E0
    3.480000000000E1    1.256210567763E0    1.310532540956E0    1.171143420236E0    1.265866817470E0
    3.485000000000E1    1.254798023348E0    1.310338182886E0    1.170090299541E0    1.265021816882E0
    3.490000000000E1    1.253391135749E0    1.310137774920E0    1.169045186190E0    1.264171094914E0
    3.495000000000E1    1.251989941558E0    1.309931285538E0    1.168008092142E0    1.263314715101E0
    3.500000000000E1    1.250594477137E0    1.309718684602E0    1.166979028845E0    1.262452740941E0
    3.505000000000E1    1.249204778398E0    1.309499943334E0    1.165958007231E0    1.261585235887E0
    3.510000000000E1    1.247820880754E0    1.309275034309E0    1.164945037713E0    1.260712263351E0
    3.515000000000E1    1.246442819420E0    1.309043931441E0    1.163940130189E0    1.259833886678E0
    3.520000000000E1    1.245070628926E0    1.308806609982E0    1.162943294032E0    1.258950169152E0
    3.525000000000E1    1.243704343764E0    1.308563046489E0    1.161954538097E0    1.258061173993E0
    3.530000000000E1    1.242343997849E0    1.308313218837E0    1.160973870709E0    1.257166964337E0
    3.535000000000E1    1.240989624620E0    1.308057106169E0    1.160001299662E0    1.256267603253E0
    3.540000000000E1    1.239641257252E0    1.307794688927E0    1.159036832228E0    1.255363153712E0
    3.545000000000E1    1.238298928486E0    1.307525948807E0    1.158080475136E0    1.254453678589E0
    3.550000000000E1    1.236962670645E0    1.307250868765E0    1.157132234589E0    1.253539240682E0
    3.555000000000E1    1.235632515672E0    1.306969432991E0    1.156192116248E0    1.252619902661E0
    3.560000000000E1    1.234308495149E0    1.306681626898E0    1.155260125236E0    1.251695727102E0
    3.565000000000E1    1.232990640124E0    1.306387437113E0    1.154336266128E0    1.250766776472E0
    3.570000000000E1    1.231678981411E0    1.306086851464E0    1.153420542968E0    1.249833113109E0
    3.575000000000E1    1.230373549253E0    1.305779858962E0    1.152512959241E0    1.248894799240E0
    3.580000000000E1    1.229074373655E0    1.305466449785E0    1.151613517894E0    1.247951896955E0
    3.585000000000E1    1.227781484121E0    1.305146615272E0    1.150722221315E0    1.247004468218E0
    3.590000000000E1    1.226494909814E0    1.304820347903E0    1.149839071341E0    1.246052574861E0
    3.595000000000E1    1.225214679354E0    1.304487641286E0    1.148964069258E0    1.245096278573E0
    3.600000000000E1    1.223940821100E0    1.304148490146E0    1.148097215792E0    1.244135640897E0
    3.605000000000E1    1.222673362926E0    1.303802890306E0    1.147238511111E0    1.243170723236E0
    3.610000000000E1    1.221412332331E0    1.303450838672E0    1.146387954823E0    1.242201586835E0
    3.615000000000E1    1.220157756426E0    1.303092333235E0    1.145545545966E0    1.241228292787E0
    3.620000000000E1    1.218909661786E0    1.302727373025E0    1.144711283019E0    1.240250902032E0
    3.625000000000E1    1.217668074732E0    1.302355958127E0    1.143885163899E0    1.239269475340E0
    3.630000000000E1    1.216433021010E0    1.301978089654E0    1.143067185936E0    1.238284073322E0
    3.635000000000E1    1.215204526110E0    1.301593769733E0    1.142257345911E0    1.237294756418E0
    3.640000000000E1    1.213982615010E0    1.301203001488E0    1.141455640020E0    1.236301584899E0
    3.645000000000E1    1.212767312328E0    1.300805789028E0    1.140662063880E0    1.235304618868E0
    3.650000000000E1    1.211558642133E0    1.300402137439E0    1.139876612540E0    1.234303918238E0
    3.655000000000E1    1.210356628216E0    1.299992052763E0    1.139099280467E0    1.233299542753E0
    3.660000000000E1    1.209161293868E0    1.299575541979E0    1.138330061551E0    1.232291551976E0
    3.665000000000E1    1.207972661986E0    1.299152613000E0    1.137568949094E0    1.231280005272E0
    3.670000000000E1    1.206790755078E0    1.298723274651E0    1.136815935823E0    1.230264961835E0
    3.675000000000E1    1.205615595086E0    1.298287536656E0    1.136071013871E0    1.229246480664E0
    3.680000000000E1    1.204447203669E0    1.297845409625E0    1.135334174788E0    1.228224620564E0
    3.685000000000E1    1.203285601979E0    1.297396905038E0    1.134605409542E0    1.227199440149E0
    3.690000000000E1    1.202130810769E0    1.296942035238E0    1.133884708506E0    1.226170997834E0
    3.695000000000E1    1.200982850347E0    1.296480813407E0    1.133172061458E0    1.225139351835E0
    3.700000000000E1    1.199841740628E0    1.296013253549E0    1.132467457589E0    1.224104560177E0
    3.705000000000E1    1.198707500926E0    1.295539370494E0    1.131770885501E0    1.223066680676E0
    3.710000000000E1    1.197580150391E0    1.295059179868E0    1.131082333188E0    1.222025770942E0
    3.715000000000E1    1.196459707459E0    1.294572698083E0    1.130401788064E0    1.220981888390E0
    3.720000000000E1    1.195346190289E0    1.294079942326E0    1.129729236937E0    1.219935090214E0
    3.725000000000E1    1.194239616599E0    1.293580930548E0    1.129064666015E0    1.218885433414E0
    3.730000000000E1    1.193140003523E0    1.293075681436E0    1.128408060913E0    1.217832974775E0
    3.735000000000E1    1.192047367898E0    1.292564214414E0    1.127759406645E0    1.216777770863E0
    3.740000000000E1    1.190961726035E0    1.292046549627E0    1.127118687621E0    1.215719878043E0
    3.745000000000E1    1.189883093824E0    1.291522707928E0    1.126485887654E0    1.214659352461E0
    3.750000000000E1    1.188811486696E0    1.290992710856E0    1.125860989951E0    1.213596250043E0
    3.755000000000E1    1.187746919673E0    1.290456580629E0    1.125243977119E0    1.212530626510E0
    3.760000000000E1    1.186689407132E0    1.289914340134E0    1.124634831164E0    1.211462537358E0
    3.765000000000E1    1.185638963351E0    1.289366012911E0    1.124033533476E0    1.210392037861E0
    3.770000000000E1    1.184595601760E0    1.288811623136E0    1.123440064859E0    1.209319183089E0
    3.775000000000E1    1.183559335565E0    1.288251195615E0    1.122854405501E0    1.208244027870E0
    3.780000000000E1    1.182530177498E0    1.287684755771E0    1.122276534985E0    1.207166626830E0
    3.785000000000E1    1.181508139688E0    1.287112329620E0    1.121706432298E0    1.206087034365E0
    3.790000000000E1    1.180493233942E0    1.286533943775E0    1.121144075810E0    1.205005304645E0
    3.795000000000E1    1.179485471535E0    1.285949625421E0    1.120589443298E0    1.203921491625E0
    3.800000000000E1    1.178484863292E0    1.285359402314E0    1.120042511926E0    1.202835649027E0
    3.805000000000E1    1.177491419562E0    1.284763302755E0    1.119503258256E0    1.201747830351E0
    3.810000000000E1    1.176505150269E0    1.284161355589E0    1.118971658247E0    1.200658088879E0
    3.815000000000E1    1.175526064672E0    1.283553590189E0    1.118447687254E0    1.199566477659E0
    3.820000000000E1    1.174554171909E0    1.282940036438E0    1.117931320026E0    1.198473049514E0
    3.825000000000E1    1.173589480257E0    1.282320724737E0    1.117422530712E0    1.197377857044E0
    3.830000000000E1    1.172631997747E0    1.281695685966E0    1.116921292860E0    1.196280952613E0
    3.835000000000E1    1.171681731916E0    1.281064951501E0    1.116427579409E0    1.195182388370E0
    3.840000000000E1    1.170738689652E0    1.280428553176E0    1.115941362708E0    1.194082216227E0
    3.845000000000E1    1.169802877623E0    1.279786523287E0    1.115462614497E0    1.192980487872E0
    3.850000000000E1    1.168874301759E0    1.279138894583E0    1.114991305925E0    1.191877254758E0
    3.855000000000E1    1.167952967652E0    1.278485700247E0    1.114527407537E0    1.190772568120E0
    3.860000000000E1    1.167038880367E0    1.277826973886E0    1.114070889291E0    1.189666478955E0
    3.865000000000E1    1.166132044516E0    1.277162749527E0    1.113621720535E0    1.188559038035E0
    3.870000000000E1    1.165232464043E0    1.276493061602E0    1.113179870041E0    1.187450295907E0
    3.875000000000E1    1.164340142740E0    1.275817944926E0    1.112745305976E0    1.186340302876E0
    3.880000000000E1    1.163455083530E0    1.275137434715E0    1.112317995925E0    1.185229109031E0
    3.885000000000E1    1.162577289068E0    1.274451566548E0    1.111897906881E0    1.184116764225E0
    3.890000000000E1    1.161706761492E0    1.273760376378E0    1.111485005249E0    1.183003318084E0
    3.895000000000E1    1.160843502262E0    1.273063900496E0    1.111079256853E0    1.181888820005E0
    3.900000000000E1    1.159987512679E0    1.272362175549E0    1.110680626935E0    1.180773319150E0
    3.905000000000E1    1.159138793169E0    1.271655238517E0    1.110289080152E0    1.179656864455E0
    3.910000000000E1    1.158297343878E0    1.270943126705E0    1.109904580590E0    1.178539504638E0
    3.915000000000E1    1.157463164395E0    1.270225877733E0    1.109527091752E0    1.177421288164E0
    3.920000000000E1    1.156636253835E0    1.269503529522E0    1.109156576573E0    1.176302263292E0
    3.925000000000E1    1.155816610636E0    1.268776120294E0    1.108792997423E0    1.175182478042E0
    3.930000000000E1    1.155004233060E0    1.268043688565E0    1.108436316083E0    1.174061980202E0
    3.935000000000E1    1.154199118485E0    1.267306273117E0    1.108086493806E0    1.172940817339E0
    3.940000000000E1    1.153401264011E0    1.266563913013E0    1.107743491249E0    1.171819036790E0
    3.945000000000E1    1.152610666208E0    1.265816647576E0    1.107407268529E0    1.170696685656E0
    3.950000000000E1    1.151827320943E0    1.265064516377E0    1.107077785200E0    1.169573810824E0
    3.955000000000E1    1.151051223920E0    1.264307559232E0    1.106755000273E0    1.168450458943E0
    3.960000000000E1    1.150282369949E0    1.263545816200E0    1.106438872199E0    1.167326676436E0
    3.965000000000E1    1.149520753546E0    1.262779327565E0    1.106129358894E0    1.166202509502E0
    3.970000000000E1    1.148766368657E0    1.262008133830E0    1.105826417734E0    1.165078004112E0
    3.975000000000E1    1.148019208723E0    1.261232275703E0    1.105530005548E0    1.163953206010E0
    3.980000000000E1    1.147279266590E0    1.260451794113E0    1.105240078641E0    1.162828160716E0
    3.985000000000E1    1.146546534756E0    1.259666730171E0    1.104956592783E0    1.161702913520E0
    3.990000000000E1    1.145821004949E0    1.258877125184E0    1.104679503225E0    1.160577509493E0
    3.995000000000E1    1.145102668558E0    1.258083020637E0    1.104408764691E0    1.159451993474E0
    4.000000000000E1    1.144391516442E0    1.257284458198E0    1.104144331394E0    1.158326410076E0
    4.005000000000E1    1.143687538747E0    1.256481479688E0    1.103886157032E0    1.157200803700E0
    4.010000000000E1    1.142990725445E0    1.255674127101E0    1.103634194801E0    1.156075218509E0
    4.015000000000E1    1.142301065604E0    1.254862442576E0    1.103388397385E0    1.154949698454E0
    4.020000000000E1    1.141618547995E0    1.254046468407E0    1.103148716987E0    1.153824287251E0
    4.025000000000E1    1.140943160803E0    1.253226247018E0    1.102915105300E0    1.152699028401E0
    4.030000000000E1    1.140274891679E0    1.252401820967E0    1.102687513536E0    1.151573965182E0
    4.035000000000E1    1.139613727765E0    1.251573232948E0    1.102465892438E0    1.150449140647E0
    4.040000000000E1    1.138959655716E0    1.250740525763E0    1.102250192249E0    1.149324597629E0
    4.045000000000E1    1.138312661491E0    1.249903742336E0    1.102040362764E0    1.148200378741E0
    4.050000000000E1    1.137672730696E0    1.249062925697E0    1.101836353294E0    1.147076526372E0
    4.055000000000E1    1.137039848362E0    1.248218118976E0    1.101638112702E0    1.145953082693E0
    4.060000000000E1    1.136413998923E0    1.247369365398E0    1.101445589392E0    1.144830089659E0
    4.065000000000E1    1.135795166459E0    1.246516708278E0    1.101258731321E0    1.143707588994E0
    4.070000000000E1    1.135183334270E0    1.245660191016E0    1.101077486005E0    1.142585622215E0
    4.075000000000E1    1.134578485310E0    1.244799857092E0    1.100901800524E0    1.141464230614E0
    4.080000000000E1    1.133980601957E0    1.243935750059E0    1.100731621529E0    1.140343455266E0
    4.085000000000E1    1.133389666057E0    1.243067913530E0    1.100566895243E0    1.139223337028E0
    4.090000000000E1    1.132805658936E0    1.242196391187E0    1.100407567478E0    1.138103916543E0
    4.095000000000E1    1.132228561439E0    1.241321226768E0    1.100253583632E0    1.136985234230E0
    4.100000000000E1    1.131658353722E0    1.240442464060E0    1.100104888704E0    1.135867330297E0
    4.105000000000E1    1.131095015580E0    1.239560146902E0    1.099961427294E0    1.134750244738E0
    4.110000000000E1    1.130538526220E0    1.238674319168E0    1.099823143607E0    1.133634017322E0
    4.115000000000E1    1.129988864344E0    1.237785024771E0    1.099689981474E0    1.132518687614E0
    4.120000000000E1    1.129446008165E0    1.236892307659E0    1.099561884344E0    1.131404294957E0
    4.125000000000E1    1.128909935213E0    1.235996211802E0    1.099438795300E0    1.130290878481E0
    4.130000000000E1    1.128380622663E0    1.235096781201E0    1.099320657063E0    1.129178477107E0
    4.135000000000E1    1.127858047112E0    1.234194059868E0    1.099207412002E0    1.128067129530E0
    4.140000000000E1    1.127342184634E0    1.233288091827E0    1.099099002131E0    1.126956874247E0
    4.145000000000E1    1.126833010791E0    1.232378921121E0    1.098995369142E0    1.125847749535E0
    4.150000000000E1    1.126330500677E0    1.231466591789E0    1.098896454376E0    1.124739793458E0
    4.155000000000E1    1.125834628701E0    1.230551147879E0    1.098802198865E0    1.123633043875E0
    4.160000000000E1    1.125345368923E0    1.229632633428E0    1.098712543321E0    1.122527538417E0
    4.165000000000E1    1.124862694836E0    1.228711092478E0    1.098627428142E0    1.121423314522E0
    4.170000000000E1    1.124386579425E0    1.227786569044E0    1.098546793434E0    1.120320409412E0
    4.175000000000E1    1.123916995209E0    1.226859107140E0    1.098470579009E0    1.119218860095E0
    4.180000000000E1    1.123453914040E0    1.225928750756E0    1.098398724397E0    1.118118703371E0
    4.185000000000E1    1.122997307422E0    1.224995543862E0    1.098331168844E0    1.117019975833E0
    4.190000000000E1    1.122547146277E0    1.224059530404E0    1.098267851343E0    1.115922713856E0
    4.195000000000E1    1.122103401127E0    1.223120754293E0    1.098208710610E0    1.114826953620E0
    4.200000000000E1    1.121666041835E0    1.222179259413E0    1.098153685129E0    1.113732731089E0
    4.205000000000E1    1.121235037921E0    1.221235089608E0    1.098102713130E0    1.112640082016E0
    4.210000000000E1    1.120810358226E0    1.220288288690E0    1.098055732613E0    1.111549041952E0
    4.215000000000E1    1.120391971250E0    1.219338900420E0    1.098012681356E0    1.110459646236E0
    4.220000000000E1    1.119979844947E0    1.218386968525E0    1.097973496914E0    1.109371930005E0
    4.225000000000E1    1.119573946796E0    1.217432536669E0    1.097938116642E0    1.108285928186E0
    4.230000000000E1    1.119174243821E0    1.216475648477E0    1.097906477694E0    1.107201675497E0
    4.235000000000E1    1.118780702414E0    1.215516347509E0    1.097878517028E0    1.106119206455E0
    4.240000000000E1    1.118393288639E0    1.214554677279E0    1.097854171429E0    1.105038555372E0
    4.245000000000E1    1.118011967982E0    1.213590681236E0    1.097833377512E0    1.103959756345E0
    4.250000000000E1    1.117636705649E0    1.212624402763E0    1.097816071713E0    1.102882843276E0
    4.255000000000E1    1.117267466078E0    1.211655885179E0    1.097802190336E0    1.101807849859E0
    4.260000000000E1    1.116904213485E0    1.210685171735E0    1.097791669523E0    1.100734809581E0
    4.265000000000E1    1.116546911413E0    1.209712305616E0    1.097784445285E0    1.099663755730E0
    4.270000000000E1    1.116195523097E0    1.208737329930E0    1.097780453515E0    1.098594721378E0
    4.275000000000E1    1.115850011260E0    1.207760287709E0    1.097779629972E0    1.097527739404E0
    4.280000000000E1    1.115510338175E0    1.206781221905E0    1.097781910316E0    1.096462842483E0
    4.285000000000E1    1.115176465655E0    1.205800175393E0    1.097787230111E0    1.095400063082E0
    4.290000000000E1    1.114848355117E0    1.204817190967E0    1.097795524822E0    1.094339433464E0
