#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    1.230000000000E1   4.910327285456E-1    1.240105373392E0    2.552775231953E0    3.572241109902E0    7.856154443792E0
    1.235000000000E1   4.897316355838E-1    1.238914003454E0    2.542368445569E0    3.558557946945E0    7.829572031552E0
    1.240000000000E1   4.884213541100E-1    1.237732319831E0    2.532048780388E0    3.544886480132E0    7.803088934461E0
    1.245000000000E1   4.871023886396E-1    1.236559166899E0    2.521815478663E0    3.531227589984E0    7.776704624186E0
    1.250000000000E1   4.857752330780E-1    1.235393422912E0    2.511667764099E0    3.517582155706E0    7.750418575795E0
    1.255000000000E1   4.844403707097E-1    1.234233999359E0    2.501604843000E0    3.503951054756E0    7.724230267825E0
    1.260000000000E1   4.830982743667E-1    1.233079840410E0    2.491625905399E0    3.490335162443E0    7.698139182619E0
    1.265000000000E1   4.817494064475E-1    1.231929922261E0    2.481730126192E0    3.476735351533E0    7.672144806434E0
    1.270000000000E1   4.803942190150E-1    1.230783252603E0    2.471916666256E0    3.463152491875E0    7.646246629749E0
    1.275000000000E1   4.790331539453E-1    1.229638870000E0    2.462184673573E0    3.449587450036E0    7.620444147553E0
    1.280000000000E1   4.776666429466E-1    1.228495843319E0    2.452533284333E0    3.436041088960E0    7.594736859559E0
    1.285000000000E1   4.762951076413E-1    1.227353271182E0    2.442961624036E0    3.422514267631E0    7.569124270490E0
    1.290000000000E1   4.749189597781E-1    1.226210281375E0    2.433468808581E0    3.409007840756E0    7.543605890491E0
    1.295000000000E1   4.735386011849E-1    1.225066030304E0    2.424053945347E0    3.395522658455E0    7.518181235291E0
    1.300000000000E1   4.721544239212E-1    1.223919702458E0    2.414716134256E0    3.382059565971E0    7.492849826606E0
    1.305000000000E1   4.707668104200E-1    1.222770509855E0    2.405454468834E0    3.368619403384E0    7.467611192493E0
    1.310000000000E1   4.693761335098E-1    1.221617691505E0    2.396268037249E0    3.355203005344E0    7.442464867608E0
    1.315000000000E1   4.679827565834E-1    1.220460512905E0    2.387155923342E0    3.341811200808E0    7.417410393639E0
    1.320000000000E1   4.665870336498E-1    1.219298265485E0    2.378117207637E0    3.328444812798E0    7.392447319570E0
    1.325000000000E1   4.651893094471E-1    1.218130266124E0    2.369150968335E0    3.315104658154E0    7.367575202060E0
    1.330000000000E1   4.637899195902E-1    1.216955856648E0    2.360256282294E0    3.301791547320E0    7.342793605852E0
    1.335000000000E1   4.623891906233E-1    1.215774403304E0    2.351432225991E0    3.288506284111E0    7.318102104030E0
    1.340000000000E1   4.609874401186E-1    1.214585296297E0    2.342677876458E0    3.275249665518E0    7.293500278391E0
    1.345000000000E1   4.595849768766E-1    1.213387949285E0    2.333992312207E0    3.262022481502E0    7.268987719871E0
    1.350000000000E1   4.581821009093E-1    1.212181798913E0    2.325374614123E0    3.248825514806E0    7.244564028751E0
    1.355000000000E1   4.567791036284E-1    1.210966304355E0    2.316823866346E0    3.235659540779E0    7.220228815109E0
    1.360000000000E1   4.553762679532E-1    1.209740946823E0    2.308339157120E0    3.222525327197E0    7.195981699092E0
    1.365000000000E1   4.539738683767E-1    1.208505229136E0    2.299919579621E0    3.209423634099E0    7.171822311232E0
    1.370000000000E1   4.525721711338E-1    1.207258675257E0    2.291564232763E0    3.196355213635E0    7.147750292789E0
    1.375000000000E1   4.511714342678E-1    1.206000829854E0    2.283272221974E0    3.183320809911E0    7.123765296007E0
    1.380000000000E1   4.497719077547E-1    1.204731257871E0    2.275042659947E0    3.170321158855E0    7.099866984427E0
    1.385000000000E1   4.483738336523E-1    1.203449544088E0    2.266874667359E0    3.157356988078E0    7.076055033177E0
    1.390000000000E1   4.469774461713E-1    1.202155292702E0    2.258767373568E0    3.144429016747E0    7.052329129189E0
    1.395000000000E1   4.455829717869E-1    1.200848126919E0    2.250719917276E0    3.131537955462E0    7.028688971444E0
    1.400000000000E1   4.441906294244E-1    1.199527688532E0    2.242731447167E0    3.118684506147E0    7.005134271270E0
    1.405000000000E1   4.428006304821E-1    1.198193637525E0    2.234801122503E0    3.105869361931E0    6.981664752441E0
    1.410000000000E1   4.414131790063E-1    1.196845651677E0    2.226928113704E0    3.093093207069E0    6.958280151456E0
    1.415000000000E1   4.400284718141E-1    1.195483426161E0    2.219111602886E0    3.080356716819E0    6.934980217680E0
    1.420000000000E1   4.386466985531E-1    1.194106673177E0    2.211350784369E0    3.067660557368E0    6.911764713467E0
    1.425000000000E1   4.372680419094E-1    1.192715121556E0    2.203644865151E0    3.055005385744E0    6.888633414360E0
    1.430000000000E1   4.358926776373E-1    1.191308516396E0    2.195993065358E0    3.042391849724E0    6.865586109115E0
    1.435000000000E1   4.345207747310E-1    1.189886618693E0    2.188394618646E0    3.029820587784E0    6.842622599854E0
    1.440000000000E1   4.331524955441E-1    1.188449204980E0    2.180848772581E0    3.017292229011E0    6.819742702116E0
    1.445000000000E1   4.317879958863E-1    1.186996066976E0    2.173354788981E0    3.004807393043E0    6.796946244885E0
    1.450000000000E1   4.304274251407E-1    1.185527011226E0    2.165911944225E0    2.992366690008E0    6.774233070601E0
    1.455000000000E1   4.290709264350E-1    1.184041858769E0    2.158519529531E0    2.979970720472E0    6.751603035207E0
    1.460000000000E1   4.277186366922E-1    1.182540444788E0    2.151176851192E0    2.967620075381E0    6.729056008053E0
    1.465000000000E1   4.263706867957E-1    1.181022618290E0    2.143883230792E0    2.955315336024E0    6.706591871902E0
    1.470000000000E1   4.250272017131E-1    1.179488241768E0    2.136638005374E0    2.943057073989E0    6.684210522843E0
    1.475000000000E1   4.236883005750E-1    1.177937190877E0    2.129440527589E0    2.930845851103E0    6.661911870143E0
    1.480000000000E1   4.223540968603E-1    1.176369354130E0    2.122290165803E0    2.918682219430E0    6.639695836222E0
    1.485000000000E1   4.210246984537E-1    1.174784632569E0    2.115186304177E0    2.906566721215E0    6.617562356414E0
    1.490000000000E1   4.197002078035E-1    1.173182939472E0    2.108128342709E0    2.894499888861E0    6.595511378846E0
    1.495000000000E1   4.183807220449E-1    1.171564200048E0    2.101115697257E0    2.882482244925E0    6.573542864275E0
    1.500000000000E1   4.170663331009E-1    1.169928351128E0    2.094147799520E0    2.870514302059E0    6.551656785808E0
    1.505000000000E1   4.157571278036E-1    1.168275340892E0    2.087224096992E0    2.858596563027E0    6.529853128716E0
    1.510000000000E1   4.144531880496E-1    1.166605128568E0    2.080344052896E0    2.846729520665E0    6.508131890178E0
    1.515000000000E1   4.131545908711E-1    1.164917684153E0    2.073507146077E0    2.834913657882E0    6.486493078983E0
    1.520000000000E1   4.118614085866E-1    1.163212988141E0    2.066712870876E0    2.823149447662E0    6.464936715265E0
    1.525000000000E1   4.105737089245E-1    1.161491031238E0    2.059960736977E0    2.811437353027E0    6.443462830167E0
    1.530000000000E1   4.092915551103E-1    1.159751814104E0    2.053250269229E0    2.799777827062E0    6.422071465505E0
    1.535000000000E1   4.080150060322E-1    1.157995347087E0    2.046581007440E0    2.788171312901E0    6.400762673461E0
    1.540000000000E1   4.067441163129E-1    1.156221649953E0    2.039952506153E0    2.776618243722E0    6.379536516141E0
    1.545000000000E1   4.054789364561E-1    1.154430751643E0    2.033364334396E0    2.765119042771E0    6.358393065265E0
    1.550000000000E1   4.042195129658E-1    1.152622690022E0    2.026816075415E0    2.753674123359E0    6.337332401762E0
    1.555000000000E1   4.029658884381E-1    1.150797511620E0    2.020307326384E0    2.742283888854E0    6.316354615296E0
    1.560000000000E1   4.017181017003E-1    1.148955271403E0    2.013837698102E0    2.730948732721E0    6.295459803927E0
    1.565000000000E1   4.004761879230E-1    1.147096032525E0    2.007406814662E0    2.719669038507E0    6.274648073617E0
    1.570000000000E1   3.992401787238E-1    1.145219866097E0    2.001014313118E0    2.708445179873E0    6.253919537812E0
    1.575000000000E1   3.980101022861E-1    1.143326850954E0    1.994659843125E0    2.697277520613E0    6.233274316979E0
    1.580000000000E1   3.967859834839E-1    1.141417073440E0    1.988343066576E0    2.686166414661E0    6.212712538160E0
    1.585000000000E1   3.955678439646E-1    1.139490627165E0    1.982063657215E0    2.675112206107E0    6.192234334451E0
    1.590000000000E1   3.943557022984E-1    1.137547612804E0    1.975821300252E0    2.664115229240E0    6.171839844594E0
    1.595000000000E1   3.931495740503E-1    1.135588137876E0    1.969615691959E0    2.653175808542E0    6.151529212427E0
    1.600000000000E1   3.919494719132E-1    1.133612316527E0    1.963446539261E0    2.642294258746E0    6.131302586447E0
    1.605000000000E1   3.907554058052E-1    1.131620269331E0    1.957313559319E0    2.631470884854E0    6.111160119310E0
    1.610000000000E1   3.895673829804E-1    1.129612123085E0    1.951216479108E0    2.620705982134E0    6.091101967308E0
    1.615000000000E1   3.883854081270E-1    1.127588010601E0    1.945155034991E0    2.609999836188E0    6.071128289907E0
    1.620000000000E1   3.872094834802E-1    1.125548070520E0    1.939128972283E0    2.599352722958E0    6.051239249242E0
    1.625000000000E1   3.860396089141E-1    1.123492447109E0    1.933138044823E0    2.588764908778E0    6.031435009625E0
    1.630000000000E1   3.848757820460E-1    1.121421290077E0    1.927182014538E0    2.578236650396E0    6.011715737057E0
    1.635000000000E1   3.837179983443E-1    1.119334754388E0    1.921260651003E0    2.567768195014E0    5.992081598749E0
    1.640000000000E1   3.825662512044E-1    1.117233000075E0    1.915373731014E0    2.557359780294E0    5.972532762587E0
    1.645000000000E1   3.814205320728E-1    1.115116192063E0    1.909521038151E0    2.547011634452E0    5.953069396738E0
    1.650000000000E1   3.802808305140E-1    1.112984499992E0    1.903702362348E0    2.536723976242E0    5.933691669096E0
    1.655000000000E1   3.791471343205E-1    1.110838098041E0    1.897917499471E0    2.526497015020E0    5.914399746852E0
    1.660000000000E1   3.780194295962E-1    1.108677164762E0    1.892166250891E0    2.516330950796E0    5.895193796046E0
    1.665000000000E1   3.768977008496E-1    1.106501882908E0    1.886448423074E0    2.506225974235E0    5.876073981066E0
    1.670000000000E1   3.757819310739E-1    1.104312439273E0    1.880763827165E0    2.496182266738E0    5.857040464250E0
    1.675000000000E1   3.746721018404E-1    1.102109024530E0    1.875112278593E0    2.486200000448E0    5.838093405412E0
    1.680000000000E1   3.735681933737E-1    1.099891833072E0    1.869493596670E0    2.476279338326E0    5.819232961442E0
    1.685000000000E1   3.724701846367E-1    1.097661062857E0    1.863907604208E0    2.466420434191E0    5.800459285893E0
    1.690000000000E1   3.713780534112E-1    1.095416915259E0    1.858354127140E0    2.456623432740E0    5.781772528550E0
    1.695000000000E1   3.702917763697E-1    1.093159594910E0    1.852832994155E0    2.446888469605E0    5.763172835040E0
    1.700000000000E1   3.692113291569E-1    1.090889309567E0    1.847344036339E0    2.437215671414E0    5.744660346477E0
    1.705000000000E1   3.681366864559E-1    1.088606269958E0    1.841887086828E0    2.427605155802E0    5.726235199043E0
    1.710000000000E1   3.670678220628E-1    1.086310689638E0    1.836461980472E0    2.418057031513E0    5.707897523685E0
    1.715000000000E1   3.660047089532E-1    1.084002784866E0    1.831068553513E0    2.408571398391E0    5.689647445723E0
    1.720000000000E1   3.649473193519E-1    1.081682774455E0    1.825706643273E0    2.399148347455E0    5.671485084534E0
    1.725000000000E1   3.638956247910E-1    1.079350879645E0    1.820376087850E0    2.389787960953E0    5.653410553240E0
    1.730000000000E1   3.628495961784E-1    1.077007323973E0    1.815076725835E0    2.380490312394E0    5.635423958380E0
    1.735000000000E1   3.618092038515E-1    1.074652333142E0    1.809808396031E0    2.371255466604E0    5.617525399629E0
    1.740000000000E1   3.607744176369E-1    1.072286134899E0    1.804570937199E0    2.362083479795E0    5.599714969530E0
    1.745000000000E1   3.597452069081E-1    1.069908958912E0    1.799364187798E0    2.352974399584E0    5.581992753203E0
    1.750000000000E1   3.587215406326E-1    1.067521036645E0    1.794187985758E0    2.343928265055E0    5.564358828091E0
    1.755000000000E1   3.577033874286E-1    1.065122601249E0    1.789042168251E0    2.334945106828E0    5.546813263755E0
    1.760000000000E1   3.566907156081E-1    1.062713887437E0    1.783926571479E0    2.326024947078E0    5.529356121602E0
    1.765000000000E1   3.556834932268E-1    1.060295131378E0    1.778841030481E0    2.317167799623E0    5.511987454708E0
    1.770000000000E1   3.546816881218E-1    1.057866570580E0    1.773785378946E0    2.308373669950E0    5.494707307598E0
    1.775000000000E1   3.536852679659E-1    1.055428443789E0    1.768759449040E0    2.299642555278E0    5.477515716074E0
    1.780000000000E1   3.526942002891E-1    1.052980990875E0    1.763763071250E0    2.290974444617E0    5.460412707030E0
    1.785000000000E1   3.517084525339E-1    1.050524452732E0    1.758796074231E0    2.282369318795E0    5.443398298292E0
    1.790000000000E1   3.507279920766E-1    1.048059071174E0    1.753858284680E0    2.273827150544E0    5.426472498474E0
    1.795000000000E1   3.497527862656E-1    1.045585088839E0    1.748949527208E0    2.265347904547E0    5.409635306860E0
    1.800000000000E1   3.487828024544E-1    1.043102749088E0    1.744069624234E0    2.256931537481E0    5.392886713257E0
    1.805000000000E1   3.478180080247E-1    1.040612295909E0    1.739218395881E0    2.248577998075E0    5.376226697890E0
    1.810000000000E1   3.468583704191E-1    1.038113973825E0    1.734395659897E0    2.240287227164E0    5.359655231305E0
    1.815000000000E1   3.459038571600E-1    1.035608027803E0    1.729601231573E0    2.232059157765E0    5.343172274301E0
    1.820000000000E1   3.449544358767E-1    1.033094703163E0    1.724834923682E0    2.223893715088E0    5.326777777810E0
    1.825000000000E1   3.440100743204E-1    1.030574245492E0    1.720096546423E0    2.215790816660E0    5.310471682895E0
    1.830000000000E1   3.430707403942E-1    1.028046900556E0    1.715385907378E0    2.207750372297E0    5.294253920626E0
    1.835000000000E1   3.421364021538E-1    1.025512914220E0    1.710702811482E0    2.199772284247E0    5.278124412103E0
    1.840000000000E1   3.412070278397E-1    1.022972532362E0    1.706047060989E0    2.191856447176E0    5.262083068367E0
    1.845000000000E1   3.402825858771E-1    1.020426000797E0    1.701418455469E0    2.184002748258E0    5.246129790401E0
    1.850000000000E1   3.393630448938E-1    1.017873565195E0    1.696816791795E0    2.176211067253E0    5.230264469137E0
    1.855000000000E1   3.384483737315E-1    1.015315471008E0    1.692241864148E0    2.168481276526E0    5.214486985413E0
    1.860000000000E1   3.375385414510E-1    1.012751963395E0    1.687693464028E0    2.160813241118E0    5.198797209991E0
    1.865000000000E1   3.366335173369E-1    1.010183287146E0    1.683171380271E0    2.153206818817E0    5.183195003571E0
    1.870000000000E1   3.357332709137E-1    1.007609686616E0    1.678675399079E0    2.145661860209E0    5.167680216817E0
    1.875000000000E1   3.348377719378E-1    1.005031405651E0    1.674205304050E0    2.138178208731E0    5.152252690369E0
    1.880000000000E1   3.339469904032E-1    1.002448687523E0    1.669760876221E0    2.130755700758E0    5.136912254905E0
    1.885000000000E1   3.330608965523E-1   9.998617748622E-1    1.665341894114E0    2.123394165615E0    5.121658731143E0
    1.890000000000E1   3.321794608596E-1   9.972709095950E-1    1.660948133785E0    2.116093425697E0    5.106491929937E0
    1.895000000000E1   3.313026540480E-1   9.946763328782E-1    1.656579368890E0    2.108853296486E0    5.091411652302E0
    1.900000000000E1   3.304304470742E-1   9.920782850395E-1    1.652235370742E0    2.101673586616E0    5.076417689472E0
    1.905000000000E1   3.295628111276E-1   9.894770055173E-1    1.647915908382E0    2.094554097978E0    5.061509823005E0
    1.910000000000E1   3.286997176360E-1   9.868727328023E-1    1.643620748655E0    2.087494625733E0    5.046687824827E0
    1.915000000000E1   3.278411382459E-1   9.842657043808E-1    1.639349656282E0    2.080494958399E0    5.031951457307E0
    1.920000000000E1   3.269870448259E-1   9.816561566794E-1    1.635102393948E0    2.073554877917E0    5.017300473370E0
    1.925000000000E1   3.261374094620E-1   9.790443250114E-1    1.630878722384E0    2.066674159692E0    5.002734616549E0
    1.930000000000E1   3.252922044423E-1   9.764304435241E-1    1.626678400454E0    2.059852572705E0    4.988253621125E0
    1.935000000000E1   3.244514022513E-1   9.738147451476E-1    1.622501185252E0    2.053089879537E0    4.973857212188E0
    1.940000000000E1   3.236149755698E-1   9.711974615456E-1    1.618346832192E0    2.046385836449E0    4.959545105756E0
    1.945000000000E1   3.227828972503E-1   9.685788230667E-1    1.614215095107E0    2.039740193443E0    4.945317008866E0
    1.950000000000E1   3.219551403239E-1   9.659590586977E-1    1.610105726346E0    2.033152694360E0    4.931172619727E0
    1.955000000000E1   3.211316779778E-1   9.633383960180E-1    1.606018476877E0    2.026623076897E0    4.917111627770E0
    1.960000000000E1   3.203124835470E-1   9.607170611550E-1    1.601953096392E0    2.020151072723E0    4.903133713818E0
    1.965000000000E1   3.194975305130E-1   9.580952787408E-1    1.597909333404E0    2.013736407534E0    4.889238550193E0
    1.970000000000E1   3.186867924782E-1   9.554732718709E-1    1.593886935359E0    2.007378801107E0    4.875425800816E0
    1.975000000000E1   3.178802431639E-1   9.528512620636E-1    1.589885648739E0    2.001077967391E0    4.861695121357E0
    1.980000000000E1   3.170778564006E-1   9.502294692201E-1    1.585905219167E0    1.994833614585E0    4.848046159373E0
    1.985000000000E1   3.162796061087E-1   9.476081115862E-1    1.581945391520E0    1.988645445179E0    4.834478554394E0
    1.990000000000E1   3.154854662893E-1   9.449874057162E-1    1.578005910030E0    1.982513156071E0    4.820991938106E0
    1.995000000000E1   3.146954110206E-1   9.423675664354E-1    1.574086518395E0    1.976436438610E0    4.807585934462E0
    2.000000000000E1   3.139094144315E-1   9.397488068071E-1    1.570186959887E0    1.970414978685E0    4.794260159810E0
    2.005000000000E1   3.131274507059E-1   9.371313380977E-1    1.566306977454E0    1.964448456801E0    4.781014223059E0
    2.010000000000E1   3.123494940594E-1   9.345153697448E-1    1.562446313836E0    1.958536548145E0    4.767847725786E0
    2.015000000000E1   3.115755187301E-1   9.319011093252E-1    1.558604711662E0    1.952678922692E0    4.754760262409E0
    2.020000000000E1   3.108054989765E-1   9.292887625237E-1    1.554781913558E0    1.946875245258E0    4.741751420316E0
    2.025000000000E1   3.100394090524E-1   9.266785331065E-1    1.550977662253E0    1.941125175587E0    4.728820780000E0
    2.030000000000E1   3.092772232057E-1   9.240706228888E-1    1.547191700684E0    1.935428368448E0    4.715967915226E0
    2.035000000000E1   3.085189156695E-1   9.214652317115E-1    1.543423772090E0    1.929784473691E0    4.703192393162E0
    2.040000000000E1   3.077644606421E-1   9.188625574115E-1    1.539673620122E0    1.924193136358E0    4.690493774534E0
    2.045000000000E1   3.070138322856E-1   9.162627957975E-1    1.535940988938E0    1.918653996751E0    4.677871613772E0
    2.050000000000E1   3.062670047156E-1   9.136661406253E-1    1.532225623300E0    1.913166690521E0    4.665325459162E0
    2.055000000000E1   3.055239519870E-1   9.110727835756E-1    1.528527268673E0    1.907730848762E0    4.652854852998E0
    2.060000000000E1   3.047846480936E-1   9.084829142292E-1    1.524845671317E0    1.902346098087E0    4.640459331727E0
    2.065000000000E1   3.040490669513E-1   9.058967200457E-1    1.521180578383E0    1.897012060729E0    4.628138426109E0
    2.070000000000E1   3.033171823923E-1   9.033143863455E-1    1.517531738000E0    1.891728354622E0    4.615891661360E0
    2.075000000000E1   3.025889681656E-1   9.007360962833E-1    1.513898899369E0    1.886494593502E0    4.603718557320E0
    2.080000000000E1   3.018643979174E-1   8.981620308367E-1    1.510281812845E0    1.881310386990E0    4.591618628588E0
    2.085000000000E1   3.011434451927E-1   8.955923687820E-1    1.506680230025E0    1.876175340697E0    4.579591384698E0
    2.090000000000E1   3.004260834312E-1   8.930272866806E-1    1.503093903834E0    1.871089056309E0    4.567636330254E0
    2.095000000000E1   2.997122859522E-1   8.904669588587E-1    1.499522588599E0    1.866051131677E0    4.555752965087E0
    2.100000000000E1   2.990020259582E-1   8.879115573945E-1    1.495966040133E0    1.861061160937E0    4.543940784423E0
    2.105000000000E1   2.982952765280E-1   8.853612521013E-1    1.492424015812E0    1.856118734592E0    4.532199279034E0
    2.110000000000E1   2.975920106096E-1   8.828162105134E-1    1.488896274646E0    1.851223439614E0    4.520527935383E0
    2.115000000000E1   2.968922010226E-1   8.802765978754E-1    1.485382577354E0    1.846374859548E0    4.508926235800E0
    2.120000000000E1   2.961958204490E-1   8.777425771223E-1    1.481882686435E0    1.841572574594E0    4.497393658600E0
    2.125000000000E1   2.955028414309E-1   8.752143088755E-1    1.478396366233E0    1.836816161756E0    4.485929678295E0
    2.130000000000E1   2.948132363766E-1   8.726919514245E-1    1.474923383003E0    1.832105194907E0    4.474533765711E0
    2.135000000000E1   2.941269775472E-1   8.701756607209E-1    1.471463504978E0    1.827439244895E0    4.463205388142E0
    2.140000000000E1   2.934440370627E-1   8.676655903680E-1    1.468016502426E0    1.822817879665E0    4.451944009522E0
    2.145000000000E1   2.927643869032E-1   8.651618916081E-1    1.464582147710E0    1.818240664376E0    4.440749090597E0
    2.150000000000E1   2.920879989004E-1   8.626647133160E-1    1.461160215345E0    1.813707161466E0    4.429620089027E0
    2.155000000000E1   2.914148447448E-1   8.601742019910E-1    1.457750482053E0    1.809216930819E0    4.418556459608E0
    2.160000000000E1   2.907448959854E-1   8.576905017491E-1    1.454352726815E0    1.804769529826E0    4.407557654376E0
    2.165000000000E1   2.900781240274E-1   8.552137543153E-1    1.450966730920E0    1.800364513537E0    4.396623122799E0
    2.170000000000E1   2.894145001399E-1   8.527440990226E-1    1.447592278011E0    1.796001434741E0    4.385752311915E0
    2.175000000000E1   2.887539954502E-1   8.502816727948E-1    1.444229154136E0    1.791679844088E0    4.374944666469E0
    2.180000000000E1   2.880965809519E-1   8.478266101552E-1    1.440877147786E0    1.787399290226E0    4.364199629119E0
    2.185000000000E1   2.874422275071E-1   8.453790432122E-1    1.437536049938E0    1.783159319894E0    4.353516640551E0
    2.190000000000E1   2.867909058472E-1   8.429391016602E-1    1.434205654097E0    1.778959478033E0    4.342895139637E0
    2.195000000000E1   2.861425865774E-1   8.405069127750E-1    1.430885756326E0    1.774799307918E0    4.332334563597E0
    2.200000000000E1   2.854972401843E-1   8.380826014111E-1    1.427576155290E0    1.770678351295E0    4.321834348180E0
    2.205000000000E1   2.848548370331E-1   8.356662899997E-1    1.424276652282E0    1.766596148434E0    4.311393927749E0
    2.210000000000E1   2.842153473778E-1   8.332580985467E-1    1.420987051256E0    1.762552238332E0    4.301012735512E0
    2.215000000000E1   2.835787413655E-1   8.308581446303E-1    1.417707158856E0    1.758546158764E0    4.290690203617E0
    2.220000000000E1   2.829449890386E-1   8.284665434045E-1    1.414436784446E0    1.754577446450E0    4.280425763338E0
    2.225000000000E1   2.823140603455E-1   8.260834075936E-1    1.411175740128E0    1.750645637146E0    4.270218845213E0
    2.230000000000E1   2.816859251399E-1   8.237088474966E-1    1.407923840773E0    1.746750265782E0    4.260068879191E0
    2.235000000000E1   2.810605531920E-1   8.213429709863E-1    1.404680904037E0    1.742890866577E0    4.249975294791E0
    2.240000000000E1   2.804379141936E-1   8.189858835094E-1    1.401446750383E0    1.739066973175E0    4.239937521261E0
    2.245000000000E1   2.798179777633E-1   8.166376880910E-1    1.398221203100E0    1.735278118745E0    4.229954987700E0
    2.250000000000E1   2.792007134542E-1   8.142984853369E-1    1.395004088315E0    1.731523836120E0    4.220027123226E0
    2.255000000000E1   2.785860907619E-1   8.119683734312E-1    1.391795235011E0    1.727803657927E0    4.210153357131E0
    2.260000000000E1   2.779740791297E-1   8.096474481468E-1    1.388594475039E0    1.724117116679E0    4.200333118994E0
    2.265000000000E1   2.773646479560E-1   8.073358028434E-1    1.385401643127E0    1.720463744941E0    4.190565838868E0
    2.270000000000E1   2.767577666048E-1   8.050335284722E-1    1.382216576893E0    1.716843075418E0    4.180850947388E0
    2.275000000000E1   2.761534044091E-1   8.027407135849E-1    1.379039116851E0    1.713254641111E0    4.171187875956E0
    2.280000000000E1   2.755515306825E-1   8.004574443338E-1    1.375869106417E0    1.709697975399E0    4.161576056833E0
    2.285000000000E1   2.749521147236E-1   7.981838044757E-1    1.372706391915E0    1.706172612201E0    4.152014923316E0
    2.290000000000E1   2.743551258261E-1   7.959198753850E-1    1.369550822581E0    1.702678086074E0    4.142503909866E0
    2.295000000000E1   2.737605332871E-1   7.936657360491E-1    1.366402250563E0    1.699213932362E0    4.133042452261E0
    2.300000000000E1   2.731683064136E-1   7.914214630866E-1    1.363260530926E0    1.695779687287E0    4.123629987712E0
    2.305000000000E1   2.725784145320E-1   7.891871307463E-1    1.360125521644E0    1.692374888082E0    4.114265955005E0
    2.310000000000E1   2.719908269959E-1   7.869628109129E-1    1.356997083610E0    1.688999073128E0    4.104949794647E0
    2.315000000000E1   2.714055131945E-1   7.847485731239E-1    1.353875080620E0    1.685651782046E0    4.095680948984E0
    2.320000000000E1   2.708224425602E-1   7.825444845664E-1    1.350759379378E0    1.682332555842E0    4.086458862346E0
    2.325000000000E1   2.702415845783E-1   7.803506100932E-1    1.347649849488E0    1.679040937016E0    4.077282981175E0
    2.330000000000E1   2.696629087938E-1   7.781670122293E-1    1.344546363444E0    1.675776469676E0    4.068152754144E0
    2.335000000000E1   2.690863848210E-1   7.759937511789E-1    1.341448796628E0    1.672538699659E0    4.059067632287E0
    2.340000000000E1   2.685119823507E-1   7.738308848382E-1    1.338357027299E0    1.669327174643E0    4.050027069132E0
    2.345000000000E1   2.679396711592E-1   7.716784688033E-1    1.335270936581E0    1.666141444267E0    4.041030520810E0
    2.350000000000E1   2.673694211160E-1   7.695365563761E-1    1.332190408454E0    1.662981060251E0    4.032077446197E0
    2.355000000000E1   2.668012021924E-1   7.674051985840E-1    1.329115329746E0    1.659845576487E0    4.023167307009E0
    2.360000000000E1   2.662349844694E-1   7.652844441848E-1    1.326045590112E0    1.656734549160E0    4.014299567927E0
    2.365000000000E1   2.656707381457E-1   7.631743396742E-1    1.322981082030E0    1.653647536876E0    4.005473696726E0
    2.370000000000E1   2.651084335456E-1   7.610749293061E-1    1.319921700780E0    1.650584100736E0    3.996689164368E0
    2.375000000000E1   2.645480411275E-1   7.589862550969E-1    1.316867344430E0    1.647543804475E0    3.987945445129E0
    2.380000000000E1   2.639895314902E-1   7.569083568395E-1    1.313817913821E0    1.644526214535E0    3.979242016686E0
    2.385000000000E1   2.634328753827E-1   7.548412721180E-1    1.310773312554E0    1.641530900198E0    3.970578360252E0
    2.390000000000E1   2.628780437099E-1   7.527850363183E-1    1.307733446961E0    1.638557433665E0    3.961953960654E0
    2.395000000000E1   2.623250075409E-1   7.507396826399E-1    1.304698226101E0    1.635605390149E0    3.953368306431E0
    2.400000000000E1   2.617737381175E-1   7.487052421124E-1    1.301667561732E0    1.632674348016E0    3.944820889978E0
    2.405000000000E1   2.612242068583E-1   7.466817436020E-1    1.298641368292E0    1.629763888827E0    3.936311207580E0
    2.410000000000E1   2.606763853694E-1   7.446692138371E-1    1.295619562884E0    1.626873597455E0    3.927838759545E0
    2.415000000000E1   2.601302454493E-1   7.426676774120E-1    1.292602065248E0    1.624003062175E0    3.919403050285E0
    2.420000000000E1   2.595857590959E-1   7.406771568036E-1    1.289588797745E0    1.621151874759E0    3.911003588404E0
    2.425000000000E1   2.590428985138E-1   7.386976723906E-1    1.286579685335E0    1.618319630534E0    3.902639886773E0
    2.430000000000E1   2.585016361217E-1   7.367292424627E-1    1.283574655549E0    1.615505928511E0    3.894311462645E0
    2.435000000000E1   2.579619445556E-1   7.347718832382E-1    1.280573638474E0    1.612710371411E0    3.886017837679E0
    2.440000000000E1   2.574237966792E-1   7.328256088810E-1    1.277576566722E0    1.609932565804E0    3.877758538086E0
    2.445000000000E1   2.568871655868E-1   7.308904315151E-1    1.274583375412E0    1.607172122131E0    3.869533094645E0
    2.450000000000E1   2.563520246107E-1   7.289663612376E-1    1.271594002144E0    1.604428654802E0    3.861341042794E0
    2.455000000000E1   2.558183473286E-1   7.270534061435E-1    1.268608386969E0    1.601701782277E0    3.853181922718E0
