#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.360000000000E1   -1.450780489250E0   -1.206162073763E0    1.544022942512E0    1.511214408210E0
    1.365000000000E1   -1.453232597505E0   -1.209648618102E0    1.544315799903E0    1.507917729568E0
    1.370000000000E1   -1.455644861761E0   -1.213140970811E0    1.544635048722E0    1.504637268998E0
    1.375000000000E1   -1.458017430832E0   -1.216638802029E0    1.544980023115E0    1.501373108670E0
    1.380000000000E1   -1.460350457973E0   -1.220141787074E0    1.545350051285E0    1.498125330134E0
    1.385000000000E1   -1.462644101298E0   -1.223649606341E0    1.545744455850E0    1.494894014302E0
    1.390000000000E1   -1.464898523435E0   -1.227161945220E0    1.546162554121E0    1.491679241472E0
    1.395000000000E1   -1.467113891528E0   -1.230678494020E0    1.546603658461E0    1.488481091332E0
    1.400000000000E1   -1.469290378058E0   -1.234198947879E0    1.547067076625E0    1.485299642976E0
    1.405000000000E1   -1.471428159907E0   -1.237723006679E0    1.547552112083E0    1.482134974897E0
    1.410000000000E1   -1.473527419040E0   -1.241250374976E0    1.548058064371E0    1.478987165032E0
    1.415000000000E1   -1.475588342644E0   -1.244780761900E0    1.548584229472E0    1.475856290728E0
    1.420000000000E1   -1.477611122511E0   -1.248313881098E0    1.549129900162E0    1.472742428770E0
    1.425000000000E1   -1.479595956144E0   -1.251849450640E0    1.549694366366E0    1.469645655387E0
    1.430000000000E1   -1.481543045754E0   -1.255387192941E0    1.550276915575E0    1.466566046240E0
    1.435000000000E1   -1.483452598932E0   -1.258926834696E0    1.550876833164E0    1.463503676461E0
    1.440000000000E1   -1.485324828723E0   -1.262468106789E0    1.551493402816E0    1.460458620632E0
    1.445000000000E1   -1.487159953364E0   -1.266010744233E0    1.552125906900E0    1.457430952792E0
    1.450000000000E1   -1.488958196276E0   -1.269554486086E0    1.552773626826E0    1.454420746449E0
    1.455000000000E1   -1.490719786813E0   -1.273099075381E0    1.553435843488E0    1.451428074577E0
    1.460000000000E1   -1.492444959320E0   -1.276644259052E0    1.554111837601E0    1.448453009614E0
    1.465000000000E1   -1.494133953789E0   -1.280189787876E0    1.554800890126E0    1.445495623484E0
    1.470000000000E1   -1.495787015950E0   -1.283735416388E0    1.555502282641E0    1.442555987580E0
    1.475000000000E1   -1.497404396643E0   -1.287280902816E0    1.556215297745E0    1.439634172757E0
    1.480000000000E1   -1.498986352849E0   -1.290826009023E0    1.556939219444E0    1.436730249363E0
    1.485000000000E1   -1.500533146700E0   -1.294370500426E0    1.557673333549E0    1.433844287212E0
    1.490000000000E1   -1.502045046079E0   -1.297914145946E0    1.558416928028E0    1.430976355587E0
    1.495000000000E1   -1.503522324680E0   -1.301456717934E0    1.559169293442E0    1.428126523270E0
    1.500000000000E1   -1.504965261689E0   -1.304997992108E0    1.559929723280E0    1.425294858490E0
    1.505000000000E1   -1.506374141758E0   -1.308537747495E0    1.560697514358E0    1.422481428963E0
    1.510000000000E1   -1.507749255672E0   -1.312075766370E0    1.561471967199E0    1.419686301858E0
    1.515000000000E1   -1.509090899419E0   -1.315611834191E0    1.562252386384E0    1.416909543820E0
    1.520000000000E1   -1.510399374755E0   -1.319145739548E0    1.563038080916E0    1.414151220964E0
    1.525000000000E1   -1.511674989284E0   -1.322677274097E0    1.563828364602E0    1.411411398851E0
    1.530000000000E1   -1.512918055789E0   -1.326206232503E0    1.564622556370E0    1.408690142500E0
    1.535000000000E1   -1.514128893162E0   -1.329732412403E0    1.565419980635E0    1.405987516387E0
    1.540000000000E1   -1.515307825422E0   -1.333255614309E0    1.566219967636E0    1.403303584415E0
    1.545000000000E1   -1.516455182270E0   -1.336775641600E0    1.567021853744E0    1.400638409946E0
    1.550000000000E1   -1.517571299109E0   -1.340292300451E0    1.567824981826E0    1.397992055775E0
    1.555000000000E1   -1.518656516465E0   -1.343805399767E0    1.568628701512E0    1.395364584104E0
    1.560000000000E1   -1.519711180430E0   -1.347314751155E0    1.569432369521E0    1.392756056579E0
    1.565000000000E1   -1.520735642580E0   -1.350820168861E0    1.570235349971E0    1.390166534240E0
    1.570000000000E1   -1.521730259642E0   -1.354321469718E0   -1.570555638949E0    1.387596077541E0
    1.575000000000E1   -1.522695393569E0   -1.357818473106E0   -1.569755910344E0    1.385044746336E0
    1.580000000000E1   -1.523631411778E0   -1.361311000910E0   -1.568958729860E0    1.382512599865E0
    1.585000000000E1   -1.524538686341E0   -1.364798877452E0   -1.568164701091E0    1.379999696741E0
    1.590000000000E1   -1.525417594921E0   -1.368281929467E0   -1.567374418910E0    1.377506094956E0
    1.595000000000E1   -1.526268519699E0   -1.371759986051E0   -1.566588469253E0    1.375031851846E0
    1.600000000000E1   -1.527091847947E0   -1.375232878610E0   -1.565807428874E0    1.372577024115E0
    1.605000000000E1   -1.527887971669E0   -1.378700440828E0   -1.565031865145E0    1.370141667811E0
    1.610000000000E1   -1.528657287648E0   -1.382162508623E0   -1.564262335842E0    1.367725838287E0
    1.615000000000E1   -1.529400197146E0   -1.385618920095E0   -1.563499388977E0    1.365329590228E0
    1.620000000000E1   -1.530117106095E0   -1.389069515505E0   -1.562743562586E0    1.362952977615E0
    1.625000000000E1   -1.530808424676E0   -1.392514137214E0   -1.561995384591E0    1.360596053729E0
    1.630000000000E1   -1.531474567326E0   -1.395952629659E0   -1.561255372632E0    1.358258871131E0
    1.635000000000E1   -1.532115952911E0   -1.399384839313E0   -1.560524033914E0    1.355941481651E0
    1.640000000000E1   -1.532733003900E0   -1.402810614642E0   -1.559801865089E0    1.353643936352E0
    1.645000000000E1   -1.533326147183E0   -1.406229806075E0   -1.559089352128E0    1.351366285562E0
    1.650000000000E1   -1.533895813028E0   -1.409642265961E0   -1.558386970202E0    1.349108578818E0
    1.655000000000E1   -1.534442435546E0   -1.413047848539E0   -1.557695183600E0    1.346870864869E0
    1.660000000000E1   -1.534966452301E0   -1.416446409913E0   -1.557014445627E0    1.344653191673E0
    1.665000000000E1   -1.535468304327E0   -1.419837807995E0   -1.556345198531E0    1.342455606350E0
    1.670000000000E1   -1.535948435742E0   -1.423221902492E0   -1.555687873444E0    1.340278155196E0
    1.675000000000E1   -1.536407293913E0   -1.426598554870E0   -1.555042890314E0    1.338120883639E0
    1.680000000000E1   -1.536845328995E0   -1.429967628318E0   -1.554410657872E0    1.335983836253E0
    1.685000000000E1   -1.537262993926E0   -1.433328987720E0   -1.553791573597E0    1.333867056730E0
    1.690000000000E1   -1.537660744343E0   -1.436682499634E0   -1.553186023684E0    1.331770587849E0
    1.695000000000E1   -1.538039038201E0   -1.440028032236E0   -1.552594383037E0    1.329694471468E0
    1.700000000000E1   -1.538398335883E0   -1.443365455326E0   -1.552017015284E0    1.327638748515E0
    1.705000000000E1   -1.538739099760E0   -1.446694640280E0   -1.551454272734E0    1.325603458945E0
    1.710000000000E1   -1.539061794179E0   -1.450015460009E0   -1.550906496450E0    1.323588641762E0
    1.715000000000E1   -1.539366885220E0   -1.453327788977E0   -1.550374016237E0    1.321594334958E0
    1.720000000000E1   -1.539654840657E0   -1.456631503125E0   -1.549857150688E0    1.319620575513E0
    1.725000000000E1   -1.539926129525E0   -1.459926479881E0   -1.549356207229E0    1.317667399381E0
    1.730000000000E1   -1.540181222244E0   -1.463212598114E0   -1.548871482157E0    1.315734841455E0
    1.735000000000E1   -1.540420590165E0   -1.466489738120E0   -1.548403260718E0    1.313822935553E0
    1.740000000000E1   -1.540644705495E0   -1.469757781594E0   -1.547951817163E0    1.311931714414E0
    1.745000000000E1   -1.540854041235E0   -1.473016611614E0   -1.547517414820E0    1.310061209649E0
    1.750000000000E1   -1.541049070728E0   -1.476266112605E0   -1.547100306169E0    1.308211451728E0
    1.755000000000E1   -1.541230267776E0   -1.479506170326E0   -1.546700732968E0    1.306382469979E0
    1.760000000000E1   -1.541398106175E0   -1.482736671858E0   -1.546318926292E0    1.304574292534E0
    1.765000000000E1   -1.541553059739E0   -1.485957505561E0   -1.545955106672E0    1.302786946336E0
    1.770000000000E1   -1.541695601805E0   -1.489168561067E0   -1.545609484203E0    1.301020457101E0
    1.775000000000E1   -1.541826205671E0   -1.492369729266E0   -1.545282258627E0    1.299274849295E0
    1.780000000000E1   -1.541945343518E0   -1.495560902267E0   -1.544973619488E0    1.297550146125E0
    1.785000000000E1   -1.542053487131E0   -1.498741973405E0   -1.544683746230E0    1.295846369488E0
    1.790000000000E1   -1.542151107013E0   -1.501912837193E0   -1.544412808331E0    1.294163539976E0
    1.795000000000E1   -1.542238672492E0   -1.505073389327E0   -1.544160965449E0    1.292501676849E0
    1.800000000000E1   -1.542316651635E0   -1.508223526676E0   -1.543928367534E0    1.290860797996E0
    1.805000000000E1   -1.542385510779E0   -1.511363147222E0   -1.543715154992E0    1.289240919922E0
    1.810000000000E1   -1.542445714660E0   -1.514492150095E0   -1.543521458815E0    1.287642057714E0
    1.815000000000E1   -1.542497725949E0   -1.517610435530E0   -1.543347400739E0    1.286064225039E0
    1.820000000000E1   -1.542542005289E0   -1.520717904849E0   -1.543193093383E0    1.284507434084E0
    1.825000000000E1   -1.542579010822E0   -1.523814460455E0   -1.543058640410E0    1.282971695582E0
    1.830000000000E1   -1.542609198611E0   -1.526900005824E0   -1.542944136679E0    1.281457018723E0
    1.835000000000E1   -1.542633021597E0   -1.529974445475E0   -1.542849668426E0    1.279963411193E0
    1.840000000000E1   -1.542650930334E0   -1.533037684963E0   -1.542775313370E0    1.278490879101E0
    1.845000000000E1   -1.542663372112E0   -1.536089630867E0   -1.542721140925E0    1.277039426970E0
    1.850000000000E1   -1.542670791110E0   -1.539130190778E0   -1.542687212361E0    1.275609057736E0
    1.855000000000E1   -1.542673628298E0   -1.542159273292E0   -1.542673580936E0    1.274199772683E0
    1.860000000000E1   -1.542672321098E0   -1.545176787982E0   -1.542680292085E0    1.272811571438E0
    1.865000000000E1   -1.542667303136E0   -1.548182645398E0   -1.542707383586E0    1.271444451945E0
    1.870000000000E1   -1.542659004604E0   -1.551176757063E0   -1.542754885721E0    1.270098410440E0
    1.875000000000E1   -1.542647851517E0   -1.554159035433E0   -1.542822821449E0    1.268773441414E0
    1.880000000000E1   -1.542634265699E0   -1.557129393930E0   -1.542911206571E0    1.267469537616E0
    1.885000000000E1   -1.542618665131E0   -1.560087746896E0   -1.543020049890E0    1.266186689984E0
    1.890000000000E1   -1.542601462963E0   -1.563034009599E0   -1.543149353397E0    1.264924887664E0
    1.895000000000E1   -1.542583068278E0   -1.565968098220E0   -1.543299112423E0    1.263684117958E0
    1.900000000000E1   -1.542563885299E0   -1.568889929846E0   -1.543469315814E0    1.262464366293E0
    1.905000000000E1   -1.542544313370E0    1.569793231126E0   -1.543659946088E0    1.261265616230E0
    1.910000000000E1   -1.542524747365E0    1.566896158639E0   -1.543870979617E0    1.260087849405E0
    1.915000000000E1   -1.542505576760E0    1.564011586531E0   -1.544102386768E0    1.258931045515E0
    1.920000000000E1   -1.542487186055E0    1.561139594165E0   -1.544354132093E0    1.257795182300E0
    1.925000000000E1   -1.542469954727E0    1.558280260049E0   -1.544626174477E0    1.256680235499E0
    1.930000000000E1   -1.542454256746E0    1.555433661828E0   -1.544918467282E0    1.255586178858E0
    1.935000000000E1   -1.542440460549E0    1.552599876280E0   -1.545230958551E0    1.254512984077E0
    1.940000000000E1   -1.542428929460E0    1.549778979348E0   -1.545563591127E0    1.253460620795E0
    1.945000000000E1   -1.542420020732E0    1.546971046124E0   -1.545916302818E0    1.252429056561E0
    1.950000000000E1   -1.542414086371E0    1.544176150864E0   -1.546289026566E0    1.251418256834E0
    1.955000000000E1   -1.542411472388E0    1.541394366997E0   -1.546681690579E0    1.250428184918E0
    1.960000000000E1   -1.542412518837E0    1.538625767114E0   -1.547094218504E0    1.249458801979E0
    1.965000000000E1   -1.542417560265E0    1.535870422982E0   -1.547526529558E0    1.248510067006E0
    1.970000000000E1   -1.542426924855E0    1.533128405553E0   -1.547978538679E0    1.247581936778E0
    1.975000000000E1   -1.542440934874E0    1.530399784960E0   -1.548450156687E0    1.246674365859E0
    1.980000000000E1   -1.542459906703E0    1.527684630522E0   -1.548941290396E0    1.245787306573E0
    1.985000000000E1   -1.542484150385E0    1.524983010744E0   -1.549451842787E0    1.244920708970E0
    1.990000000000E1   -1.542513969674E0    1.522294993326E0   -1.549981713121E0    1.244074520825E0
    1.995000000000E1   -1.542549662483E0    1.519620645156E0   -1.550530797088E0    1.243248687606E0
    2.000000000000E1   -1.542591519996E0    1.516960032327E0   -1.551098986939E0    1.242443152450E0
    2.005000000000E1   -1.542639827538E0    1.514313220121E0   -1.551686171617E0    1.241657856158E0
    2.010000000000E1   -1.542694863877E0    1.511680273026E0   -1.552292236883E0    1.240892737155E0
    2.015000000000E1   -1.542756901321E0    1.509061254725E0   -1.552917065444E0    1.240147731502E0
    2.020000000000E1   -1.542826206211E0    1.506456228097E0   -1.553560537081E0    1.239422772850E0
    2.025000000000E1   -1.542903038118E0    1.503865255236E0   -1.554222528766E0    1.238717792435E0
    2.030000000000E1   -1.542987650347E0    1.501288397419E0   -1.554902914774E0    1.238032719065E0
    2.035000000000E1   -1.543080290047E0    1.498725715143E0   -1.555601566828E0    1.237367479094E0
    2.040000000000E1   -1.543181197625E0    1.496177268093E0   -1.556318354170E0    1.236721996419E0
    2.045000000000E1   -1.543290607246E0    1.493643115157E0   -1.557053143713E0    1.236096192459E0
    2.050000000000E1   -1.543408746779E0    1.491123314419E0   -1.557805800126E0    1.235489986139E0
    2.055000000000E1   -1.543535837529E0    1.488617923172E0   -1.558576185949E0    1.234903293884E0
    2.060000000000E1   -1.543672094707E0    1.486126997894E0   -1.559364161697E0    1.234336029600E0
    2.065000000000E1   -1.543817726991E0    1.483650594260E0   -1.560169585967E0    1.233788104671E0
    2.070000000000E1   -1.543972936622E0    1.481188767150E0   -1.560992315522E0    1.233259427937E0
    2.075000000000E1   -1.544137919943E0    1.478741570610E0   -1.561832205411E0    1.232749905697E0
    2.080000000000E1   -1.544312866640E0    1.476309057897E0   -1.562689109033E0    1.232259441692E0
    2.085000000000E1   -1.544497960280E0    1.473891281439E0   -1.563562878269E0    1.231787937105E0
    2.090000000000E1   -1.544693378468E0    1.471488292855E0   -1.564453363537E0    1.231335290542E0
    2.095000000000E1   -1.544899292295E0    1.469100142937E0   -1.565360413894E0    1.230901398031E0
    2.100000000000E1   -1.545115866892E0    1.466726881653E0   -1.566283877123E0    1.230486153028E0
    2.105000000000E1   -1.545343261391E0    1.464368558145E0   -1.567223599817E0    1.230089446399E0
    2.110000000000E1   -1.545581628704E0    1.462025220716E0   -1.568179427448E0    1.229711166424E0
    2.115000000000E1   -1.545831116027E0    1.459696916850E0   -1.569151204455E0    1.229351198795E0
    2.120000000000E1   -1.546091864441E0    1.457383693166E0   -1.570138774331E0    1.229009426599E0
    2.125000000000E1   -1.546364009038E0    1.455085595454E0    1.570450673913E0    1.228685730356E0
    2.130000000000E1   -1.546647679470E0    1.452802668642E0    1.569431991314E0    1.228379987985E0
    2.135000000000E1   -1.546942999257E0    1.450534956805E0    1.568397990415E0    1.228092074816E0
    2.140000000000E1   -1.547250086325E0    1.448282503166E0    1.567348830832E0    1.227821863594E0
    2.145000000000E1   -1.547569053204E0    1.446045350072E0    1.566284672803E0    1.227569224502E0
    2.150000000000E1   -1.547900006507E0    1.443823538996E0    1.565205677106E0    1.227334025126E0
    2.155000000000E1   -1.548243047492E0    1.441617110535E0    1.564112004997E0    1.227116130508E0
    2.160000000000E1   -1.548598272056E0    1.439426104400E0    1.563003818160E0    1.226915403120E0
    2.165000000000E1   -1.548965770548E0    1.437250559407E0    1.561881278635E0    1.226731702894E0
    2.170000000000E1   -1.549345628316E0    1.435090513493E0    1.560744548781E0    1.226564887223E0
    2.175000000000E1   -1.549737925145E0    1.432946003656E0    1.559593791197E0    1.226414810962E0
    2.180000000000E1   -1.550142735826E0    1.430817066011E0    1.558429168693E0    1.226281326474E0
    2.185000000000E1   -1.550560130151E0    1.428703735740E0    1.557250844227E0    1.226164283615E0
    2.190000000000E1   -1.550990172793E0    1.426606047102E0    1.556058980855E0    1.226063529755E0
    2.195000000000E1   -1.551432923467E0    1.424524033421E0    1.554853741691E0    1.225978909797E0
    2.200000000000E1   -1.551888437312E0    1.422457727078E0    1.553635289850E0    1.225910266219E0
    2.205000000000E1   -1.552356764359E0    1.420407159510E0    1.552403788421E0    1.225857439036E0
    2.210000000000E1   -1.552837950099E0    1.418372361189E0    1.551159400403E0    1.225820265889E0
    2.215000000000E1   -1.553332035496E0    1.416353361619E0    1.549902288684E0    1.225798582012E0
    2.220000000000E1   -1.553839056792E0    1.414350189340E0    1.548632615990E0    1.225792220292E0
    2.225000000000E1   -1.554359046090E0    1.412362871899E0    1.547350544846E0    1.225801011272E0
    2.230000000000E1   -1.554892030787E0    1.410391435856E0    1.546056237550E0    1.225824783183E0
    2.235000000000E1   -1.555438034142E0    1.408435906770E0    1.544749856119E0    1.225863361974E0
    2.240000000000E1   -1.555997075289E0    1.406496309185E0    1.543431562279E0    1.225916571348E0
    2.245000000000E1   -1.556569169128E0    1.404572666632E0    1.542101517421E0    1.225984232771E0
    2.250000000000E1   -1.557154326519E0    1.402665001618E0    1.540759882563E0    1.226066165518E0
    2.255000000000E1   -1.557752554477E0    1.400773335598E0    1.539406818319E0    1.226162186713E0
    2.260000000000E1   -1.558363856063E0    1.398897688995E0    1.538042484899E0    1.226272111334E0
    2.265000000000E1   -1.558988230399E0    1.397038081170E0    1.536667042038E0    1.226395752284E0
    2.270000000000E1   -1.559625673222E0    1.395194530410E0    1.535280649010E0    1.226532920396E0
    2.275000000000E1   -1.560276176305E0    1.393367053940E0    1.533883464570E0    1.226683424501E0
    2.280000000000E1   -1.560939728203E0    1.391555667896E0    1.532475646958E0    1.226847071431E0
    2.285000000000E1   -1.561616313667E0    1.389760387305E0    1.531057353851E0    1.227023666089E0
    2.290000000000E1   -1.562305914202E0    1.387981226108E0    1.529628742361E0    1.227213011472E0
    2.295000000000E1   -1.563008508074E0    1.386218197108E0    1.528189968996E0    1.227414908735E0
    2.300000000000E1   -1.563724070206E0    1.384471312002E0    1.526741189662E0    1.227629157206E0
    2.305000000000E1   -1.564452572371E0    1.382740581344E0    1.525282559623E0    1.227855554448E0
    2.310000000000E1   -1.565193983366E0    1.381026014529E0    1.523814233495E0    1.228093896305E0
    2.315000000000E1   -1.565948268921E0    1.379327619816E0    1.522336365226E0    1.228343976939E0
    2.320000000000E1   -1.566715391701E0    1.377645404277E0    1.520849108078E0    1.228605588891E0
    2.325000000000E1   -1.567495311840E0    1.375979373816E0    1.519352614615E0    1.228878523123E0
    2.330000000000E1   -1.568287986381E0    1.374329533147E0    1.517847036684E0    1.229162569068E0
    2.335000000000E1   -1.569093369991E0    1.372695885783E0    1.516332525398E0    1.229457514680E0
    2.340000000000E1   -1.569911414395E0    1.371078434031E0    1.514809231146E0    1.229763146489E0
    2.345000000000E1   -1.570742068903E0    1.369477178977E0    1.513277303543E0    1.230079249652E0
    2.350000000000E1    1.570007373175E0    1.367892120465E0    1.511736891450E0    1.230405608016E0
    2.355000000000E1    1.569151660262E0    1.366323257114E0    1.510188142956E0    1.230742004155E0
    2.360000000000E1    1.568283503905E0    1.364770586288E0    1.508631205348E0    1.231088219437E0
    2.365000000000E1    1.567402964212E0    1.363234104075E0    1.507066225129E0    1.231444034087E0
    2.370000000000E1    1.566510103569E0    1.361713805308E0    1.505493348000E0    1.231809227229E0
    2.375000000000E1    1.565604986631E0    1.360209683528E0    1.503912718837E0    1.232183576959E0
    2.380000000000E1    1.564687679810E0    1.358721730977E0    1.502324481707E0    1.232566860388E0
    2.385000000000E1    1.563758251796E0    1.357249938604E0    1.500728779848E0    1.232958853722E0
    2.390000000000E1    1.562816773044E0    1.355794296040E0    1.499125755652E0    1.233359332302E0
    2.395000000000E1    1.561863315952E0    1.354354791590E0    1.497515550690E0    1.233768070664E0
    2.400000000000E1    1.560897954862E0    1.352931412228E0    1.495898305670E0    1.234184842634E0
    2.405000000000E1    1.559920765566E0    1.351524143570E0    1.494274160462E0    1.234609421350E0
    2.410000000000E1    1.558931825779E0    1.350132969899E0    1.492643254076E0    1.235041579338E0
    2.415000000000E1    1.557931214809E0    1.348757874122E0    1.491005724663E0    1.235481088582E0
    2.420000000000E1    1.556919013444E0    1.347398837767E0    1.489361709508E0    1.235927720585E0
    2.425000000000E1    1.555895304042E0    1.346055840991E0    1.487711345043E0    1.236381246415E0
    2.430000000000E1    1.554860170561E0    1.344728862549E0    1.486054766816E0    1.236841436804E0
    2.435000000000E1    1.553813698063E0    1.343417879794E0    1.484392109520E0    1.237308062167E0
    2.440000000000E1    1.552755973215E0    1.342122868672E0    1.482723506959E0    1.237780892716E0
    2.445000000000E1    1.551687083824E0    1.340843803708E0    1.481049092076E0    1.238259698482E0
    2.450000000000E1    1.550607118998E0    1.339580657991E0    1.479368996937E0    1.238744249394E0
    2.455000000000E1    1.549516169173E0    1.338333403187E0    1.477683352726E0    1.239234315357E0
    2.460000000000E1    1.548414325636E0    1.337102009495E0    1.475992289759E0    1.239729666307E0
    2.465000000000E1    1.547301680987E0    1.335886445676E0    1.474295937466E0    1.240230072264E0
    2.470000000000E1    1.546178328843E0    1.334686679024E0    1.472594424405E0    1.240735303413E0
    2.475000000000E1    1.545044363722E0    1.333502675360E0    1.470887878260E0    1.241245130167E0
    2.480000000000E1    1.543899881153E0    1.332334399031E0    1.469176425840E0    1.241759323211E0
    2.485000000000E1    1.542744977710E0    1.331181812897E0    1.467460193070E0    1.242277653608E0
    2.490000000000E1    1.541579750530E0    1.330044878321E0    1.465739305018E0    1.242799892813E0
    2.495000000000E1    1.540404297834E0    1.328923555173E0    1.464013885863E0    1.243325812783E0
    2.500000000000E1    1.539218718454E0    1.327817801816E0    1.462284058923E0    1.243855185995E0
    2.505000000000E1    1.538023112030E0    1.326727575103E0    1.460549946650E0    1.244387785553E0
    2.510000000000E1    1.536817579014E0    1.325652830370E0    1.458811670626E0    1.244923385210E0
    2.515000000000E1    1.535602220239E0    1.324593521414E0    1.457069351567E0    1.245461759476E0
    2.520000000000E1    1.534377137344E0    1.323549600520E0    1.455323109332E0    1.246002683636E0
    2.525000000000E1    1.533142432644E0    1.322521018438E0    1.453573062915E0    1.246545933826E0
    2.530000000000E1    1.531898208675E0    1.321507724372E0    1.451819330462E0    1.247091287113E0
    2.535000000000E1    1.530644568810E0    1.320509665983E0    1.450062029266E0    1.247638521518E0
    2.540000000000E1    1.529381616789E0    1.319526789397E0    1.448301275762E0    1.248187416113E0
    2.545000000000E1    1.528109456646E0    1.318559039167E0    1.446537185547E0    1.248737751057E0
    2.550000000000E1    1.526828193039E0    1.317606358308E0    1.444769873371E0    1.249289307657E0
    2.555000000000E1    1.525537930841E0    1.316668688275E0    1.442999453147E0    1.249841868426E0
    2.560000000000E1    1.524238775333E0    1.315745968963E0    1.441226037950E0    1.250395217142E0
    2.565000000000E1    1.522930832235E0    1.314838138706E0    1.439449740031E0    1.250949138895E0
    2.570000000000E1    1.521614207273E0    1.313945134263E0    1.437670670806E0    1.251503420171E0
    2.575000000000E1    1.520289006611E0    1.313066890848E0    1.435888940867E0    1.252057848863E0
    2.580000000000E1    1.518955336737E0    1.312203342085E0    1.434104659988E0    1.252612214339E0
    2.585000000000E1    1.517613304025E0    1.311354420052E0    1.432317937134E0    1.253166307517E0
    2.590000000000E1    1.516263015332E0    1.310520055255E0    1.430528880457E0    1.253719920879E0
    2.595000000000E1    1.514904577571E0    1.309700176627E0    1.428737597294E0    1.254272848553E0
    2.600000000000E1    1.513538097627E0    1.308894711534E0    1.426944194194E0    1.254824886341E0
    2.605000000000E1    1.512163682694E0    1.308103585788E0    1.425148776900E0    1.255375831772E0
    2.610000000000E1    1.510781439888E0    1.307326723634E0    1.423351450362E0    1.255925484156E0
    2.615000000000E1    1.509391476438E0    1.306564047752E0    1.421552318749E0    1.256473644612E0
    2.620000000000E1    1.507993899728E0    1.305815479276E0    1.419751485446E0    1.257020116126E0
    2.625000000000E1    1.506588816871E0    1.305080937767E0    1.417949053054E0    1.257564703604E0
    2.630000000000E1    1.505176335151E0    1.304360341253E0    1.416145123409E0    1.258107213885E0
    2.635000000000E1    1.503756561914E0    1.303653606203E0    1.414339797568E0    1.258647455804E0
    2.640000000000E1    1.502329604145E0    1.302960647556E0    1.412533175836E0    1.259185240225E0
    2.645000000000E1    1.500895569064E0    1.302281378702E0    1.410725357758E0    1.259720380073E0
    2.650000000000E1    1.499454563707E0    1.301615711512E0    1.408916442117E0    1.260252690381E0
    2.655000000000E1    1.498006694823E0    1.300963556315E0    1.407106526959E0    1.260781988335E0
    2.660000000000E1    1.496552069372E0    1.300324821939E0    1.405295709577E0    1.261308093275E0
    2.665000000000E1    1.495090793803E0    1.299699415697E0    1.403484086534E0    1.261830826758E0
    2.670000000000E1    1.493622974711E0    1.299087243395E0    1.401671753657E0    1.262350012569E0
    2.675000000000E1    1.492148718429E0    1.298488209351E0    1.399858806045E0    1.262865476775E0
    2.680000000000E1    1.490668130954E0    1.297902216387E0    1.398045338072E0    1.263377047748E0
    2.685000000000E1    1.489181318227E0    1.297329165856E0    1.396231443403E0    1.263884556168E0
    2.690000000000E1    1.487688386063E0    1.296768957647E0    1.394417214973E0    1.264387835080E0
    2.695000000000E1    1.486189439749E0    1.296221490192E0    1.392602745030E0    1.264886719904E0
    2.700000000000E1    1.484684584625E0    1.295686660477E0    1.390788125113E0    1.265381048456E0
    2.705000000000E1    1.483173925685E0    1.295164364061E0    1.388973446054E0    1.265870660993E0
    2.710000000000E1    1.481657567487E0    1.294654495072E0    1.387158798007E0    1.266355400209E0
    2.715000000000E1    1.480135614623E0    1.294156946235E0    1.385344270427E0    1.266835111265E0
    2.720000000000E1    1.478608171050E0    1.293671608890E0    1.383529952097E0    1.267309641806E0
    2.725000000000E1    1.477075340710E0    1.293198372990E0    1.381715931115E0    1.267778841982E0
    2.730000000000E1    1.475537227150E0    1.292737127126E0    1.379902294916E0    1.268242564457E0
    2.735000000000E1    1.473993933424E0    1.292287758529E0    1.378089130261E0    1.268700664447E0
    2.740000000000E1    1.472445562511E0    1.291850153101E0    1.376276523252E0    1.269152999694E0
    2.745000000000E1    1.470892216941E0    1.291424195433E0    1.374464559330E0    1.269599430506E0
    2.750000000000E1    1.469333998827E0    1.291009768808E0    1.372653323293E0    1.270039819771E0
    2.755000000000E1    1.467771010019E0    1.290606755226E0    1.370842899289E0    1.270474032943E0
    2.760000000000E1    1.466203352028E0    1.290215035419E0    1.369033370815E0    1.270901938076E0
    2.765000000000E1    1.464631125796E0    1.289834488865E0    1.367224820744E0    1.271323405826E0
    2.770000000000E1    1.463054432197E0    1.289464993826E0    1.365417331304E0    1.271738309440E0
    2.775000000000E1    1.461473371374E0    1.289106427347E0    1.363610984108E0    1.272146524776E0
    2.780000000000E1    1.459888043359E0    1.288758665287E0    1.361805860134E0    1.272547930308E0
    2.785000000000E1    1.458298547703E0    1.288421582337E0    1.360002039753E0    1.272942407113E0
    2.790000000000E1    1.456704983379E0    1.288095052030E0    1.358199602713E0    1.273329838912E0
    2.795000000000E1    1.455107449210E0    1.287778946783E0    1.356398628159E0    1.273710112015E0
    2.800000000000E1    1.453506043478E0    1.287473137909E0    1.354599194628E0    1.274083115356E0
    2.805000000000E1    1.451900863981E0    1.287177495637E0    1.352801380059E0    1.274448740491E0
    2.810000000000E1    1.450292008194E0    1.286891889142E0    1.351005261801E0    1.274806881571E0
    2.815000000000E1    1.448679573170E0    1.286616186558E0    1.349210916601E0    1.275157435374E0
    2.820000000000E1    1.447063655339E0    1.286350255007E0    1.347418420628E0    1.275500301279E0
    2.825000000000E1    1.445444350997E0    1.286093960637E0    1.345627849466E0    1.275835381246E0
