#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    1.230000000000E1   4.852492455823E-1    1.196158491359E0    2.553874228366E0    3.566563909421E0    7.801845874728E0
    1.235000000000E1   4.840432265244E-1    1.195600482126E0    2.543556418937E0    3.553416679811E0    7.776616807399E0
    1.240000000000E1   4.828267690141E-1    1.195044620899E0    2.533318977718E0    3.540273736333E0    7.751464103964E0
    1.245000000000E1   4.816003846056E-1    1.194489849443E0    2.523161195332E0    3.527136081524E0    7.726387510905E0
    1.250000000000E1   4.803645741992E-1    1.193935142186E0    2.513082346732E0    3.514004714358E0    7.701386777476E0
    1.255000000000E1   4.791198280414E-1    1.193379505580E0    2.503081692415E0    3.500880629877E0    7.676461655913E0
    1.260000000000E1   4.778666258811E-1    1.192821977507E0    2.493158479623E0    3.487764818831E0    7.651611901843E0
    1.265000000000E1   4.766054370013E-1    1.192261626670E0    2.483311943539E0    3.474658267343E0    7.626837274553E0
    1.270000000000E1   4.753367203337E-1    1.191697552018E0    2.473541308468E0    3.461561956579E0    7.602137537399E0
    1.275000000000E1   4.740609245235E-1    1.191128882158E0    2.463845789002E0    3.448476862436E0    7.577512458120E0
    1.280000000000E1   4.727784880825E-1    1.190554774767E0    2.454224591182E0    3.435403955241E0    7.552961809272E0
    1.285000000000E1   4.714898393457E-1    1.189974416049E0    2.444676913631E0    3.422344199460E0    7.528485368485E0
    1.290000000000E1   4.701953967466E-1    1.189387020162E0    2.435201948681E0    3.409298553424E0    7.504082919013E0
    1.295000000000E1   4.688955687560E-1    1.188791828682E0    2.425798883479E0    3.396267969063E0    7.479754249980E0
    1.300000000000E1   4.675907540494E-1    1.188188110054E0    2.416466901077E0    3.383253391649E0    7.455499156830E0
    1.305000000000E1   4.662813416285E-1    1.187575159065E0    2.407205181500E0    3.370255759555E0    7.431317441750E0
    1.310000000000E1   4.649677108548E-1    1.186952296319E0    2.398012902793E0    3.357276004022E0    7.407208913990E0
    1.315000000000E1   4.636502316136E-1    1.186318867719E0    2.388889242051E0    3.344315048934E0    7.383173390318E0
    1.320000000000E1   4.623292643773E-1    1.185674243969E0    2.379833376418E0    3.331373810605E0    7.359210695369E0
    1.325000000000E1   4.610051603319E-1    1.185017820048E0    2.370844484072E0    3.318453197576E0    7.335320662028E0
    1.330000000000E1   4.596782614668E-1    1.184349014762E0    2.361921745177E0    3.305554110420E0    7.311503131827E0
    1.335000000000E1   4.583489007359E-1    1.183667270215E0    2.353064342813E0    3.292677441556E0    7.287757955320E0
    1.340000000000E1   4.570174020397E-1    1.182972051360E0    2.344271463874E0    3.279824075070E0    7.264084992343E0
    1.345000000000E1   4.556840805187E-1    1.182262845513E0    2.335542299946E0    3.266994886548E0    7.240484112526E0
    1.350000000000E1   4.543492425046E-1    1.181539161903E0    2.326876048147E0    3.254190742912E0    7.216955195467E0
    1.355000000000E1   4.530131857011E-1    1.180800531212E0    2.318271911940E0    3.241412502272E0    7.193498131125E0
    1.360000000000E1   4.516761993200E-1    1.180046505130E0    2.309729101919E0    3.228661013774E0    7.170112820143E0
    1.365000000000E1   4.503385641373E-1    1.179276655893E0    2.301246836556E0    3.215937117466E0    7.146799174053E0
    1.370000000000E1   4.490005526577E-1    1.178490575899E0    2.292824342920E0    3.203241644163E0    7.123557115639E0
    1.375000000000E1   4.476624292034E-1    1.177687877223E0    2.284460857356E0    3.190575415324E0    7.100386579106E0
    1.380000000000E1   4.463244500459E-1    1.176868191231E0    2.276155626144E0    3.177939242933E0    7.077287510353E0
    1.385000000000E1   4.449868635110E-1    1.176031168167E0    2.267907906102E0    3.165333929394E0    7.054259867174E0
    1.390000000000E1   4.436499101423E-1    1.175176476723E0    2.259716965173E0    3.152760267415E0    7.031303619454E0
    1.395000000000E1   4.423138227176E-1    1.174303803670E0    2.251582082964E0    3.140219039914E0    7.008418749265E0
    1.400000000000E1   4.409788265168E-1    1.173412853432E0    2.243502551253E0    3.127711019925E0    6.985605251127E0
    1.405000000000E1   4.396451393157E-1    1.172503347718E0    2.235477674457E0    3.115236970508E0    6.962863131997E0
    1.410000000000E1   4.383129715631E-1    1.171575025137E0    2.227506770066E0    3.102797644674E0    6.940192411440E0
    1.415000000000E1   4.369825265260E-1    1.170627640821E0    2.219589169037E0    3.090393785300E0    6.917593121684E0
    1.420000000000E1   4.356540003363E-1    1.169660966053E0    2.211724216152E0    3.078026125055E0    6.895065307597E0
    1.425000000000E1   4.343275822123E-1    1.168674787908E0    2.203911270336E0    3.065695386340E0    6.872609026796E0
    1.430000000000E1   4.330034545043E-1    1.167668908884E0    2.196149704940E0    3.053402281224E0    6.850224349553E0
    1.435000000000E1   4.316817928557E-1    1.166643146564E0    2.188438907990E0    3.041147511380E0    6.827911358790E0
    1.440000000000E1   4.303627663146E-1    1.165597333270E0    2.180778282390E0    3.028931768043E0    6.805670150017E0
    1.445000000000E1   4.290465374941E-1    1.164531315698E0    2.173167246093E0    3.016755731951E0    6.783500831236E0
    1.450000000000E1   4.277332626129E-1    1.163444954617E0    2.165605232244E0    3.004620073299E0    6.761403522773E0
    1.455000000000E1   4.264230917406E-1    1.162338124510E0    2.158091689268E0    2.992525451712E0    6.739378357231E0
    1.460000000000E1   4.251161688215E-1    1.161210713264E0    2.150626080942E0    2.980472516188E0    6.717425479215E0
    1.465000000000E1   4.238126318430E-1    1.160062621851E0    2.143207886419E0    2.968461905091E0    6.695545045204E0
    1.470000000000E1   4.225126129860E-1    1.158893764007E0    2.135836600229E0    2.956494246096E0    6.673737223317E0
    1.475000000000E1   4.212162386717E-1    1.157704065919E0    2.128511732232E0    2.944570156173E0    6.652002192995E0
    1.480000000000E1   4.199236297973E-1    1.156493465942E0    2.121232807556E0    2.932690241574E0    6.630340144869E0
    1.485000000000E1   4.186349017686E-1    1.155261914266E0    2.113999366490E0    2.920855097796E0    6.608751280320E0
    1.490000000000E1   4.173501646720E-1    1.154009372654E0    2.106810964353E0    2.909065309581E0    6.587235811261E0
    1.495000000000E1   4.160695233833E-1    1.152735814131E0    2.099667171333E0    2.897321450901E0    6.565793959749E0
    1.500000000000E1   4.147930777264E-1    1.151441222709E0    2.092567572297E0    2.885624084938E0    6.544425957671E0
    1.505000000000E1   4.135209225246E-1    1.150125593104E0    2.085511766571E0    2.873973764083E0    6.523132046283E0
    1.510000000000E1   4.122531478243E-1    1.148788930456E0    2.078499367698E0    2.862371029935E0    6.501912475913E0
    1.515000000000E1   4.109898389378E-1    1.147431250065E0    2.071530003174E0    2.850816413293E0    6.480767505469E0
    1.520000000000E1   4.097310765999E-1    1.146052577119E0    2.064603314154E0    2.839310434169E0    6.459697402042E0
    1.525000000000E1   4.084769371129E-1    1.144652946436E0    2.057718955137E0    2.827853601779E0    6.438702440465E0
    1.530000000000E1   4.072274924030E-1    1.143232402199E0    2.050876593636E0    2.816446414555E0    6.417782902793E0
    1.535000000000E1   4.059828102314E-1    1.141790997713E0    2.044075909823E0    2.805089360151E0    6.396939077919E0
    1.540000000000E1   4.047429542424E-1    1.140328795138E0    2.037316596160E0    2.793782915447E0    6.376171260988E0
    1.545000000000E1   4.035079841183E-1    1.138845865261E0    2.030598357009E0    2.782527546586E0    6.355479752975E0
    1.550000000000E1   4.022779556908E-1    1.137342287251E0    2.023920908234E0    2.771323708967E0    6.334864860143E0
    1.555000000000E1   4.010529210702E-1    1.135818148408E0    2.017283976781E0    2.760171847265E0    6.314326893524E0
    1.560000000000E1   3.998329287339E-1    1.134273543951E0    2.010687300253E0    2.749072395444E0    6.293866168382E0
    1.565000000000E1   3.986180236948E-1    1.132708576769E0    2.004130626470E0    2.738025776806E0    6.273483003740E0
    1.570000000000E1   3.974082475632E-1    1.131123357208E0    1.997613713027E0    2.727032403964E0    6.253177721762E0
    1.575000000000E1   3.962036386872E-1    1.129518002843E0    1.991136326831E0    2.716092678938E0    6.232950647299E0
    1.580000000000E1   3.950042322834E-1    1.127892638264E0    1.984698243640E0    2.705206993094E0    6.212802107283E0
    1.585000000000E1   3.938100604920E-1    1.126247394857E0    1.978299247606E0    2.694375727247E0    6.192732430202E0
    1.590000000000E1   3.926211525648E-1    1.124582410599E0    1.971939130791E0    2.683599251642E0    6.172741945597E0
    1.595000000000E1   3.914375349103E-1    1.122897829843E0    1.965617692706E0    2.672877926009E0    6.152830983467E0
    1.600000000000E1   3.902592312323E-1    1.121193803122E0    1.959334739829E0    2.662212099578E0    6.132999873762E0
    1.605000000000E1   3.890862626297E-1    1.119470486951E0    1.953090085138E0    2.651602111141E0    6.113248945859E0
    1.610000000000E1   3.879186477000E-1    1.117728043615E0    1.946883547632E0    2.641048289040E0    6.093578527987E0
    1.615000000000E1   3.867564026397E-1    1.115966640996E0    1.940714951871E0    2.630550951246E0    6.073988946753E0
    1.620000000000E1   3.855995413642E-1    1.114186452367E0    1.934584127497E0    2.620110405377E0    6.054480526604E0
    1.625000000000E1   3.844480755769E-1    1.112387656218E0    1.928490908787E0    2.609726948729E0    6.035053589311E0
    1.630000000000E1   3.833020148828E-1    1.110570436062E0    1.922435134191E0    2.599400868339E0    6.015708453475E0
    1.635000000000E1   3.821613669021E-1    1.108734980263E0    1.916416645879E0    2.589132441002E0    5.996445434046E0
    1.640000000000E1   3.810261373130E-1    1.106881481856E0    1.910435289311E0    2.578921933318E0    5.977264841799E0
    1.645000000000E1   3.798963300102E-1    1.105010138372E0    1.904490912797E0    2.568769601734E0    5.958166982914E0
    1.650000000000E1   3.787719471404E-1    1.103121151673E0    1.898583367076E0    2.558675692606E0    5.939152158495E0
    1.655000000000E1   3.776529892158E-1    1.101214727774E0    1.892712504905E0    2.548640442205E0    5.920220664100E0
    1.660000000000E1   3.765394551937E-1    1.099291076692E0    1.886878180659E0    2.538664076800E0    5.901372789345E0
    1.665000000000E1   3.754313425607E-1    1.097350412275E0    1.881080249933E0    2.528746812677E0    5.882608817445E0
    1.670000000000E1   3.743286474081E-1    1.095392952046E0    1.875318569172E0    2.518888856207E0    5.863929024833E0
    1.675000000000E1   3.732313645312E-1    1.093418917047E0    1.869592995304E0    2.509090403862E0    5.845333680744E0
    1.680000000000E1   3.721394874764E-1    1.091428531689E0    1.863903385383E0    2.499351642297E0    5.826823046845E0
    1.685000000000E1   3.710530086329E-1    1.089422023597E0    1.858249596257E0    2.489672748380E0    5.808397376866E0
    1.690000000000E1   3.699719193098E-1    1.087399623468E0    1.852631484236E0    2.480053889251E0    5.790056916265E0
    1.695000000000E1   3.688962097821E-1    1.085361564924E0    1.847048904784E0    2.470495222352E0    5.771801901842E0
    1.700000000000E1   3.678258693942E-1    1.083308084369E0    1.841501712229E0    2.460996895506E0    5.753632561498E0
    1.705000000000E1   3.667608865899E-1    1.081239420854E0    1.835989759466E0    2.451559046939E0    5.735549113849E0
    1.710000000000E1   3.657012489940E-1    1.079155815934E0    1.830512897709E0    2.442181805350E0    5.717551767987E0
    1.715000000000E1   3.646469434673E-1    1.077057513543E0    1.825070976223E0    2.432865289974E0    5.699640723208E0
    1.720000000000E1   3.635979561648E-1    1.074944759856E0    1.819663842094E0    2.423609610600E0    5.681816168714E0
    1.725000000000E1   3.625542725880E-1    1.072817803161E0    1.814291340008E0    2.414414867650E0    5.664078283407E0
    1.730000000000E1   3.615158776517E-1    1.070676893735E0    1.808953312043E0    2.405281152227E0    5.646427235656E0
    1.735000000000E1   3.604827557122E-1    1.068522283720E0    1.803649597475E0    2.396208546162E0    5.628863183069E0
    1.740000000000E1   3.594548906306E-1    1.066354226999E0    1.798380032603E0    2.387197122088E0    5.611386272321E0
    1.745000000000E1   3.584322658142E-1    1.064172979080E0    1.793144450586E0    2.378246943476E0    5.593996638957E0
    1.750000000000E1   3.574148642572E-1    1.061978796980E0    1.787942681295E0    2.369358064685E0    5.576694407217E0
    1.755000000000E1   3.564026685949E-1    1.059771939106E0    1.782774551178E0    2.360530531040E0    5.559479689919E0
    1.760000000000E1   3.553956611210E-1    1.057552665149E0    1.777639883144E0    2.351764378878E0    5.542352588292E0
    1.765000000000E1   3.543938238410E-1    1.055321235968E0    1.772538496455E0    2.343059635598E0    5.525313191862E0
    1.770000000000E1   3.533971384917E-1    1.053077913487E0    1.767470206634E0    2.334416319730E0    5.508361578343E0
    1.775000000000E1   3.524055865932E-1    1.050822960591E0    1.762434825387E0    2.325834440983E0    5.491497813554E0
    1.780000000000E1   3.514191494555E-1    1.048556641018E0    1.757432160537E0    2.317314000302E0    5.474721951312E0
    1.785000000000E1   3.504378082298E-1    1.046279219261E0    1.752462015970E0    2.308854989938E0    5.458034033399E0
    1.790000000000E1   3.494615439098E-1    1.043990960469E0    1.747524191598E0    2.300457393492E0    5.441434089468E0
    1.795000000000E1   3.484903373697E-1    1.041692130348E0    1.742618483326E0    2.292121185989E0    5.424922137032E0
    1.800000000000E1   3.475241693822E-1    1.039382995071E0    1.737744683033E0    2.283846333928E0    5.408498181414E0
    1.805000000000E1   3.465630206332E-1    1.037063821180E0    1.732902578568E0    2.275632795336E0    5.392162215717E0
    1.810000000000E1   3.456068717542E-1    1.034734875499E0    1.728091953760E0    2.267480519839E0    5.375914220852E0
    1.815000000000E1   3.446557033154E-1    1.032396425043E0    1.723312588421E0    2.259389448728E0    5.359754165507E0
    1.820000000000E1   3.437094958581E-1    1.030048736931E0    1.718564258379E0    2.251359514995E0    5.343682006163E0
    1.825000000000E1   3.427682298837E-1    1.027692078305E0    1.713846735506E0    2.243390643436E0    5.327697687131E0
    1.830000000000E1   3.418318859008E-1    1.025326716242E0    1.709159787767E0    2.235482750658E0    5.311801140568E0
    1.835000000000E1   3.409004443941E-1    1.022952917675E0    1.704503179263E0    2.227635745192E0    5.295992286524E0
    1.840000000000E1   3.399738858629E-1    1.020570949313E0    1.699876670299E0    2.219849527532E0    5.280271033007E0
    1.845000000000E1   3.390521908014E-1    1.018181077567E0    1.695280017441E0    2.212123990188E0    5.264637275997E0
    1.850000000000E1   3.381353397178E-1    1.015783568465E0    1.690712973605E0    2.204459017783E0    5.249090899571E0
    1.855000000000E1   3.372233131327E-1    1.013378687591E0    1.686175288117E0    2.196854487087E0    5.233631775928E0
    1.860000000000E1   3.363160915805E-1    1.010966700002E0    1.681666706817E0    2.189310267089E0    5.218259765488E0
    1.865000000000E1   3.354136556051E-1    1.008547870161E0    1.677186972151E0    2.181826219069E0    5.202974716986E0
    1.870000000000E1   3.345159857745E-1    1.006122461869E0    1.672735823258E0    2.174402196670E0    5.187776467572E0
    1.875000000000E1   3.336230626595E-1    1.003690738198E0    1.668312996086E0    2.167038045931E0    5.172664842873E0
    1.880000000000E1   3.327348668272E-1    1.001252961422E0    1.663918223493E0    2.159733605403E0    5.157639657145E0
    1.885000000000E1   3.318513788692E-1   9.988093929566E-1    1.659551235363E0    2.152488706179E0    5.142700713368E0
    1.890000000000E1   3.309725793567E-1   9.963602932948E-1    1.655211758724E0    2.145303171973E0    5.127847803348E0
    1.895000000000E1   3.300984488668E-1   9.939059219463E-1    1.650899517868E0    2.138176819192E0    5.113080707873E0
    1.900000000000E1   3.292289679526E-1   9.914465373772E-1    1.646614234466E0    2.131109457005E0    5.098399196801E0
    1.905000000000E1   3.283641171420E-1   9.889823969535E-1    1.642355627713E0    2.124100887409E0    5.083803029217E0
    1.910000000000E1   3.275038769423E-1   9.865137568844E-1    1.638123414435E0    2.117150905309E0    5.069291953571E0
    1.915000000000E1   3.266482278152E-1   9.840408721659E-1    1.633917309235E0    2.110259298572E0    5.054865707788E0
    1.920000000000E1   3.257971501726E-1   9.815639965290E-1    1.629737024624E0    2.103425848115E0    5.040524019441E0
    1.925000000000E1   3.249506243791E-1   9.790833823864E-1    1.625582271149E0    2.096650327979E0    5.026266605894E0
    1.930000000000E1   3.241086307252E-1   9.765992807822E-1    1.621452757538E0    2.089932505380E0    5.012093174425E0
    1.935000000000E1   3.232711494138E-1   9.741119413424E-1    1.617348190825E0    2.083272140823E0    4.998003422405E0
    1.940000000000E1   3.224381605801E-1   9.716216122269E-1    1.613268276500E0    2.076668988137E0    4.983997037444E0
    1.945000000000E1   3.216096442441E-1   9.691285400825E-1    1.609212718638E0    2.070122794575E0    4.970073697540E0
    1.950000000000E1   3.207855803296E-1   9.666329699980E-1    1.605181220043E0    2.063633300885E0    4.956233071256E0
    1.955000000000E1   3.199659486342E-1   9.641351454595E-1    1.601173482379E0    2.057200241390E0    4.942474817863E0
    1.960000000000E1   3.191507288144E-1   9.616353083080E-1    1.597189206319E0    2.050823344056E0    4.928798587497E0
    1.965000000000E1   3.183399004050E-1   9.591336986971E-1    1.593228091665E0    2.044502330591E0    4.915204021359E0
    1.970000000000E1   3.175334427754E-1   9.566305550537E-1    1.589289837504E0    2.038236916512E0    4.901690751844E0
    1.975000000000E1   3.167313351316E-1   9.541261140375E-1    1.585374142331E0    2.032026811224E0    4.888258402724E0
    1.980000000000E1   3.159335565164E-1   9.516206105040E-1    1.581480704188E0    2.025871718122E0    4.874906589330E0
    1.985000000000E1   3.151400857818E-1   9.491142774670E-1    1.577609220794E0    2.019771334649E0    4.861634918692E0
    1.990000000000E1   3.143509015763E-1   9.466073460631E-1    1.573759389684E0    2.013725352397E0    4.848442989721E0
    1.995000000000E1   3.135659823648E-1   9.441000455173E-1    1.569930908333E0    2.007733457199E0    4.835330393414E0
    2.000000000000E1   3.127853063824E-1   9.415926031091E-1    1.566123474282E0    2.001795329193E0    4.822296712967E0
    2.005000000000E1   3.120088516553E-1   9.390852441408E-1    1.562336785279E0    1.995910642936E0    4.809341524011E0
    2.010000000000E1   3.112365959716E-1   9.365781919048E-1    1.558570539388E0    1.990079067467E0    4.796464394731E0
    2.015000000000E1   3.104685168711E-1   9.340716676561E-1    1.554824435120E0    1.984300266427E0    4.783664886074E0
    2.020000000000E1   3.097045916655E-1   9.315658905782E-1    1.551098171553E0    1.978573898124E0    4.770942551921E0
    2.025000000000E1   3.089447973984E-1   9.290610777614E-1    1.547391448450E0    1.972899615645E0    4.758296939255E0
    2.030000000000E1   3.081891108520E-1   9.265574441691E-1    1.543703966377E0    1.967277066936E0    4.745727588334E0
    2.035000000000E1   3.074375085510E-1   9.240552026165E-1    1.540035426810E0    1.961705894908E0    4.733234032886E0
    2.040000000000E1   3.066899667325E-1   9.215545637431E-1    1.536385532257E0    1.956185737518E0    4.720815800251E0
    2.045000000000E1   3.059464613545E-1   9.190557359876E-1    1.532753986358E0    1.950716227891E0    4.708472411592E0
    2.050000000000E1   3.052069681011E-1   9.165589255669E-1    1.529140493995E0    1.945296994401E0    4.696203382064E0
    2.055000000000E1   3.044714623540E-1   9.140643364515E-1    1.525544761394E0    1.939927660774E0    4.684008220973E0
    2.060000000000E1   3.037399192125E-1   9.115721703456E-1    1.521966496230E0    1.934607846182E0    4.671886431970E0
    2.065000000000E1   3.030123134733E-1   9.090826266646E-1    1.518405407717E0    1.929337165364E0    4.659837513219E0
    2.070000000000E1   3.022886196238E-1   9.065959025180E-1    1.514861206715E0    1.924115228722E0    4.647860957579E0
    2.075000000000E1   3.015688118673E-1   9.041121926871E-1    1.511333605809E0    1.918941642420E0    4.635956252783E0
    2.080000000000E1   3.008528640914E-1   9.016316896095E-1    1.507822319410E0    1.913816008494E0    4.624122881605E0
    2.085000000000E1   3.001407498779E-1   8.991545833606E-1    1.504327063839E0    1.908737924963E0    4.612360322041E0
    2.090000000000E1   2.994324425149E-1   8.966810616381E-1    1.500847557406E0    1.903706985939E0    4.600668047498E0
    2.095000000000E1   2.987279149666E-1   8.942113097458E-1    1.497383520500E0    1.898722781720E0    4.589045526932E0
    2.100000000000E1   2.980271399008E-1   8.917455105779E-1    1.493934675660E0    1.893784898930E0    4.577492225068E0
    2.105000000000E1   2.973300896861E-1   8.892838446059E-1    1.490500747655E0    1.888892920605E0    4.566007602553E0
    2.110000000000E1   2.966367363771E-1   8.868264898658E-1    1.487081463559E0    1.884046426339E0    4.554591116141E0
    2.115000000000E1   2.959470517383E-1   8.843736219445E-1    1.483676552814E0    1.879244992353E0    4.543242218850E0
    2.120000000000E1   2.952610072304E-1   8.819254139681E-1    1.480285747304E0    1.874488191654E0    4.531960360156E0
    2.125000000000E1   2.945785740100E-1   8.794820365914E-1    1.476908781418E0    1.869775594126E0    4.520744986145E0
    2.130000000000E1   2.938997229592E-1   8.770436579851E-1    1.473545392110E0    1.865106766678E0    4.509595539732E0
    2.135000000000E1   2.932244246607E-1   8.746104438309E-1    1.470195318962E0    1.860481273318E0    4.498511460771E0
    2.140000000000E1   2.925526494145E-1   8.721825573074E-1    1.466858304237E0    1.855898675316E0    4.487492186275E0
    2.145000000000E1   2.918843672527E-1   8.697601590839E-1    1.463534092935E0    1.851358531317E0    4.476537150588E0
    2.150000000000E1   2.912195479187E-1   8.673434073146E-1    1.460222432842E0    1.846860397429E0    4.465645785505E0
    2.155000000000E1   2.905581608970E-1   8.649324576264E-1    1.456923074585E0    1.842403827406E0    4.454817520514E0
    2.160000000000E1   2.899001754164E-1   8.625274631184E-1    1.453635771669E0    1.837988372727E0    4.444051782931E0
    2.165000000000E1   2.892455604413E-1   8.601285743510E-1    1.450360280529E0    1.833613582745E0    4.433347998066E0
    2.170000000000E1   2.885942847007E-1   8.577359393446E-1    1.447096360565E0    1.829279004802E0    4.422705589412E0
    2.175000000000E1   2.879463166732E-1   8.553497035733E-1    1.443843774186E0    1.824984184345E0    4.412123978778E0
    2.180000000000E1   2.873016246062E-1   8.529700099606E-1    1.440602286844E0    1.820728665100E0    4.401602586510E0
    2.185000000000E1   2.866601765328E-1   8.505969988754E-1    1.437371667066E0    1.816511989153E0    4.391140831627E0
    2.190000000000E1   2.860219402619E-1   8.482308081311E-1    1.434151686491E0    1.812333697106E0    4.380738131990E0
    2.195000000000E1   2.853868833957E-1   8.458715729827E-1    1.430942119894E0    1.808193328185E0    4.370393904457E0
    2.200000000000E1   2.847549733482E-1   8.435194261244E-1    1.427742745218E0    1.804090420416E0    4.360107565106E0
    2.205000000000E1   2.841261773300E-1   8.411744976881E-1    1.424553343595E0    1.800024510687E0    4.349878529300E0
    2.210000000000E1   2.835004623801E-1   8.388369152439E-1    1.421373699373E0    1.795995134948E0    4.339706211945E0
    2.215000000000E1   2.828777953723E-1   8.365068037994E-1    1.418203600134E0    1.792001828313E0    4.329590027618E0
    2.220000000000E1   2.822581430113E-1   8.341842857987E-1    1.415042836713E0    1.788044125192E0    4.319529390715E0
    2.225000000000E1   2.816414718637E-1   8.318694811292E-1    1.411891203220E0    1.784121559421E0    4.309523715634E0
    2.230000000000E1   2.810277483431E-1   8.295625071131E-1    1.408748497046E0    1.780233664414E0    4.299572416916E0
    2.235000000000E1   2.804169387410E-1   8.272634785184E-1    1.405614518883E0    1.776379973260E0    4.289674909403E0
    2.240000000000E1   2.798090092345E-1   8.249725075555E-1    1.402489072736E0    1.772560018922E0    4.279830608448E0
    2.245000000000E1   2.792039258863E-1   8.226897038837E-1    1.399371965925E0    1.768773334303E0    4.270038929998E0
    2.250000000000E1   2.786016546633E-1   8.204151746115E-1    1.396263009102E0    1.765019452402E0    4.260299290780E0
    2.255000000000E1   2.780021614501E-1   8.181490243052E-1    1.393162016251E0    1.761297906465E0    4.250611108472E0
    2.260000000000E1   2.774054120500E-1   8.158913549862E-1    1.390068804694E0    1.757608230095E0    4.240973801825E0
    2.265000000000E1   2.768113722041E-1   8.136422661409E-1    1.386983195094E0    1.753949957406E0    4.231386790845E0
    2.270000000000E1   2.762200076045E-1   8.114018547239E-1    1.383905011456E0    1.750322623139E0    4.221849496923E0
    2.275000000000E1   2.756312838939E-1   8.091702151640E-1    1.380834081127E0    1.746725762791E0    4.212361342976E0
    2.280000000000E1   2.750451666927E-1   8.069474393717E-1    1.377770234795E0    1.743158912766E0    4.202921753625E0
    2.285000000000E1   2.744616215904E-1   8.047336167428E-1    1.374713306483E0    1.739621610477E0    4.193530155293E0
    2.290000000000E1   2.738806141732E-1   8.025288341675E-1    1.371663133548E0    1.736113394511E0    4.184185976400E0
    2.295000000000E1   2.733021100319E-1   8.003331760345E-1    1.368619556674E0    1.732633804732E0    4.174888647473E0
    2.300000000000E1   2.727260747656E-1   7.981467242425E-1    1.365582419861E0    1.729182382418E0    4.165637601287E0
    2.305000000000E1   2.721524739990E-1   7.959695582088E-1    1.362551570422E0    1.725758670382E0    4.156432273013E0
    2.310000000000E1   2.715812733916E-1   7.938017548709E-1    1.359526858973E0    1.722362213111E0    4.147272100347E0
    2.315000000000E1   2.710124386485E-1   7.916433887046E-1    1.356508139415E0    1.718992556862E0    4.138156523630E0
    2.320000000000E1   2.704459355296E-1   7.894945317260E-1    1.353495268932E0    1.715649249836E0    4.129084986024E0
    2.325000000000E1   2.698817298664E-1   7.873552535039E-1    1.350488107971E0    1.712331842248E0    4.120056933589E0
    2.330000000000E1   2.693197875621E-1   7.852256211705E-1    1.347486520230E0    1.709039886480E0    4.111071815442E0
    2.335000000000E1   2.687600746150E-1   7.831056994314E-1    1.344490372642E0    1.705772937183E0    4.102129083872E0
    2.340000000000E1   2.682025571135E-1   7.809955505753E-1    1.341499535362E0    1.702530551402E0    4.093228194453E0
    2.345000000000E1   2.676472012589E-1   7.788952344862E-1    1.338513881747E0    1.699312288699E0    4.084368606191E0
    2.350000000000E1   2.670939733734E-1   7.768048086508E-1    1.335533288336E0    1.696117711250E0    4.075549781610E0
    2.355000000000E1   2.665428399040E-1   7.747243281787E-1    1.332557634836E0    1.692946383973E0    4.066771186892E0
    2.360000000000E1   2.659937674374E-1   7.726538458065E-1    1.329586804100E0    1.689797874624E0    4.058032291968E0
    2.365000000000E1   2.654467227082E-1   7.705934119138E-1    1.326620682106E0    1.686671753920E0    4.049332570648E0
    2.370000000000E1   2.649016726086E-1   7.685430745382E-1    1.323659157938E0    1.683567595625E0    4.040671500709E0
    2.375000000000E1   2.643585841963E-1   7.665028793821E-1    1.320702123758E0    1.680484976679E0    4.032048564016E0
    2.380000000000E1   2.638174247081E-1   7.644728698303E-1    1.317749474793E0    1.677423477283E0    4.023463246615E0
    2.385000000000E1   2.632781615621E-1   7.624530869653E-1    1.314801109302E0    1.674382680998E0    4.014915038828E0
    2.390000000000E1   2.627407623726E-1   7.604435695799E-1    1.311856928559E0    1.671362174843E0    4.006403435355E0
    2.395000000000E1   2.622051949536E-1   7.584443541890E-1    1.308916836824E0    1.668361549399E0    3.997927935365E0
    2.400000000000E1   2.616714273313E-1   7.564554750491E-1    1.305980741319E0    1.665380398878E0    3.989488042577E0
    2.405000000000E1   2.611394277495E-1   7.544769641684E-1    1.303048552205E0    1.662418321252E0    3.981083265375E0
    2.410000000000E1   2.606091646812E-1   7.525088513269E-1    1.300120182551E0    1.659474918294E0    3.972713116852E0
    2.415000000000E1   2.600806068313E-1   7.505511640905E-1    1.297195548310E0    1.656549795680E0    3.964377114912E0
    2.420000000000E1   2.595537231479E-1   7.486039278242E-1    1.294274568291E0    1.653642563089E0    3.956074782352E0
    2.425000000000E1   2.590284828287E-1   7.466671657142E-1    1.291357164135E0    1.650752834235E0    3.947805646913E0
    2.430000000000E1   2.585048553274E-1   7.447408987793E-1    1.288443260278E0    1.647880227002E0    3.939569241386E0
    2.435000000000E1   2.579828103631E-1   7.428251458884E-1    1.285532783931E0    1.645024363468E0    3.931365103650E0
    2.440000000000E1   2.574623179240E-1   7.409199237813E-1    1.282625665047E0    1.642184869986E0    3.923192776738E0
    2.445000000000E1   2.569433482756E-1   7.390252470847E-1    1.279721836295E0    1.639361377259E0    3.915051808914E0
    2.450000000000E1   2.564258719672E-1   7.371411283273E-1    1.276821233024E0    1.636553520405E0    3.906941753724E0
    2.455000000000E1   2.559098598374E-1   7.352675779636E-1    1.273923793241E0    1.633760938990E0    3.898862170032E0
