#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    1.230000000000E1   4.711399962438E-1    1.104815252549E0    2.537552501436E0    3.547652370008E0    7.661160120237E0
    1.235000000000E1   4.701123030612E-1    1.105504108301E0    2.527305542619E0    3.535594209612E0    7.638516163593E0
    1.240000000000E1   4.690717999250E-1    1.106180430986E0    2.517125692332E0    3.523526096230E0    7.615904019473E0
    1.245000000000E1   4.680190071305E-1    1.106843368197E0    2.507012413377E0    3.511449256393E0    7.593324045098E0
    1.250000000000E1   4.669544343673E-1    1.107492096523E0    2.496965160655E0    3.499364909109E0    7.570776600655E0
    1.255000000000E1   4.658785808124E-1    1.108125820995E0    2.486983382432E0    3.487274265571E0    7.548262049810E0
    1.260000000000E1   4.647919352981E-1    1.108743774534E0    2.477066521558E0    3.475178528899E0    7.525780760289E0
    1.265000000000E1   4.636949762173E-1    1.109345217424E0    2.467214016694E0    3.463078893883E0    7.503333104218E0
    1.270000000000E1   4.625881717339E-1    1.109929436779E0    2.457425303493E0    3.450976546746E0    7.480919458751E0
    1.275000000000E1   4.614719798395E-1    1.110495746021E0    2.447699815737E0    3.438872664890E0    7.458540206487E0
    1.280000000000E1   4.603468484361E-1    1.111043484364E0    2.438036986460E0    3.426768416703E0    7.436195735963E0
    1.285000000000E1   4.592132153666E-1    1.111572016322E0    2.428436249033E0    3.414664961312E0    7.413886442034E0
    1.290000000000E1   4.580715087371E-1    1.112080731210E0    2.418897038215E0    3.402563448399E0    7.391612726562E0
    1.295000000000E1   4.569221467128E-1    1.112569042646E0    2.409418791165E0    3.390465018000E0    7.369374998524E0
    1.300000000000E1   4.557655378043E-1    1.113036388092E0    2.400000948430E0    3.378370800311E0    7.347173674637E0
    1.305000000000E1   4.546020809016E-1    1.113482228376E0    2.390642954876E0    3.366281915516E0    7.325009179669E0
    1.310000000000E1   4.534321653951E-1    1.113906047218E0    2.381344260590E0    3.354199473615E0    7.302881946818E0
    1.315000000000E1   4.522561713520E-1    1.114307350785E0    2.372104321732E0    3.342124574260E0    7.280792418129E0
    1.320000000000E1   4.510744694824E-1    1.114685667239E0    2.362922601372E0    3.330058306599E0    7.258741044693E0
    1.325000000000E1   4.498874213576E-1    1.115040546300E0    2.353798570254E0    3.318001749131E0    7.236728287043E0
    1.330000000000E1   4.486953794675E-1    1.115371558813E0    2.344731707533E0    3.305955969563E0    7.214754615376E0
    1.335000000000E1   4.474986873854E-1    1.115678296300E0    2.335721501462E0    3.293922024679E0    7.192820509826E0
    1.340000000000E1   4.462976797785E-1    1.115960370573E0    2.326767450034E0    3.281900960213E0    7.170926460598E0
    1.345000000000E1   4.450926827407E-1    1.116217413285E0    2.317869061588E0    3.269893810728E0    7.149072968341E0
    1.350000000000E1   4.438840136514E-1    1.116449075554E0    2.309025855353E0    3.257901599505E0    7.127260544063E0
    1.355000000000E1   4.426719814550E-1    1.116655027530E0    2.300237361972E0    3.245925338433E0    7.105489709390E0
    1.360000000000E1   4.414568867253E-1    1.116834958031E0    2.291503123948E0    3.233966027910E0    7.083760996615E0
    1.365000000000E1   4.402390218085E-1    1.116988574131E0    2.282822696062E0    3.222024656746E0    7.062074948747E0
    1.370000000000E1   4.390186709601E-1    1.117115600787E0    2.274195645743E0    3.210102202077E0    7.040432119568E0
    1.375000000000E1   4.377961104544E-1    1.117215780462E0    2.265621553388E0    3.198199629275E0    7.018833073579E0
    1.380000000000E1   4.365716086909E-1    1.117288872736E0    2.257100012639E0    3.186317891875E0    6.997278385942E0
    1.385000000000E1   4.353454263348E-1    1.117334653987E0    2.248630630614E0    3.174457931500E0    6.975768642436E0
    1.390000000000E1   4.341178164756E-1    1.117352916960E0    2.240213028091E0    3.162620677789E0    6.954304439315E0
    1.395000000000E1   4.328890246674E-1    1.117343470475E0    2.231846839639E0    3.150807048337E0    6.932886383119E0
    1.400000000000E1   4.316592892428E-1    1.117306139055E0    2.223531713718E0    3.139017948635E0    6.911515090650E0
    1.405000000000E1   4.304288412268E-1    1.117240762560E0    2.215267312723E0    3.127254272015E0    6.890191188525E0
    1.410000000000E1   4.291979045797E-1    1.117147195895E0    2.207053313017E0    3.115516899603E0    6.868915313095E0
    1.415000000000E1   4.279666963378E-1    1.117025308629E0    2.198889404863E0    3.103806700267E0    6.847688110097E0
    1.420000000000E1   4.267354266737E-1    1.116874984691E0    2.190775292370E0    3.092124530579E0    6.826510234314E0
    1.425000000000E1   4.255042991484E-1    1.116696122054E0    2.182710693366E0    3.080471234782E0    6.805382349349E0
    1.430000000000E1   4.242735107415E-1    1.116488632388E0    2.174695339257E0    3.068847644747E0    6.784305127134E0
    1.435000000000E1   4.230432520104E-1    1.116252440765E0    2.166728974833E0    3.057254579951E0    6.763279247560E0
    1.440000000000E1   4.218137072231E-1    1.115987485361E0    2.158811358044E0    3.045692847445E0    6.742305398073E0
    1.445000000000E1   4.205850545283E-1    1.115693717114E0    2.150942259731E0    3.034163241836E0    6.721384273209E0
    1.450000000000E1   4.193574660038E-1    1.115371099460E0    2.143121463347E0    3.022666545263E0    6.700516574074E0
    1.455000000000E1   4.181311079514E-1    1.115019608024E0    2.135348764620E0    3.011203527388E0    6.679703007983E0
    1.460000000000E1   4.169061408478E-1    1.114639230321E0    2.127623971207E0    2.999774945371E0    6.658944287747E0
    1.465000000000E1   4.156827195668E-1    1.114229965482E0    2.119946902332E0    2.988381543876E0    6.638241131256E0
    1.470000000000E1   4.144609935285E-1    1.113791823962E0    2.112317388344E0    2.977024055051E0    6.617594260885E0
    1.475000000000E1   4.132411067666E-1    1.113324827268E0    2.104735270320E0    2.965703198529E0    6.597004402884E0
    1.480000000000E1   4.120231981596E-1    1.112829007685E0    2.097200399592E0    2.954419681429E0    6.576472286865E0
    1.485000000000E1   4.108074014851E-1    1.112304407995E0    2.089712637284E0    2.943174198354E0    6.555998645119E0
    1.490000000000E1   4.095938455618E-1    1.111751081228E0    2.082271853830E0    2.931967431397E0    6.535584212017E0
    1.495000000000E1   4.083826543871E-1    1.111169090394E0    2.074877928450E0    2.920800050151E0    6.515229723382E0
    1.500000000000E1   4.071739472935E-1    1.110558508205E0    2.067530748652E0    2.909672711708E0    6.494935915858E0
    1.505000000000E1   4.059678390068E-1    1.109919416863E0    2.060230209673E0    2.898586060683E0    6.474703526226E0
    1.510000000000E1   4.047644399153E-1    1.109251907771E0    2.052976213952E0    2.887540729216E0    6.454533290854E0
    1.515000000000E1   4.035638560342E-1    1.108556081308E0    2.045768670576E0    2.876537337002E0    6.434425944921E0
    1.520000000000E1   4.023661892101E-1    1.107832046576E0    2.038607494720E0    2.865576491294E0    6.414382221800E0
    1.525000000000E1   4.011715372613E-1    1.107079921172E0    2.031492607082E0    2.854658786930E0    6.394402852446E0
    1.530000000000E1   3.999799940453E-1    1.106299830938E0    2.024423933313E0    2.843784806362E0    6.374488564658E0
    1.535000000000E1   3.987916496592E-1    1.105491909749E0    2.017401403449E0    2.832955119669E0    6.354640082526E0
    1.540000000000E1   3.976065905105E-1    1.104656299266E0    2.010424951341E0    2.822170284581E0    6.334858125699E0
    1.545000000000E1   3.964248994083E-1    1.103793148724E0    2.003494514096E0    2.811430846521E0    6.315143408750E0
    1.550000000000E1   3.952466557497E-1    1.102902614716E0    1.996610031508E0    2.800737338628E0    6.295496640602E0
    1.555000000000E1   3.940719355780E-1    1.101984860947E0    1.989771445494E0    2.790090281773E0    6.275918523792E0
    1.560000000000E1   3.929008117194E-1    1.101040058062E0    1.982978699554E0    2.779490184617E0    6.256409753952E0
    1.565000000000E1   3.917333539525E-1    1.100068383402E0    1.976231738214E0    2.768937543620E0    6.236971019188E0
    1.570000000000E1   3.905696290076E-1    1.099070020812E0    1.969530506496E0    2.758432843104E0    6.217602999420E0
    1.575000000000E1   3.894097007387E-1    1.098045160436E0    1.962874949405E0    2.747976555261E0    6.198306365841E0
    1.580000000000E1   3.882536302425E-1    1.096993998515E0    1.956265011397E0    2.737569140215E0    6.179081780370E0
    1.585000000000E1   3.871014759107E-1    1.095916737190E0    1.949700635899E0    2.727211046043E0    6.159929895043E0
    1.590000000000E1   3.859532936076E-1    1.094813584302E0    1.943181764797E0    2.716902708824E0    6.140851351530E0
    1.595000000000E1   3.848091367192E-1    1.093684753212E0    1.936708337991E0    2.706644552686E0    6.121846780608E0
    1.600000000000E1   3.836690562307E-1    1.092530462605E0    1.930280292926E0    2.696436989846E0    6.102916801608E0
    1.605000000000E1   3.825331008788E-1    1.091350936311E0    1.923897564159E0    2.686280420651E0    6.084062022000E0
    1.610000000000E1   3.814013171966E-1    1.090146403115E0    1.917560082923E0    2.676175233617E0    6.065283036851E0
    1.615000000000E1   3.802737496203E-1    1.088917096583E0    1.911267776745E0    2.666121805492E0    6.046580428440E0
    1.620000000000E1   3.791504406337E-1    1.087663254893E0    1.905020569037E0    2.656120501293E0    6.027954765857E0
    1.625000000000E1   3.780314307479E-1    1.086385120647E0    1.898818378746E0    2.646171674352E0    6.009406604493E0
    1.630000000000E1   3.769167586434E-1    1.085082940716E0    1.892661120004E0    2.636275666378E0    5.990936485741E0
    1.635000000000E1   3.758064612630E-1    1.083756966063E0    1.886548701786E0    2.626432807494E0    5.972544936606E0
    1.640000000000E1   3.747005738412E-1    1.082407451581E0    1.880481027625E0    2.616643416288E0    5.954232469335E0
    1.645000000000E1   3.735991300444E-1    1.081034655936E0    1.874457995298E0    2.606907799878E0    5.935999581156E0
    1.650000000000E1   3.725021620038E-1    1.079638841402E0    1.868479496575E0    2.597226253947E0    5.917846753928E0
    1.655000000000E1   3.714097003587E-1    1.078220273706E0    1.862545416974E0    2.587599062821E0    5.899774453859E0
    1.660000000000E1   3.703217743805E-1    1.076779221882E0    1.856655635516E0    2.578026499494E0    5.881783131273E0
    1.665000000000E1   3.692384119903E-1    1.075315958110E0    1.850810024536E0    2.568508825699E0    5.863873220335E0
    1.670000000000E1   3.681596398361E-1    1.073830757574E0    1.845008449485E0    2.559046291966E0    5.846045138862E0
    1.675000000000E1   3.670854834072E-1    1.072323898316E0    1.839250768764E0    2.549639137676E0    5.828299288162E0
    1.680000000000E1   3.660159669724E-1    1.070795661091E0    1.833536833572E0    2.540287591111E0    5.810636052746E0
    1.685000000000E1   3.649511137325E-1    1.069246329227E0    1.827866487797E0    2.530991869521E0    5.793055800278E0
    1.690000000000E1   3.638909458189E-1    1.067676188496E0    1.822239567884E0    2.521752179182E0    5.775558881381E0
    1.695000000000E1   3.628354843645E-1    1.066085526960E0    1.816655902753E0    2.512568715437E0    5.758145629514E0
    1.700000000000E1   3.617847495564E-1    1.064474634860E0    1.811115313728E0    2.503441662782E0    5.740816360926E0
    1.705000000000E1   3.607387606682E-1    1.062843804468E0    1.805617614484E0    2.494371194913E0    5.723571374532E0
    1.710000000000E1   3.596975360684E-1    1.061193329964E0    1.800162611003E0    2.485357474790E0    5.706410951826E0
    1.715000000000E1   3.586610933119E-1    1.059523507321E0    1.794750101560E0    2.476400654690E0    5.689335356883E0
    1.720000000000E1   3.576294491316E-1    1.057834634165E0    1.789379876723E0    2.467500876277E0    5.672344836296E0
    1.725000000000E1   3.566026194849E-1    1.056127009667E0    1.784051719353E0    2.458658270663E0    5.655439619168E0
    1.730000000000E1   3.555806196375E-1    1.054400934415E0    1.778765404641E0    2.449872958478E0    5.638619917172E0
    1.735000000000E1   3.545634640776E-1    1.052656710304E0    1.773520700148E0    2.441145049911E0    5.621885924440E0
    1.740000000000E1   3.535511666379E-1    1.050894640420E0    1.768317365861E0    2.432474644806E0    5.605237817724E0
    1.745000000000E1   3.525437404672E-1    1.049115028928E0    1.763155154269E0    2.423861832703E0    5.588675756368E0
    1.750000000000E1   3.515411980734E-1    1.047318180958E0    1.758033810432E0    2.415306692907E0    5.572199882370E0
    1.755000000000E1   3.505435513505E-1    1.045504402504E0    1.752953072088E0    2.406809294562E0    5.555810320504E0
    1.760000000000E1   3.495508115856E-1    1.043674000316E0    1.747912669753E0    2.398369696711E0    5.539507178366E0
    1.765000000000E1   3.485629894448E-1    1.041827281795E0    1.742912326851E0    2.389987948371E0    5.523290546461E0
    1.770000000000E1   3.475800950201E-1    1.039964554888E0    1.737951759822E0    2.381664088590E0    5.507160498320E0
    1.775000000000E1   3.466021378397E-1    1.038086128002E0    1.733030678283E0    2.373398146509E0    5.491117090634E0
    1.780000000000E1   3.456291268469E-1    1.036192309889E0    1.728148785160E0    2.365190141465E0    5.475160363361E0
    1.785000000000E1   3.446610704835E-1    1.034283409564E0    1.723305776845E0    2.357040083015E0    5.459290339907E0
    1.790000000000E1   3.436979765796E-1    1.032359736208E0    1.718501343363E0    2.348947971038E0    5.443507027188E0
    1.795000000000E1   3.427398524511E-1    1.030421599067E0    1.713735168552E0    2.340913795797E0    5.427810415868E0
    1.800000000000E1   3.417867048560E-1    1.028469307383E0    1.709006930225E0    2.332937538006E0    5.412200480470E0
    1.805000000000E1   3.408385400144E-1    1.026503170283E0    1.704316300366E0    2.325019168898E0    5.396677179561E0
    1.810000000000E1   3.398953636202E-1    1.024523496712E0    1.699662945314E0    2.317158650312E0    5.381240455958E0
    1.815000000000E1   3.389571808146E-1    1.022530595336E0    1.695046525959E0    2.309355934759E0    5.365890236868E0
    1.820000000000E1   3.380239961924E-1    1.020524774469E0    1.690466697945E0    2.301610965492E0    5.350626434099E0
    1.825000000000E1   3.370958137933E-1    1.018506341985E0    1.685923111866E0    2.293923676590E0    5.335448944234E0
    1.830000000000E1   3.361726371183E-1    1.016475605246E0    1.681415413492E0    2.286293993012E0    5.320357648868E0
    1.835000000000E1   3.352544690916E-1    1.014432871022E0    1.676943243949E0    2.278721830705E0    5.305352414768E0
    1.840000000000E1   3.343413121250E-1    1.012378445414E0    1.672506239957E0    2.271207096659E0    5.290433094155E0
    1.845000000000E1   3.334331680037E-1    1.010312633785E0    1.668104034031E0    2.263749688987E0    5.275599524806E0
    1.850000000000E1   3.325300379685E-1    1.008235740681E0    1.663736254708E0    2.256349497018E0    5.260851530376E0
    1.855000000000E1   3.316319226621E-1    1.006148069775E0    1.659402526755E0    2.249006401353E0    5.246188920545E0
    1.860000000000E1   3.307388221464E-1    1.004049923780E0    1.655102471391E0    2.241720273962E0    5.231611491280E0
    1.865000000000E1   3.298507358696E-1    1.001941604396E0    1.650835706508E0    2.234490978262E0    5.217119025035E0
    1.870000000000E1   3.289676627055E-1   9.998234122385E-1    1.646601846885E0    2.227318369200E0    5.202711291029E0
    1.875000000000E1   3.280896008817E-1   9.976956467761E-1    1.642400504406E0    2.220202293337E0    5.188388045400E0
    1.880000000000E1   3.272165479984E-1   9.955586062703E-1    1.638231288293E0    2.213142588927E0    5.174149031488E0
    1.885000000000E1   3.263485010332E-1   9.934125877123E-1    1.634093805297E0    2.206139085992E0    5.159993980035E0
    1.890000000000E1   3.254854563043E-1   9.912578867624E-1    1.629987659937E0    2.199191606441E0    5.145922609445E0
    1.895000000000E1   3.246274095105E-1   9.890947976964E-1    1.625912454698E0    2.192299964129E0    5.131934626034E0
    1.900000000000E1   3.237743556587E-1   9.869236133478E-1    1.621867790251E0    2.185463964952E0    5.118029724209E0
    1.905000000000E1   3.229262890844E-1   9.847446250498E-1    1.617853265667E0    2.178683406936E0    5.104207586737E0
    1.910000000000E1   3.220832034554E-1   9.825581225888E-1    1.613868478612E0    2.171958080339E0    5.090467884995E0
    1.915000000000E1   3.212450917478E-1   9.803643941447E-1    1.609913025566E0    2.165287767713E0    5.076810279172E0
    1.920000000000E1   3.204119462303E-1   9.781637262443E-1    1.605986502012E0    2.158672244041E0    5.063234418528E0
    1.925000000000E1   3.195837585012E-1   9.759564037134E-1    1.602088502651E0    2.152111276790E0    5.049739941655E0
    1.930000000000E1   3.187605194194E-1   9.737427096239E-1    1.598218621580E0    2.145604626033E0    5.036326476656E0
    1.935000000000E1   3.179422191260E-1   9.715229252534E-1    1.594376452504E0    2.139152044527E0    5.022993641411E0
    1.940000000000E1   3.171288470483E-1   9.692973300342E-1    1.590561588916E0    2.132753277819E0    5.009741043818E0
    1.945000000000E1   3.163203918705E-1   9.670662015131E-1    1.586773624281E0    2.126408064352E0    4.996568282017E0
    1.950000000000E1   3.155168415740E-1   9.648298153058E-1    1.583012152221E0    2.120116135560E0    4.983474944660E0
    1.955000000000E1   3.147181833711E-1   9.625884450579E-1    1.579276766698E0    2.113877215966E0    4.970460611092E0
    1.960000000000E1   3.139244037312E-1   9.603423624023E-1    1.575567062181E0    2.107691023280E0    4.957524851594E0
    1.965000000000E1   3.131354883868E-1   9.580918369223E-1    1.571882633826E0    2.101557268528E0    4.944667227663E0
    1.970000000000E1   3.123514223175E-1   9.558371361108E-1    1.568223077636E0    2.095475656121E0    4.931887292185E0
    1.975000000000E1   3.115721897395E-1   9.535785253362E-1    1.564587990627E0    2.089445884003E0    4.919184589706E0
    1.980000000000E1   3.107977741482E-1   9.513162678047E-1    1.560976970982E0    2.083467643727E0    4.906558656662E0
    1.985000000000E1   3.100281582555E-1   9.490506245275E-1    1.557389618209E0    2.077540620583E0    4.894009021575E0
    1.990000000000E1   3.092633240191E-1   9.467818542856E-1    1.553825533296E0    2.071664493703E0    4.881535205303E0
    1.995000000000E1   3.085032526544E-1   9.445102135994E-1    1.550284318848E0    2.065838936173E0    4.869136721275E0
    2.000000000000E1   3.077479246100E-1   9.422359566952E-1    1.546765579235E0    2.060063615156E0    4.856813075696E0
    2.005000000000E1   3.069973196157E-1   9.399593354771E-1    1.543268920726E0    2.054338192006E0    4.844563767824E0
    2.010000000000E1   3.062514166260E-1   9.376805994965E-1    1.539793951616E0    2.048662322367E0    4.832388290106E0
    2.015000000000E1   3.055101938519E-1   9.353999959245E-1    1.536340282375E0    2.043035656327E0    4.820286128478E0
    2.020000000000E1   3.047736287746E-1   9.331177695249E-1    1.532907525749E0    2.037457838513E0    4.808256762561E0
    2.025000000000E1   3.040416981412E-1   9.308341626276E-1    1.529495296896E0    2.031928508208E0    4.796299665873E0
    2.030000000000E1   3.033143779457E-1   9.285494151040E-1    1.526103213490E0    2.026447299506E0    4.784414306046E0
    2.035000000000E1   3.025916435138E-1   9.262637643422E-1    1.522730895847E0    2.021013841405E0    4.772600145108E0
    2.040000000000E1   3.018734694013E-1   9.239774452247E-1    1.519377967019E0    2.015627757960E0    4.760856639605E0
    2.045000000000E1   3.011598294797E-1   9.216906901049E-1    1.516044052904E0    2.010288668377E0    4.749183240865E0
    2.050000000000E1   3.004506969175E-1   9.194037287870E-1    1.512728782345E0    2.004996187187E0    4.737579395237E0
    2.055000000000E1   2.997460441828E-1   9.171167885044E-1    1.509431787229E0    1.999749924339E0    4.726044544255E0
    2.060000000000E1   2.990458430919E-1   9.148300939009E-1    1.506152702565E0    1.994549485354E0    4.714578124912E0
    2.065000000000E1   2.983500647649E-1   9.125438670118E-1    1.502891166582E0    1.989394471455E0    4.703179569813E0
    2.070000000000E1   2.976586796606E-1   9.102583272461E-1    1.499646820817E0    1.984284479694E0    4.691848307417E0
    2.075000000000E1   2.969716575998E-1   9.079736913687E-1    1.496419310182E0    1.979219103108E0    4.680583762259E0
    2.080000000000E1   2.962889677664E-1   9.056901734860E-1    1.493208283047E0    1.974197930829E0    4.669385355128E0
    2.085000000000E1   2.956105786972E-1   9.034079850287E-1    1.490013391311E0    1.969220548253E0    4.658252503290E0
    2.090000000000E1   2.949364583689E-1   9.011273347386E-1    1.486834290468E0    1.964286537166E0    4.647184620741E0
    2.095000000000E1   2.942665741090E-1   8.988484286541E-1    1.483670639671E0    1.959395475887E0    4.636181118321E0
    2.100000000000E1   2.936008926835E-1   8.965714700977E-1    1.480522101801E0    1.954546939407E0    4.625241403989E0
    2.105000000000E1   2.929393802851E-1   8.942966596636E-1    1.477388343515E0    1.949740499545E0    4.614364883009E0
    2.110000000000E1   2.922820025422E-1   8.920241952065E-1    1.474269035307E0    1.944975725083E0    4.603550958139E0
    2.115000000000E1   2.916287245711E-1   8.897542718305E-1    1.471163851553E0    1.940252181932E0    4.592799029887E0
    2.120000000000E1   2.909795109385E-1   8.874870818798E-1    1.468072470558E0    1.935569433244E0    4.582108496620E0
    2.125000000000E1   2.903343257029E-1   8.852228149291E-1    1.464994574615E0    1.930927039604E0    4.571478754851E0
    2.130000000000E1   2.896931324388E-1   8.829616577744E-1    1.461929850026E0    1.926324559147E0    4.560909199386E0
    2.135000000000E1   2.890558942450E-1   8.807037944275E-1    1.458877987151E0    1.921761547715E0    4.550399223539E0
    2.140000000000E1   2.884225737396E-1   8.784494061063E-1    1.455838680446E0    1.917237559030E0    4.539948219322E0
    2.145000000000E1   2.877931331457E-1   8.761986712289E-1    1.452811628485E0    1.912752144821E0    4.529555577680E0
    2.150000000000E1   2.871675342133E-1   8.739517654102E-1    1.449796533998E0    1.908304854985E0    4.519220688607E0
    2.155000000000E1   2.865457383052E-1   8.717088614529E-1    1.446793103898E0    1.903895237746E0    4.508942941402E0
    2.160000000000E1   2.859277063934E-1   8.694701293469E-1    1.443801049298E0    1.899522839796E0    4.498721724834E0
    2.165000000000E1   2.853133990568E-1   8.672357362623E-1    1.440820085540E0    1.895187206471E0    4.488556427330E0
    2.170000000000E1   2.847027765648E-1   8.650058465491E-1    1.437849932208E0    1.890887881884E0    4.478446437206E0
    2.175000000000E1   2.840957988041E-1   8.627806217318E-1    1.434890313149E0    1.886624409088E0    4.468391142773E0
    2.180000000000E1   2.834924253615E-1   8.605602205099E-1    1.431940956485E0    1.882396330245E0    4.458389932601E0
    2.185000000000E1   2.828926155199E-1   8.583447987540E-1    1.429001594624E0    1.878203186759E0    4.448442195656E0
    2.190000000000E1   2.822963282817E-1   8.561345095085E-1    1.426071964269E0    1.874044519432E0    4.438547321491E0
    2.195000000000E1   2.817035223650E-1   8.539295029888E-1    1.423151806429E0    1.869919868650E0    4.428704700433E0
    2.200000000000E1   2.811141562843E-1   8.517299265813E-1    1.420240866419E0    1.865828774507E0    4.418913723792E0
    2.205000000000E1   2.805281882814E-1   8.495359248463E-1    1.417338893864E0    1.861770776966E0    4.409173783958E0
    2.210000000000E1   2.799455764063E-1   8.473476395186E-1    1.414445642707E0    1.857745416026E0    4.399484274658E0
    2.215000000000E1   2.793662785161E-1   8.451652095099E-1    1.411560871197E0    1.853752231864E0    4.389844591086E0
    2.220000000000E1   2.787902522746E-1   8.429887709105E-1    1.408684341893E0    1.849790764986E0    4.380254130064E0
    2.225000000000E1   2.782174552288E-1   8.408184569936E-1    1.405815821659E0    1.845860556402E0    4.370712290284E0
    2.230000000000E1   2.776478447460E-1   8.386543982187E-1    1.402955081653E0    1.841961147751E0    4.361218472368E0
    2.235000000000E1   2.770813780890E-1   8.364967222353E-1    1.400101897327E0    1.838092081472E0    4.351772079123E0
    2.240000000000E1   2.765180124136E-1   8.343455538866E-1    1.397256048410E0    1.834252900937E0    4.342372515647E0
    2.245000000000E1   2.759577047906E-1   8.322010152196E-1    1.394417318899E0    1.830443150615E0    4.333019189524E0
    2.250000000000E1   2.754004122067E-1   8.300632254838E-1    1.391585497048E0    1.826662376215E0    4.323711510954E0
    2.255000000000E1   2.748460916240E-1   8.279323011424E-1    1.388760375351E0    1.822910124839E0    4.314448892956E0
    2.260000000000E1   2.742946999443E-1   8.258083558781E-1    1.385941750527E0    1.819185945108E0    4.305230751457E0
    2.265000000000E1   2.737461940570E-1   8.236915005983E-1    1.383129423505E0    1.815489387328E0    4.296056505489E0
    2.270000000000E1   2.732005308502E-1   8.215818434458E-1    1.380323199403E0    1.811820003618E0    4.286925577318E0
    2.275000000000E1   2.726576672095E-1   8.194794898045E-1    1.377522887512E0    1.808177348062E0    4.277837392587E0
    2.280000000000E1   2.721175600848E-1   8.173845423095E-1    1.374728301266E0    1.804560976840E0    4.268791380501E0
    2.285000000000E1   2.715801664343E-1   8.152971008546E-1    1.371939258234E0    1.800970448359E0    4.259786973882E0
    2.290000000000E1   2.710454432922E-1   8.132172626040E-1    1.369155580086E0    1.797405323404E0    4.250823609387E0
    2.295000000000E1   2.705133477675E-1   8.111451220001E-1    1.366377092573E0    1.793865165262E0    4.241900727603E0
    2.300000000000E1   2.699838370529E-1   8.090807707764E-1    1.363603625503E0    1.790349539839E0    4.233017773171E0
    2.305000000000E1   2.694568684456E-1   8.070242979653E-1    1.360835012709E0    1.786858015816E0    4.224174194936E0
    2.310000000000E1   2.689323993786E-1   8.049757899119E-1    1.358071092031E0    1.783390164754E0    4.215369446075E0
    2.315000000000E1   2.684103873990E-1   8.029353302844E-1    1.355311705279E0    1.779945561222E0    4.206602984185E0
    2.320000000000E1   2.678907902076E-1   8.009030000872E-1    1.352556698211E0    1.776523782918E0    4.197874271424E0
    2.325000000000E1   2.673735656671E-1   7.988788776736E-1    1.349805920501E0    1.773124410785E0    4.189182774627E0
    2.330000000000E1   2.668586718004E-1   7.968630387567E-1    1.347059225709E0    1.769747029128E0    4.180527965394E0
    2.335000000000E1   2.663460668480E-1   7.948555564252E-1    1.344316471245E0    1.766391225735E0    4.171909320253E0
    2.340000000000E1   2.658357092188E-1   7.928565011566E-1    1.341577518346E0    1.763056591961E0    4.163326320682E0
    2.345000000000E1   2.653275575467E-1   7.908659408311E-1    1.338842232040E0    1.759742722858E0    4.154778453276E0
    2.350000000000E1   2.648215706887E-1   7.888839407450E-1    1.336110481108E0    1.756449217274E0    4.146265209815E0
    2.355000000000E1   2.643177077322E-1   7.869105636292E-1    1.333382138058E0    1.753175677933E0    4.137786087353E0
    2.360000000000E1   2.638159280113E-1   7.849458696616E-1    1.330657079086E0    1.749921711559E0    4.129340588318E0
    2.365000000000E1   2.633161911314E-1   7.829899164834E-1    1.327935184044E0    1.746686928952E0    4.120928220610E0
    2.370000000000E1   2.628184569512E-1   7.810427592162E-1    1.325216336401E0    1.743470945080E0    4.112548497648E0
    2.375000000000E1   2.623226856148E-1   7.791044504775E-1    1.322500423213E0    1.740273379173E0    4.104200938478E0
    2.380000000000E1   2.618288375510E-1   7.771750403999E-1    1.319787335081E0    1.737093854782E0    4.095885067814E0
    2.385000000000E1   2.613368734872E-1   7.752545766434E-1    1.317076966121E0    1.733931999892E0    4.087600416144E0
    2.390000000000E1   2.608467544725E-1   7.733431044220E-1    1.314369213918E0    1.730787446978E0    4.079346519790E0
    2.395000000000E1   2.603584418592E-1   7.714406665109E-1    1.311663979500E0    1.727659833065E0    4.071122920935E0
    2.400000000000E1   2.598718973307E-1   7.695473032737E-1    1.308961167290E0    1.724548799829E0    4.062929167724E0
    2.405000000000E1   2.593870829074E-1   7.676630526761E-1    1.306260685077E0    1.721453993632E0    4.054764814293E0
    2.410000000000E1   2.589039609489E-1   7.657879503087E-1    1.303562443972E0    1.718375065587E0    4.046629420816E0
    2.415000000000E1   2.584224941664E-1   7.639220294035E-1    1.300866358370E0    1.715311671628E0    4.038522553567E0
    2.420000000000E1   2.579426456414E-1   7.620653208545E-1    1.298172345915E0    1.712263472555E0    4.030443784966E0
    2.425000000000E1   2.574643788092E-1   7.602178532404E-1    1.295480327459E0    1.709230134079E0    4.022392693588E0
    2.430000000000E1   2.569876574846E-1   7.583796528425E-1    1.292790227022E0    1.706211326871E0    4.014368864220E0
    2.435000000000E1   2.565124458588E-1   7.565507436651E-1    1.290101971756E0    1.703206726603E0    4.006371887883E0
    2.440000000000E1   2.560387085101E-1   7.547311474584E-1    1.287415491901E0    1.700216013986E0    3.998401361856E0
    2.445000000000E1   2.555664104201E-1   7.529208837421E-1    1.284730720752E0    1.697238874807E0    3.990456889721E0
    2.450000000000E1   2.550955169579E-1   7.511199698223E-1    1.282047594614E0    1.694274999953E0    3.982538081347E0
    2.455000000000E1   2.546259939015E-1   7.493284208180E-1    1.279366052763E0    1.691324085436E0    3.974644552918E0
