#             E [au]      sigma_0 [au^2]      sigma_1 [au^2]      sigma_2 [au^2]      sigma_3 [au^2]    sigma_tot [au^2]
    1.230000000000E1   4.931202183561E-1    1.257246249488E0    2.550809358280E0    3.573778709313E0    7.874954535436E0
    1.235000000000E1   4.917802325411E-1    1.255802188076E0    2.540358172787E0    3.559883715455E0    7.847824308859E0
    1.240000000000E1   4.904315693508E-1    1.254370804668E0    2.529996778198E0    3.546003422450E0    7.820802574667E0
    1.245000000000E1   4.890747299683E-1    1.252950907501E0    2.519724402527E0    3.532138660419E0    7.793888700415E0
    1.250000000000E1   4.877102049493E-1    1.251541338984E0    2.509540254303E0    3.518290259104E0    7.767082057339E0
    1.255000000000E1   4.863384742870E-1    1.250140975107E0    2.499443523672E0    3.504459047420E0    7.740382020487E0
    1.260000000000E1   4.849600075552E-1    1.248748724861E0    2.489433383510E0    3.490645853030E0    7.713787968956E0
    1.265000000000E1   4.835752639091E-1    1.247363529631E0    2.479508990512E0    3.476851501923E0    7.687299285975E0
    1.270000000000E1   4.821846922240E-1    1.245984362633E0    2.469669486291E0    3.463076818028E0    7.660915359176E0
    1.275000000000E1   4.807887311781E-1    1.244610228329E0    2.459913998468E0    3.449322622825E0    7.634635580800E0
    1.280000000000E1   4.793878093487E-1    1.243240161842E0    2.450241641750E0    3.435589734982E0    7.608459347922E0
    1.285000000000E1   4.779823452314E-1    1.241873228416E0    2.440651519013E0    3.421878970003E0    7.582386062663E0
    1.290000000000E1   4.765727475123E-1    1.240508522844E0    2.431142722364E0    3.408191139889E0    7.556415132610E0
    1.295000000000E1   4.751594149572E-1    1.239145168918E0    2.421714334207E0    3.394527052816E0    7.530545970898E0
    1.300000000000E1   4.737427366223E-1    1.237782318885E0    2.412365428279E0    3.380887512823E0    7.504777996609E0
    1.305000000000E1   4.723230919348E-1    1.236419152898E0    2.403095070708E0    3.367273319510E0    7.479110635051E0
    1.310000000000E1   4.709008507548E-1    1.235054878501E0    2.393902321030E0    3.353685267758E0    7.453543318044E0
    1.315000000000E1   4.694763735654E-1    1.233688730088E0    2.384786233212E0    3.340124147451E0    7.428075484316E0
    1.320000000000E1   4.680500114618E-1    1.232319968385E0    2.375745856653E0    3.326590743212E0    7.402706579712E0
    1.325000000000E1   4.666221063234E-1    1.230947879946E0    2.366780237173E0    3.313085834152E0    7.377436057595E0
    1.330000000000E1   4.651929908990E-1    1.229571776647E0    2.357888417990E0    3.299610193635E0    7.352263379171E0
    1.335000000000E1   4.637629889217E-1    1.228190995168E0    2.349069440684E0    3.286164589035E0    7.327188013808E0
    1.340000000000E1   4.623324151571E-1    1.226804896520E0    2.340322346132E0    3.272749781522E0    7.302209439330E0
    1.345000000000E1   4.609015756437E-1    1.225412865557E0    2.331646175443E0    3.259366525854E0    7.277327142497E0
    1.350000000000E1   4.594707676469E-1    1.224014310485E0    2.323039970857E0    3.246015570172E0    7.252540619161E0
    1.355000000000E1   4.580402798533E-1    1.222608662404E0    2.314502776636E0    3.232697655803E0    7.227849374697E0
    1.360000000000E1   4.566103924631E-1    1.221195374836E0    2.306033639930E0    3.219413517084E0    7.203252924313E0
    1.365000000000E1   4.551813772763E-1    1.219773923254E0    2.297631611622E0    3.206163881180E0    7.178750793332E0
    1.370000000000E1   4.537534978696E-1    1.218343804651E0    2.289295747156E0    3.192949467921E0    7.154342517597E0
    1.375000000000E1   4.523270096218E-1    1.216904537077E0    2.281025107332E0    3.179770989640E0    7.130027643671E0
    1.380000000000E1   4.509021598792E-1    1.215455659217E0    2.272818759081E0    3.166629151023E0    7.105805729201E0
    1.385000000000E1   4.494791880575E-1    1.213996729941E0    2.264675776221E0    3.153524648971E0    7.081676343190E0
    1.390000000000E1   4.480583257471E-1    1.212527327878E0    2.256595240176E0    3.140458172441E0    7.057639066242E0
    1.395000000000E1   4.466397968135E-1    1.211047051013E0    2.248576240680E0    3.127430402351E0    7.033693490857E0
    1.400000000000E1   4.452238175835E-1    1.209555516253E0    2.240617876447E0    3.114442011421E0    7.009839221704E0
    1.405000000000E1   4.438105968583E-1    1.208052359035E0    2.232719255814E0    3.101493664081E0    6.986075875788E0
    1.410000000000E1   4.424003360913E-1    1.206537232908E0    2.224879497351E0    3.088586016357E0    6.962403082707E0
    1.415000000000E1   4.409932294957E-1    1.205009809164E0    2.217097730455E0    3.075719715754E0    6.938820484868E0
    1.420000000000E1   4.395894641228E-1    1.203469776416E0    2.209373095894E0    3.062895401169E0    6.915327737602E0
    1.425000000000E1   4.381892200663E-1    1.201916840242E0    2.201704746349E0    3.050113702798E0    6.891924509455E0
    1.430000000000E1   4.367926704794E-1    1.200350722794E0    2.194091846892E0    3.037375242042E0    6.868610482207E0
    1.435000000000E1   4.353999817472E-1    1.198771162425E0    2.186533575454E0    3.024680631436E0    6.845385351062E0
    1.440000000000E1   4.340113135958E-1    1.197177913345E0    2.179029123260E0    3.012030474567E0    6.822248824768E0
    1.445000000000E1   4.326268192030E-1    1.195570745221E0    2.171577695227E0    2.999425365991E0    6.799200625643E0
    1.450000000000E1   4.312466453076E-1    1.193949442867E0    2.164178510332E0    2.986865891191E0    6.776240489697E0
    1.455000000000E1   4.298709323783E-1    1.192313805862E0    2.156830801946E0    2.974352626496E0    6.753368166681E0
    1.460000000000E1   4.284998146608E-1    1.190663648228E0    2.149533818140E0    2.961886139027E0    6.730583420056E0
    1.465000000000E1   4.271334203400E-1    1.188998798084E0    2.142286821954E0    2.949466986654E0    6.707886027032E0
    1.470000000000E1   4.257718716545E-1    1.187319097310E0    2.135089091638E0    2.937095717934E0    6.685275778536E0
    1.475000000000E1   4.244152849865E-1    1.185624401231E0    2.127939920855E0    2.924772872072E0    6.662752479146E0
    1.480000000000E1   4.230637710455E-1    1.183914578287E0    2.120838618868E0    2.912498978885E0    6.640315947086E0
    1.485000000000E1   4.217174349143E-1    1.182189509716E0    2.113784510670E0    2.900274558757E0    6.617966014057E0
    1.490000000000E1   4.203763762095E-1    1.180449089250E0    2.106776937101E0    2.888100122608E0    6.595702525169E0
    1.495000000000E1   4.190406891919E-1    1.178693222811E0    2.099815254936E0    2.875976171876E0    6.573525338814E0
    1.500000000000E1   4.177104628818E-1    1.176921828191E0    2.092898836930E0    2.863903198471E0    6.551434326475E0
    1.505000000000E1   4.163857811722E-1    1.175134834779E0    2.086027071845E0    2.851881684766E0    6.529429372562E0
    1.510000000000E1   4.150667229813E-1    1.173332183254E0    2.079199364438E0    2.839912103572E0    6.507510374245E0
    1.515000000000E1   4.137533623218E-1    1.171513825311E0    2.072415135429E0    2.827994918128E0    6.485677241189E0
    1.520000000000E1   4.124457684510E-1    1.169679723364E0    2.065673821436E0    2.816130582088E0    6.463929895339E0
    1.525000000000E1   4.111440059781E-1    1.167829850286E0    2.058974874886E0    2.804319539488E0    6.442268270638E0
    1.530000000000E1   4.098481349762E-1    1.165964189123E0    2.052317763896E0    2.792562224775E0    6.420692312770E0
    1.535000000000E1   4.085582111304E-1    1.164082732831E0    2.045701972137E0    2.780859062771E0    6.399201978869E0
    1.540000000000E1   4.072742858104E-1    1.162185484015E0    2.039126998660E0    2.769210468688E0    6.377797237173E0
    1.545000000000E1   4.059964062144E-1    1.160272454667E0    2.032592357714E0    2.757616848125E0    6.356478066721E0
    1.550000000000E1   4.047246154814E-1    1.158343665915E0    2.026097578529E0    2.746078597066E0    6.335244456991E0
    1.555000000000E1   4.034589527956E-1    1.156399147762E0    2.019642205084E0    2.734596101877E0    6.314096407519E0
    1.560000000000E1   4.021994535117E-1    1.154438938856E0    2.013225795858E0    2.723169739348E0    6.293033927573E0
    1.565000000000E1   4.009461492794E-1    1.152463086236E0    2.006847923550E0    2.711799876654E0    6.272057035719E0
    1.570000000000E1   3.996990681279E-1    1.150471645101E0    2.000508174796E0    2.700486871399E0    6.251165759424E0
    1.575000000000E1   3.984582346011E-1    1.148464678568E0    1.994206149854E0    2.689231071622E0    6.230360134645E0
    1.580000000000E1   3.972236698605E-1    1.146442257456E0    1.987941462289E0    2.678032815815E0    6.209640205420E0
    1.585000000000E1   3.959953917933E-1    1.144404460044E0    1.981713738627E0    2.666892432922E0    6.189006023387E0
    1.590000000000E1   3.947734151432E-1    1.142351371863E0    1.975522618012E0    2.655810242383E0    6.168457647401E0
    1.595000000000E1   3.935577515895E-1    1.140283085471E0    1.969367751837E0    2.644786554139E0    6.147995143036E0
    1.600000000000E1   3.923484098741E-1    1.138199700236E0    1.963248803371E0    2.633821668657E0    6.127618582138E0
    1.605000000000E1   3.911453959050E-1    1.136101322142E0    1.957165447376E0    2.622915876967E0    6.107328042390E0
    1.610000000000E1   3.899487128561E-1    1.133988063554E0    1.951117369715E0    2.612069460653E0    6.087123606778E0
    1.615000000000E1   3.887583612787E-1    1.131860043041E0    1.945104266951E0    2.601282691925E0    6.067005363196E0
    1.620000000000E1   3.875743392120E-1    1.129717385168E0    1.939125845940E0    2.590555833615E0    6.046973403935E0
    1.625000000000E1   3.863966422658E-1    1.127560220294E0    1.933181823422E0    2.579889139210E0    6.027027825191E0
    1.630000000000E1   3.852252637360E-1    1.125388684385E0    1.927271925601E0    2.569282852899E0    6.007168726621E0
    1.635000000000E1   3.840601946996E-1    1.123202918827E0    1.921395887732E0    2.558737209597E0    5.987396210856E0
    1.640000000000E1   3.829014241095E-1    1.121003070235E0    1.915553453698E0    2.548252434958E0    5.967710383000E0
    1.645000000000E1   3.817489389058E-1    1.118789290276E0    1.909744375588E0    2.537828745445E0    5.948111350214E0
    1.650000000000E1   3.806027240902E-1    1.116561735487E0    1.903968413280E0    2.527466348344E0    5.928599221201E0
    1.655000000000E1   3.794627628327E-1    1.114320567097E0    1.898225334015E0    2.517165441794E0    5.909174105739E0
    1.660000000000E1   3.783290365592E-1    1.112065950864E0    1.892514911987E0    2.506926214857E0    5.889836114267E0
    1.665000000000E1   3.772015250417E-1    1.109798056891E0    1.886836927924E0    2.496748847502E0    5.870585357358E0
    1.670000000000E1   3.760802064867E-1    1.107517059474E0    1.881191168676E0    2.486633510707E0    5.851421945344E0
    1.675000000000E1   3.749650576292E-1    1.105223136933E0    1.875577426815E0    2.476580366441E0    5.832345987818E0
    1.680000000000E1   3.738560538035E-1    1.102916471448E0    1.869995500228E0    2.466589567750E0    5.813357593230E0
    1.685000000000E1   3.727531690371E-1    1.100597248908E0    1.864445191728E0    2.456661258779E0    5.794456868453E0
    1.690000000000E1   3.716563761247E-1    1.098265658756E0    1.858926308666E0    2.446795574814E0    5.775643918360E0
    1.695000000000E1   3.705656467134E-1    1.095921893832E0    1.853438662547E0    2.436992642309E0    5.756918845401E0
    1.700000000000E1   3.694809513784E-1    1.093566150237E0    1.847982068665E0    2.427252578978E0    5.738281749259E0
    1.705000000000E1   3.684022596969E-1    1.091198627171E0    1.842556345739E0    2.417575493791E0    5.719732726398E0
    1.710000000000E1   3.673295403197E-1    1.088819526803E0    1.837161315556E0    2.407961487037E0    5.701271869716E0
    1.715000000000E1   3.662627610445E-1    1.086429054128E0    1.831796802632E0    2.398410650385E0    5.682899268190E0
    1.720000000000E1   3.652018888841E-1    1.084027416827E0    1.826462633878E0    2.388923066889E0    5.664615006478E0
    1.725000000000E1   3.641468901328E-1    1.081614825133E0    1.821158638274E0    2.379498811079E0    5.646419164619E0
    1.730000000000E1   3.630977304372E-1    1.079191491703E0    1.815884646565E0    2.370137948991E0    5.628311817696E0
    1.735000000000E1   3.620543748478E-1    1.076757631484E0    1.810640490952E0    2.360840538208E0    5.610293035492E0
    1.740000000000E1   3.610167878880E-1    1.074313461586E0    1.805426004810E0    2.351606627919E0    5.592362882203E0
    1.745000000000E1   3.599849336069E-1    1.071859201164E0    1.800241022409E0    2.342436258953E0    5.574521416133E0
    1.750000000000E1   3.589587756400E-1    1.069395071287E0    1.795085378647E0    2.333329463838E0    5.556768689412E0
    1.755000000000E1   3.579382772620E-1    1.066921294827E0    1.789958908799E0    2.324286266865E0    5.539104747752E0
    1.760000000000E1   3.569234014373E-1    1.064438096337E0    1.784861448276E0    2.315306684113E0    5.521529630164E0
    1.765000000000E1   3.559141108695E-1    1.061945701936E0    1.779792832399E0    2.306390723502E0    5.504043368706E0
    1.770000000000E1   3.549103680471E-1    1.059444339204E0    1.774752896176E0    2.297538384872E0    5.486645988299E0
    1.775000000000E1   3.539121352933E-1    1.056934237060E0    1.769741474106E0    2.288749659981E0    5.469337506440E0
    1.780000000000E1   3.529193748037E-1    1.054415625666E0    1.764758399983E0    2.280024532623E0    5.452117933076E0
    1.785000000000E1   3.519320486944E-1    1.051888736315E0    1.759803506715E0    2.271362978620E0    5.434987270345E0
    1.790000000000E1   3.509501190317E-1    1.049353801330E0    1.754876626162E0    2.262764965909E0    5.417945512432E0
    1.795000000000E1   3.499735478732E-1    1.046811053960E0    1.749977588975E0    2.254230454587E0    5.400992645395E0
    1.800000000000E1   3.490022973022E-1    1.044260728289E0    1.745106224458E0    2.245759396957E0    5.384128647006E0
    1.805000000000E1   3.480363294592E-1    1.041703059127E0    1.740262360431E0    2.237351737580E0    5.367353486597E0
    1.810000000000E1   3.470756065740E-1    1.039138281928E0    1.735445823111E0    2.229007413340E0    5.350667124953E0
    1.815000000000E1   3.461200909918E-1    1.036566632690E0    1.730656437006E0    2.220726353488E0    5.334069514176E0
    1.820000000000E1   3.451697451998E-1    1.033988347864E0    1.725894024814E0    2.212508479704E0    5.317560597581E0
    1.825000000000E1   3.442245318497E-1    1.031403664269E0    1.721158407336E0    2.204353706144E0    5.301140309598E0
    1.830000000000E1   3.432844137843E-1    1.028812819005E0    1.716449403400E0    2.196261939483E0    5.284808575672E0
    1.835000000000E1   3.423493540532E-1    1.026216049365E0    1.711766829795E0    2.188233079005E0    5.268565312218E0
    1.840000000000E1   3.414193159381E-1    1.023613592755E0    1.707110501215E0    2.180267016620E0    5.252410426528E0
    1.845000000000E1   3.404942629609E-1    1.021005686614E0    1.702480230208E0    2.172363636937E0    5.236343816720E0
    1.850000000000E1   3.395741589036E-1    1.018392568330E0    1.697875827146E0    2.164522817335E0    5.220365371715E0
    1.855000000000E1   3.386589678210E-1    1.015774475170E0    1.693297100190E0    2.156744427985E0    5.204474971166E0
    1.860000000000E1   3.377486540526E-1    1.013151644197E0    1.688743855276E0    2.149028331918E0    5.188672485444E0
    1.865000000000E1   3.368431822304E-1    1.010524312203E0    1.684215896099E0    2.141374385114E0    5.172957775646E0
    1.870000000000E1   3.359425172935E-1    1.007892715632E0    1.679713024112E0    2.133782436512E0    5.157330693550E0
    1.875000000000E1   3.350466244857E-1    1.005257090512E0    1.675235038534E0    2.126252328102E0    5.141791081634E0
    1.880000000000E1   3.341554693671E-1    1.002617672387E0    1.670781736357E0    2.118783894958E0    5.126338773070E0
    1.885000000000E1   3.332690178177E-1   9.999746962484E-1    1.666352912367E0    2.111376965302E0    5.110973591735E0
    1.890000000000E1   3.323872360373E-1   9.973283964706E-1    1.661948359171E0    2.104031360589E0    5.095695352268E0
    1.895000000000E1   3.315100905533E-1   9.946790067477E-1    1.657567867230E0    2.096746895531E0    5.080503860062E0
    1.900000000000E1   3.306375482130E-1   9.920267600307E-1    1.653211224893E0    2.089523378171E0    5.065398911308E0
    1.905000000000E1   3.297695761857E-1   9.893718884675E-1    1.648878218447E0    2.082360609954E0    5.050380293054E0
    1.910000000000E1   3.289061419631E-1   9.867146233431E-1    1.644568632163E0    2.075258385759E0    5.035447783228E0
    1.915000000000E1   3.280472133536E-1   9.840551950236E-1    1.640282248349E0    2.068216493987E0    5.020601150713E0
    1.920000000000E1   3.271927584779E-1   9.813938328981E-1    1.636018847415E0    2.061234716615E0    5.005840155406E0
    1.925000000000E1   3.263427457694E-1   9.787307653261E-1    1.631778207930E0    2.054312829246E0    4.991164548271E0
    1.930000000000E1   3.254971439594E-1   9.760662195835E-1    1.627560106694E0    2.047450601196E0    4.976574071434E0
    1.935000000000E1   3.246559220765E-1   9.734004218101E-1    1.623364318810E0    2.040647795521E0    4.962068458217E0
    1.940000000000E1   3.238190494386E-1   9.707335969612E-1    1.619190617753E0    2.033904169115E0    4.947647433269E0
    1.945000000000E1   3.229864956425E-1   9.680659687572E-1    1.615038775459E0    2.027219472759E0    4.933310712618E0
    1.950000000000E1   3.221582305612E-1   9.653977596359E-1    1.610908562393E0    2.020593451184E0    4.919058003774E0
    1.955000000000E1   3.213342243266E-1   9.627291907073E-1    1.606799747645E0    2.014025843144E0    4.904889005822E0
    1.960000000000E1   3.205144473233E-1   9.600604817080E-1    1.602712099007E0    2.007516381468E0    4.890803409506E0
    1.965000000000E1   3.196988701805E-1   9.573918509567E-1    1.598645383069E0    2.001064793147E0    4.876800897352E0
    1.970000000000E1   3.188874637589E-1   9.547235153135E-1    1.594599365300E0    1.994670799377E0    4.862881143749E0
    1.975000000000E1   3.180801991392E-1   9.520556901372E-1    1.590573810149E0    1.988334115656E0    4.849043815081E0
    1.980000000000E1   3.172770476165E-1   9.493885892460E-1    1.586568481131E0    1.982054451824E0    4.835288569818E0
    1.985000000000E1   3.164779806799E-1   9.467224248789E-1    1.582583140927E0    1.975831512162E0    4.821615058648E0
    1.990000000000E1   3.156829700065E-1   9.440574076569E-1    1.578617551473E0    1.969664995433E0    4.808022924569E0
    1.995000000000E1   3.148919874496E-1   9.413937465482E-1    1.574671474062E0    1.963554594956E0    4.794511803015E0
    2.000000000000E1   3.141050050236E-1   9.387316488319E-1    1.570744669434E0    1.957499998713E0    4.781081322002E0
    2.005000000000E1   3.133219948990E-1   9.360713200632E-1    1.566836897879E0    1.951500889385E0    4.767731102226E0
    2.010000000000E1   3.125429293806E-1   9.334129640421E-1    1.562947919329E0    1.945556944434E0    4.754460757187E0
    2.015000000000E1   3.117677809022E-1   9.307567827798E-1    1.559077493459E0    1.939667836190E0    4.741269893331E0
    2.020000000000E1   3.109965220136E-1   9.281029764675E-1    1.555225379779E0    1.933833231914E0    4.728158110174E0
    2.025000000000E1   3.102291253681E-1   9.254517434493E-1    1.551391337732E0    1.928052793861E0    4.715125000411E0
    2.030000000000E1   3.094655637100E-1   9.228032801886E-1    1.547575126793E0    1.922326179408E0    4.702170150099E0
    2.035000000000E1   3.087058098685E-1   9.201577812448E-1    1.543776506558E0    1.916653041078E0    4.689293138750E0
    2.040000000000E1   3.079498367369E-1   9.175154392431E-1    1.539995236844E0    1.911033026634E0    4.676493539459E0
    2.045000000000E1   3.071976172699E-1   9.148764448507E-1    1.536231077780E0    1.905465779186E0    4.663770919086E0
    2.050000000000E1   3.064491244694E-1   9.122409867504E-1    1.532483789896E0    1.899950937220E0    4.651124838336E0
    2.055000000000E1   3.057043313733E-1   9.096092516172E-1    1.528753134221E0    1.894488134750E0    4.638554851962E0
    2.060000000000E1   3.049632110508E-1   9.069814240955E-1    1.525038872369E0    1.889077001331E0    4.626060508846E0
    2.065000000000E1   3.042257365840E-1   9.043576867763E-1    1.521340766626E0    1.883717162194E0    4.613641352180E0
    2.070000000000E1   3.034918810644E-1   9.017382201760E-1    1.517658580041E0    1.878408238302E0    4.601296919583E0
    2.075000000000E1   3.027616175827E-1   8.991232027152E-1    1.513992076511E0    1.873149846457E0    4.589026743266E0
    2.080000000000E1   3.020349192198E-1   8.965128107010E-1    1.510341020863E0    1.867941599357E0    4.576830350141E0
    2.085000000000E1   3.013117590374E-1   8.939072183063E-1    1.506705178937E0    1.862783105737E0    4.564707262017E0
    2.090000000000E1   3.005921100750E-1   8.913065975537E-1    1.503084317670E0    1.857673970400E0    4.552656995699E0
    2.095000000000E1   2.998759453340E-1   8.887111182960E-1    1.499478205172E0    1.852613794351E0    4.540679063153E0
    2.100000000000E1   2.991632377784E-1   8.861209482021E-1    1.495886610802E0    1.847602174872E0    4.528772971655E0
    2.105000000000E1   2.984539603249E-1   8.835362527396E-1    1.492309305249E0    1.842638705594E0    4.516938223907E0
    2.110000000000E1   2.977480858362E-1   8.809571951619E-1    1.488746060599E0    1.837722976652E0    4.505174318248E0
    2.115000000000E1   2.970455871203E-1   8.783839364935E-1    1.485196650410E0    1.832854574709E0    4.493480748732E0
    2.120000000000E1   2.963464369178E-1   8.758166355145E-1    1.481660849783E0    1.828033083099E0    4.481857005315E0
    2.125000000000E1   2.956506079026E-1   8.732554487538E-1    1.478138435427E0    1.823258081911E0    4.470302573994E0
    2.130000000000E1   2.949580726765E-1   8.707005304669E-1    1.474629185723E0    1.818529148093E0    4.458816936959E0
    2.135000000000E1   2.942688037654E-1   8.681520326377E-1    1.471132880793E0    1.813845855524E0    4.447399572720E0
    2.140000000000E1   2.935827736151E-1   8.656101049592E-1    1.467649302558E0    1.809207775169E0    4.436049956301E0
    2.145000000000E1   2.928999545917E-1   8.630748948259E-1    1.464178234796E0    1.804614475128E0    4.424767559341E0
    2.150000000000E1   2.922203189747E-1   8.605465473237E-1    1.460719463204E0    1.800065520769E0    4.413551850271E0
    2.155000000000E1   2.915438389585E-1   8.580252052244E-1    1.457272775449E0    1.795560474822E0    4.402402294454E0
    2.160000000000E1   2.908704866503E-1   8.555110089762E-1    1.453837961224E0    1.791098897479E0    4.391318354330E0
    2.165000000000E1   2.902002340678E-1   8.530040966934E-1    1.450414812299E0    1.786680346519E0    4.380299489579E0
    2.170000000000E1   2.895330531428E-1   8.505046041572E-1    1.447003122568E0    1.782304377400E0    4.369345157268E0
    2.175000000000E1   2.888689157148E-1   8.480126647999E-1    1.443602688099E0    1.777970543368E0    4.358454811981E0
    2.180000000000E1   2.882077935367E-1   8.455284097112E-1    1.440213307177E0    1.773678395571E0    4.347627905996E0
    2.185000000000E1   2.875496582734E-1   8.430519676181E-1    1.436834780349E0    1.769427483163E0    4.336863889404E0
    2.190000000000E1   2.868944815033E-1   8.405834648987E-1    1.433466910463E0    1.765217353422E0    4.326162210288E0
    2.195000000000E1   2.862422347197E-1   8.381230255637E-1    1.430109502710E0    1.761047551863E0    4.315522314857E0
    2.200000000000E1   2.855928893339E-1   8.356707712601E-1    1.426762364657E0    1.756917622340E0    4.304943647591E0
    2.205000000000E1   2.849464166757E-1   8.332268212665E-1    1.423425306287E0    1.752827107166E0    4.294425651395E0
    2.210000000000E1   2.843027879974E-1   8.307912924936E-1    1.420098140028E0    1.748775547237E0    4.283967767756E0
    2.215000000000E1   2.836619744766E-1   8.283642994793E-1    1.416780680786E0    1.744762482116E0    4.273569436859E0
    2.220000000000E1   2.830239472193E-1   8.259459543885E-1    1.413472745978E0    1.740787450196E0    4.263230097782E0
    2.225000000000E1   2.823886772646E-1   8.235363670169E-1    1.410174155552E0    1.736849988778E0    4.252949188611E0
    2.230000000000E1   2.817561355870E-1   8.211356447796E-1    1.406884732021E0    1.732949634193E0    4.242726146580E0
    2.235000000000E1   2.811262931022E-1   8.187438927298E-1    1.403604300481E0    1.729085921940E0    4.232560408253E0
    2.240000000000E1   2.804991206709E-1   8.163612135379E-1    1.400332688637E0    1.725258386784E0    4.222451409629E0
    2.245000000000E1   2.798745891042E-1   8.139877075116E-1    1.397069726821E0    1.721466562877E0    4.212398586314E0
    2.250000000000E1   2.792526691682E-1   8.116234725871E-1    1.393815248014E0    1.717709983883E0    4.202401373652E0
    2.255000000000E1   2.786333315897E-1   8.092686043336E-1    1.390569087860E0    1.713988183102E0    4.192459206885E0
    2.260000000000E1   2.780165470614E-1   8.069231959590E-1    1.387331084683E0    1.710300693576E0    4.182571521279E0
    2.265000000000E1   2.774022862482E-1   8.045873383091E-1    1.384101079500E0    1.706647048215E0    4.172737752273E0
    2.270000000000E1   2.767905197925E-1   8.022611198711E-1    1.380878916038E0    1.703026779906E0    4.162957335608E0
    2.275000000000E1   2.761812183214E-1   7.999446267837E-1    1.377664440736E0    1.699439421658E0    4.153229707500E0
    2.280000000000E1   2.755743524513E-1   7.976379428329E-1    1.374457502763E0    1.695884506702E0    4.143554304750E0
    2.285000000000E1   2.749698927962E-1   7.953411494630E-1    1.371257954023E0    1.692361568614E0    4.133930564896E0
    2.290000000000E1   2.743678099733E-1   7.930543257803E-1    1.368065649158E0    1.688870141432E0    4.124357926344E0
    2.295000000000E1   2.737680746099E-1   7.907775485546E-1    1.364880445560E0    1.685409759788E0    4.114835828512E0
    2.300000000000E1   2.731706573504E-1   7.885108922323E-1    1.361702203366E0    1.681979959003E0    4.105363711951E0
    2.305000000000E1   2.725755288632E-1   7.862544289382E-1    1.358530785469E0    1.678580275237E0    4.095941018508E0
    2.310000000000E1   2.719826598471E-1   7.840082284816E-1    1.355366057515E0    1.675210245588E0    4.086567191432E0
    2.315000000000E1   2.713920210398E-1   7.817723583670E-1    1.352207887903E0    1.671869408205E0    4.077241675515E0
    2.320000000000E1   2.708035832238E-1   7.795468837992E-1    1.349056147784E0    1.668557302427E0    4.067963917234E0
    2.325000000000E1   2.702173172344E-1   7.773318676888E-1    1.345910711056E0    1.665273468868E0    4.058733364847E0
    2.330000000000E1   2.696331939672E-1   7.751273706664E-1    1.342771454365E0    1.662017449562E0    4.049549468561E0
    2.335000000000E1   2.690511843827E-1   7.729334510849E-1    1.339638257099E0    1.658788788077E0    4.040411680644E0
    2.340000000000E1   2.684712595185E-1   7.707501650340E-1    1.336511001379E0    1.655587029602E0    4.031319455534E0
    2.345000000000E1   2.678933904925E-1   7.685775663462E-1    1.333389572055E0    1.652411721088E0    4.022272249982E0
    2.350000000000E1   2.673175485120E-1   7.664157065992E-1    1.330273856697E0    1.649262411350E0    4.013269523159E0
    2.355000000000E1   2.667437048804E-1   7.642646351455E-1    1.327163745584E0    1.646138651167E0    4.004310736777E0
    2.360000000000E1   2.661718310063E-1   7.621243991029E-1    1.324059131698E0    1.643039993427E0    3.995395355234E0
    2.365000000000E1   2.656018984062E-1   7.599950433715E-1    1.320959910713E0    1.639965993192E0    3.986522845682E0
    2.370000000000E1   2.650338787172E-1   7.578766106484E-1    1.317865980979E0    1.636916207842E0    3.977692678187E0
    2.375000000000E1   2.644677437011E-1   7.557691414352E-1    1.314777243513E0    1.633890197152E0    3.968904325801E0
    2.380000000000E1   2.639034652521E-1   7.536726740479E-1    1.311693601984E0    1.630887523413E0    3.960157264697E0
    2.385000000000E1   2.633410154047E-1   7.515872446328E-1    1.308614962699E0    1.627907751537E0    3.951450974273E0
    2.390000000000E1   2.627803663377E-1   7.495128871768E-1    1.305541234589E0    1.624950449159E0    3.942784937262E0
    2.395000000000E1   2.622214903855E-1   7.474496335188E-1    1.302472329194E0    1.622015186708E0    3.934158639807E0
    2.400000000000E1   2.616643600419E-1   7.453975133623E-1    1.299408160642E0    1.619101537562E0    3.925571571609E0
    2.405000000000E1   2.611089479679E-1   7.433565542854E-1    1.296348645638E0    1.616209078082E0    3.917023225973E0
    2.410000000000E1   2.605552269974E-1   7.413267817669E-1    1.293293703438E0    1.613337387749E0    3.908513099951E0
    2.415000000000E1   2.600031701474E-1   7.393082191807E-1    1.290243255841E0    1.610486049227E0    3.900040694396E0
    2.420000000000E1   2.594527506159E-1   7.373008878240E-1    1.287197227160E0    1.607654648498E0    3.891605514098E0
    2.425000000000E1   2.589039417983E-1   7.353048069270E-1    1.284155544214E0    1.604842774893E0    3.883207067833E0
    2.430000000000E1   2.583567172879E-1   7.333199936640E-1    1.281118136292E0    1.602050021215E0    3.874844868459E0
    2.435000000000E1   2.578110508829E-1   7.313464631725E-1    1.278084935145E0    1.599275983816E0    3.866518433016E0
    2.440000000000E1   2.572669165939E-1   7.293842285652E-1    1.275055874959E0    1.596520262662E0    3.858227282781E0
    2.445000000000E1   2.567242886451E-1   7.274333009473E-1    1.272030892338E0    1.593782461445E0    3.849970943376E0
    2.450000000000E1   2.561831414866E-1   7.254936894314E-1    1.269009926276E0    1.591062187629E0    3.841748944823E0
    2.455000000000E1   2.556434497955E-1   7.235654011524E-1    1.265992918138E0    1.588359052532E0    3.833560821618E0
