#             E [au]         delta_0 [1]         delta_1 [1]         delta_2 [1]         delta_3 [1]
    1.365000000000E1   -1.465079849604E0   -1.222171215727E0    1.529612358940E0    1.500309418112E0
    1.370000000000E1   -1.467532525080E0   -1.225605489359E0    1.529876377709E0    1.497030799452E0
    1.375000000000E1   -1.469945731856E0   -1.229045979596E0    1.530166904371E0    1.493768174303E0
    1.380000000000E1   -1.472319614335E0   -1.232492354231E0    1.530483288539E0    1.490521625630E0
    1.385000000000E1   -1.474654321375E0   -1.235944286192E0    1.530824873901E0    1.487291235737E0
    1.390000000000E1   -1.476950006270E0   -1.239401453459E0    1.531190998485E0    1.484077086243E0
    1.395000000000E1   -1.479206826644E0   -1.242863539003E0    1.531580994980E0    1.480879258154E0
    1.400000000000E1   -1.481424945406E0   -1.246330230680E0    1.531994191053E0    1.477697831819E0
    1.405000000000E1   -1.483604529594E0   -1.249801221168E0    1.532429909672E0    1.474532886972E0
    1.410000000000E1   -1.485745751188E0   -1.253276207869E0    1.532887469399E0    1.471384502735E0
    1.415000000000E1   -1.487848787090E0   -1.256754892857E0    1.533366184788E0    1.468252757618E0
    1.420000000000E1   -1.489913818674E0   -1.260236982767E0    1.533865366671E0    1.465137729530E0
    1.425000000000E1   -1.491941033041E0   -1.263722188742E0    1.534384322562E0    1.462039495800E0
    1.430000000000E1   -1.493930621718E0   -1.267210226347E0    1.534922356967E0    1.458958133162E0
    1.435000000000E1   -1.495882781463E0   -1.270700815485E0    1.535478771744E0    1.455893717781E0
    1.440000000000E1   -1.497797714210E0   -1.274193680351E0    1.536052866489E0    1.452846325254E0
    1.445000000000E1   -1.499675627009E0   -1.277688549307E0    1.536643938892E0    1.449816030597E0
    1.450000000000E1   -1.501516731923E0   -1.281185154867E0    1.537251285108E0    1.446802908280E0
    1.455000000000E1   -1.503321246903E0   -1.284683233580E0    1.537874200139E0    1.443807032210E0
    1.460000000000E1   -1.505089394667E0   -1.288182525983E0    1.538511978199E0    1.440828475741E0
    1.465000000000E1   -1.506821403435E0   -1.291682776526E0    1.539163913073E0    1.437867311683E0
    1.470000000000E1   -1.508517506924E0   -1.295183733489E0    1.539829298539E0    1.434923612292E0
    1.475000000000E1   -1.510177943824E0   -1.298685148938E0    1.540507428707E0    1.431997449279E0
    1.480000000000E1   -1.511802959051E0   -1.302186778639E0    1.541197598443E0    1.429088893814E0
    1.485000000000E1   -1.513392802394E0   -1.305688381990E0    1.541899103698E0    1.426198016526E0
    1.490000000000E1   -1.514947729318E0   -1.309189721972E0    1.542611241908E0    1.423324887494E0
    1.495000000000E1   -1.516468000825E0   -1.312690565081E0    1.543333312373E0    1.420469576271E0
    1.500000000000E1   -1.517953883400E0   -1.316190681244E0    1.544064616640E0    1.417632151853E0
    1.505000000000E1   -1.519405648860E0   -1.319689843782E0    1.544804458851E0    1.414812682698E0
    1.510000000000E1   -1.520823575173E0   -1.323187829331E0    1.545552146137E0    1.412011236718E0
    1.515000000000E1   -1.522207945316E0   -1.326684417801E0    1.546306988963E0    1.409227881284E0
    1.520000000000E1   -1.523559048012E0   -1.330179392294E0    1.547068301496E0    1.406462683222E0
    1.525000000000E1   -1.524877177470E0   -1.333672539063E0    1.547835401960E0    1.403715708788E0
    1.530000000000E1   -1.526162633227E0   -1.337163647445E0    1.548607612977E0    1.400987023705E0
    1.535000000000E1   -1.527415720953E0   -1.340652509808E0    1.549384261962E0    1.398276693124E0
    1.540000000000E1   -1.528636751258E0   -1.344138921494E0    1.550164681385E0    1.395584781640E0
    1.545000000000E1   -1.529826040402E0   -1.347622680770E0    1.550948209151E0    1.392911353283E0
    1.550000000000E1   -1.530983910183E0   -1.351103588770E0    1.551734188928E0    1.390256471507E0
    1.555000000000E1   -1.532110687567E0   -1.354581449434E0    1.552521970426E0    1.387620199183E0
    1.560000000000E1   -1.533206704975E0   -1.358056069476E0    1.553310909767E0    1.385002598618E0
    1.565000000000E1   -1.534272300589E0   -1.361527258313E0    1.554100369748E0    1.382403731509E0
    1.570000000000E1   -1.535307817384E0   -1.364994828037E0    1.554889720132E0    1.379823658967E0
    1.575000000000E1   -1.536313603790E0   -1.368458593337E0    1.555678337940E0    1.377262441496E0
    1.580000000000E1   -1.537290013351E0   -1.371918371482E0    1.556465607743E0    1.374720138999E0
    1.585000000000E1   -1.538237404547E0   -1.375373982250E0    1.557250921895E0    1.372196810743E0
    1.590000000000E1   -1.539156141516E0   -1.378825247896E0    1.558033680842E0    1.369692515378E0
    1.595000000000E1   -1.540046592848E0   -1.382271993103E0    1.558813293309E0    1.367207310917E0
    1.600000000000E1   -1.540909132231E0   -1.385714044926E0    1.559589176574E0    1.364741254721E0
    1.605000000000E1   -1.541744138248E0   -1.389151232784E0    1.560360756676E0    1.362294403511E0
    1.610000000000E1   -1.542551994016E0   -1.392583388357E0    1.561127468647E0    1.359866813317E0
    1.615000000000E1   -1.543333087387E0   -1.396010345602E0    1.561888756704E0    1.357458539518E0
    1.620000000000E1   -1.544087811201E0   -1.399431940689E0    1.562644074460E0    1.355069636792E0
    1.625000000000E1   -1.544816562284E0   -1.402848011951E0    1.563392885081E0    1.352700159118E0
    1.630000000000E1   -1.545519742027E0   -1.406258399857E0    1.564134661482E0    1.350350159772E0
    1.635000000000E1   -1.546197756037E0   -1.409662946974E0    1.564868886468E0    1.348019691308E0
    1.640000000000E1   -1.546851013888E0   -1.413061497920E0    1.565595052907E0    1.345708805531E0
    1.645000000000E1   -1.547479929758E0   -1.416453899336E0    1.566312663848E0    1.343417553513E0
    1.650000000000E1   -1.548084921241E0   -1.419839999849E0    1.567021232682E0    1.341145985562E0
    1.655000000000E1   -1.548666409906E0   -1.423219650020E0    1.567720283200E0    1.338894151202E0
    1.660000000000E1   -1.549224820930E0   -1.426592702337E0    1.568409349768E0    1.336662099188E0
    1.665000000000E1   -1.549760583006E0   -1.429959011154E0    1.569087977360E0    1.334449877444E0
    1.670000000000E1   -1.550274128153E0   -1.433318432677E0    1.569755721692E0    1.332257533102E0
    1.675000000000E1   -1.550765892085E0   -1.436670824921E0    1.570412149283E0    1.330085112439E0
    1.680000000000E1   -1.551236313154E0   -1.440016047683E0   -1.570535816095E0    1.327932660898E0
    1.685000000000E1   -1.551685832917E0   -1.443353962497E0   -1.569903278991E0    1.325800223054E0
    1.690000000000E1   -1.552114895504E0   -1.446684432629E0   -1.569283293771E0    1.323687842601E0
    1.695000000000E1   -1.552523947871E0   -1.450007323019E0   -1.568676250210E0    1.321595562320E0
    1.700000000000E1   -1.552913439560E0   -1.453322500282E0   -1.568082527086E0    1.319523424102E0
    1.705000000000E1   -1.553283822442E0   -1.456629832642E0   -1.567502492156E0    1.317471468890E0
    1.710000000000E1   -1.553635550462E0   -1.459929189930E0   -1.566936502151E0    1.315439736679E0
    1.715000000000E1   -1.553969079578E0   -1.463220443561E0   -1.566384902788E0    1.313428266506E0
    1.720000000000E1   -1.554284867588E0   -1.466503466487E0   -1.565848028781E0    1.311437096403E0
    1.725000000000E1   -1.554583373892E0   -1.469778133177E0   -1.565326203867E0    1.309466263409E0
    1.730000000000E1   -1.554865059828E0   -1.473044319604E0   -1.564819740839E0    1.307515803543E0
    1.735000000000E1   -1.555130387577E0   -1.476301903205E0   -1.564328941586E0    1.305585751774E0
    1.740000000000E1   -1.555379820721E0   -1.479550762859E0   -1.563854097142E0    1.303676142012E0
    1.745000000000E1   -1.555613823563E0   -1.482790778877E0   -1.563395487750E0    1.301787007079E0
    1.750000000000E1   -1.555832861368E0   -1.486021832954E0   -1.562953382920E0    1.299918378691E0
    1.755000000000E1   -1.556037400089E0   -1.489243808167E0   -1.562528041491E0    1.298070287456E0
    1.760000000000E1   -1.556227906096E0   -1.492456588952E0   -1.562119711727E0    1.296242762826E0
    1.765000000000E1   -1.556404845944E0   -1.495660061061E0   -1.561728631405E0    1.294435833083E0
    1.770000000000E1   -1.556568686079E0   -1.498854111574E0   -1.561355027892E0    1.292649525340E0
    1.775000000000E1   -1.556719893067E0   -1.502038628841E0   -1.560999118243E0    1.290883865476E0
    1.780000000000E1   -1.556858932936E0   -1.505213502500E0   -1.560661109318E0    1.289138878167E0
    1.785000000000E1   -1.556986271682E0   -1.508378623426E0   -1.560341197875E0    1.287414586817E0
    1.790000000000E1   -1.557102374212E0   -1.511533883732E0   -1.560039570695E0    1.285711013562E0
    1.795000000000E1   -1.557207704640E0   -1.514679176732E0   -1.559756404709E0    1.284028179245E0
    1.800000000000E1   -1.557302726046E0   -1.517814396960E0   -1.559491867107E0    1.282366103384E0
    1.805000000000E1   -1.557387900279E0   -1.520939440090E0   -1.559246115475E0    1.280724804151E0
    1.810000000000E1   -1.557463687909E0   -1.524054202987E0   -1.559019297903E0    1.279104298356E0
    1.815000000000E1   -1.557530547914E0   -1.527158583648E0   -1.558811553174E0    1.277504601420E0
    1.820000000000E1   -1.557588937433E0   -1.530252481185E0   -1.558623010845E0    1.275925727352E0
    1.825000000000E1   -1.557639311501E0   -1.533335795839E0   -1.558453791441E0    1.274367688723E0
    1.830000000000E1   -1.557682123276E0   -1.536408428946E0   -1.558304006550E0    1.272830496635E0
    1.835000000000E1   -1.557717823381E0   -1.539470282904E0   -1.558173759017E0    1.271314160718E0
    1.840000000000E1   -1.557746860461E0   -1.542521261201E0   -1.558063143068E0    1.269818689085E0
    1.845000000000E1   -1.557769680084E0   -1.545561268370E0   -1.557972244463E0    1.268344088314E0
    1.850000000000E1   -1.557786725098E0   -1.548590209967E0   -1.557901140681E0    1.266890363438E0
    1.855000000000E1   -1.557798435397E0   -1.551607992610E0   -1.557849901041E0    1.265457517893E0
    1.860000000000E1   -1.557805247814E0   -1.554614523895E0   -1.557818586870E0    1.264045553509E0
    1.865000000000E1   -1.557807595712E0   -1.557609712442E0   -1.557807251674E0    1.262654470498E0
    1.870000000000E1   -1.557805909524E0   -1.560593467858E0   -1.557815941281E0    1.261284267404E0
    1.875000000000E1   -1.557800615538E0   -1.563565700716E0   -1.557844694034E0    1.259934941098E0
    1.880000000000E1   -1.557792136460E0   -1.566526322575E0   -1.557893540913E0    1.258606486739E0
    1.885000000000E1   -1.557780891190E0   -1.569475245937E0   -1.557962505717E0    1.257298897750E0
    1.890000000000E1   -1.557767294394E0    1.569180269331E0   -1.558051605248E0    1.256012165816E0
    1.895000000000E1   -1.557751757061E0    1.566255001654E0   -1.558160849421E0    1.254746280830E0
    1.900000000000E1   -1.557734685472E0    1.563341689309E0   -1.558290241473E0    1.253501230881E0
    1.905000000000E1   -1.557716481409E0    1.560440416058E0   -1.558439778117E0    1.252277002237E0
    1.910000000000E1   -1.557697542321E0    1.557551264738E0   -1.558609449686E0    1.251073579301E0
    1.915000000000E1   -1.557678260909E0    1.554674317314E0   -1.558799240315E0    1.249890944604E0
    1.920000000000E1   -1.557659024921E0    1.551809654826E0   -1.559009128085E0    1.248729078775E0
    1.925000000000E1   -1.557640217701E0    1.548957357451E0   -1.559239085195E0    1.247587960513E0
    1.930000000000E1   -1.557622217028E0    1.546117504481E0   -1.559489078109E0    1.246467566575E0
    1.935000000000E1   -1.557605395710E0    1.543290174318E0   -1.559759067733E0    1.245367871727E0
    1.940000000000E1   -1.557590121413E0    1.540475444520E0   -1.560049009550E0    1.244288848751E0
    1.945000000000E1   -1.557576756289E0    1.537673391779E0   -1.560358853794E0    1.243230468401E0
    1.950000000000E1   -1.557565657546E0    1.534884091922E0   -1.560688545581E0    1.242192699387E0
    1.955000000000E1   -1.557557176506E0    1.532107619939E0   -1.561038025080E0    1.241175508353E0
    1.960000000000E1   -1.557551658832E0    1.529344049976E0   -1.561407227668E0    1.240178859845E0
    1.965000000000E1   -1.557549444771E0    1.526593455327E0   -1.561796084061E0    1.239202716304E0
    1.970000000000E1   -1.557550868755E0    1.523855908467E0   -1.562204520462E0    1.238247038025E0
    1.975000000000E1   -1.557556259271E0    1.521131481033E0   -1.562632458724E0    1.237311783157E0
    1.980000000000E1   -1.557565939454E0    1.518420243834E0   -1.563079816478E0    1.236396907659E0
    1.985000000000E1   -1.557580225975E0    1.515722266865E0   -1.563546507271E0    1.235502365305E0
    1.990000000000E1   -1.557599429684E0    1.513037619287E0   -1.564032440726E0    1.234628107634E0
    1.995000000000E1   -1.557623855499E0    1.510366369454E0   -1.564537522663E0    1.233774083940E0
    2.000000000000E1   -1.557653802070E0    1.507708584903E0   -1.565061655229E0    1.232940241274E0
    2.005000000000E1   -1.557689562454E0    1.505064332356E0   -1.565604737034E0    1.232126524395E0
    2.010000000000E1   -1.557731423016E0    1.502433677729E0   -1.566166663296E0    1.231332875762E0
    2.015000000000E1   -1.557779664113E0    1.499816686127E0   -1.566747325955E0    1.230559235521E0
    2.020000000000E1   -1.557834559977E0    1.497213421842E0   -1.567346613807E0    1.229805541485E0
    2.025000000000E1   -1.557896378585E0    1.494623948373E0   -1.567964412608E0    1.229071729095E0
    2.030000000000E1   -1.557965381511E0    1.492048328400E0   -1.568600605225E0    1.228357731451E0
    2.035000000000E1   -1.558041824642E0    1.489486623805E0   -1.569255071737E0    1.227663479252E0
    2.040000000000E1   -1.558125956878E0    1.486938895662E0   -1.569927689544E0    1.226988900791E0
    2.045000000000E1   -1.558218021267E0    1.484405204242E0   -1.570618333506E0    1.226333921962E0
    2.050000000000E1   -1.558318254487E0    1.481885609007E0    1.570265777557E0    1.225698466204E0
    2.055000000000E1   -1.558426886819E0    1.479380168617E0    1.569539466390E0    1.225082454544E0
    2.060000000000E1   -1.558544142773E0    1.476888940923E0    1.568795518727E0    1.224485805525E0
    2.065000000000E1   -1.558670240075E0    1.474411982970E0    1.568034068855E0    1.223908435242E0
    2.070000000000E1   -1.558805390376E0    1.471949350991E0    1.567255253048E0    1.223350257297E0
    2.075000000000E1   -1.558949799173E0    1.469501100406E0    1.566459209522E0    1.222811182815E0
    2.080000000000E1   -1.559103665746E0    1.467067285823E0    1.565646078311E0    1.222291120404E0
    2.085000000000E1   -1.559267183036E0    1.464647961037E0    1.564816001165E0    1.221789976187E0
    2.090000000000E1   -1.559440538389E0    1.462243179025E0    1.563969121492E0    1.221307653754E0
    2.095000000000E1   -1.559623912341E0    1.459852991938E0    1.563105584220E0    1.220844054181E0
    2.100000000000E1   -1.559817479733E0    1.457477451109E0    1.562225535746E0    1.220399076019E0
    2.105000000000E1   -1.560021409290E0    1.455116607038E0    1.561329123821E0    1.219972615265E0
    2.110000000000E1   -1.560235863579E0    1.452770509399E0    1.560416497495E0    1.219564565409E0
    2.115000000000E1   -1.560460999712E0    1.450439207036E0    1.559487807020E0    1.219174817376E0
    2.120000000000E1   -1.560696968345E0    1.448122747942E0    1.558543203773E0    1.218803259556E0
    2.125000000000E1   -1.560943914419E0    1.445821179287E0    1.557582840166E0    1.218449777797E0
    2.130000000000E1   -1.561201977150E0    1.443534547366E0    1.556606869597E0    1.218114255405E0
    2.135000000000E1   -1.561471289935E0    1.441262897650E0    1.555615446356E0    1.217796573126E0
    2.140000000000E1   -1.561751980355E0    1.439006274745E0    1.554608725555E0    1.217496609190E0
    2.145000000000E1   -1.562044170731E0    1.436764722392E0    1.553586863080E0    1.217214239268E0
    2.150000000000E1   -1.562347977323E0    1.434538283464E0    1.552550015498E0    1.216949336510E0
    2.155000000000E1   -1.562663511094E0    1.432326999967E0    1.551498340010E0    1.216701771530E0
    2.160000000000E1   -1.562990877499E0    1.430130913033E0    1.550431994369E0    1.216471412417E0
    2.165000000000E1   -1.563330176441E0    1.427950062896E0    1.549351136841E0    1.216258124753E0
    2.170000000000E1   -1.563681503020E0    1.425784488920E0    1.548255926131E0    1.216061771612E0
    2.175000000000E1   -1.564044946372E0    1.423634229552E0    1.547146521348E0    1.215882213570E0
    2.180000000000E1   -1.564420590827E0    1.421499322360E0    1.546023081904E0    1.215719308721E0
    2.185000000000E1   -1.564808515496E0    1.419379803971E0    1.544885767508E0    1.215572912681E0
    2.190000000000E1   -1.565208794447E0    1.417275710131E0    1.543734738086E0    1.215442878611E0
    2.195000000000E1   -1.565621496635E0    1.415187075640E0    1.542570153746E0    1.215329057230E0
    2.200000000000E1   -1.566046686494E0    1.413113934374E0    1.541392174713E0    1.215231296827E0
    2.205000000000E1   -1.566484423154E0    1.411056319270E0    1.540200961307E0    1.215149443276E0
    2.210000000000E1   -1.566934761227E0    1.409014262323E0    1.538996673871E0    1.215083340069E0
    2.215000000000E1   -1.567397750592E0    1.406987794573E0    1.537779472733E0    1.215032828308E0
    2.220000000000E1   -1.567873436376E0    1.404976946093E0    1.536549518184E0    1.214997746765E0
    2.225000000000E1   -1.568361859694E0    1.402981746004E0    1.535306970415E0    1.214977931870E0
    2.230000000000E1   -1.568863056546E0    1.401002222421E0    1.534051989496E0    1.214973217747E0
    2.235000000000E1   -1.569377058921E0    1.399038402509E0    1.532784735308E0    1.214983436247E0
    2.240000000000E1   -1.569903894453E0    1.397090312405E0    1.531505367546E0    1.215008416959E0
    2.245000000000E1   -1.570443586553E0    1.395157977267E0    1.530214045653E0    1.215047987246E0
    2.250000000000E1    1.570596499170E0    1.393241421229E0    1.528910928801E0    1.215101972271E0
    2.255000000000E1    1.570031040164E0    1.391340667407E0    1.527596175856E0    1.215170195037E0
    2.260000000000E1    1.569452678844E0    1.389455737892E0    1.526269945354E0    1.215252476402E0
    2.265000000000E1    1.568861407865E0    1.387586653731E0    1.524932395447E0    1.215348635121E0
    2.270000000000E1    1.568257223689E0    1.385733434920E0    1.523583683910E0    1.215458487869E0
    2.275000000000E1    1.567640126635E0    1.383896100410E0    1.522223968075E0    1.215581849295E0
    2.280000000000E1    1.567010120300E0    1.382074668073E0    1.520853404837E0    1.215718532045E0
    2.285000000000E1    1.566367212313E0    1.380269154710E0    1.519472150622E0    1.215868346800E0
    2.290000000000E1    1.565711413574E0    1.378479576040E0    1.518080361341E0    1.216031102314E0
    2.295000000000E1    1.565042738445E0    1.376705946672E0    1.516678192395E0    1.216206605460E0
    2.300000000000E1    1.564361204629E0    1.374948280123E0    1.515265798634E0    1.216394661258E0
    2.305000000000E1    1.563666833167E0    1.373206588793E0    1.513843334341E0    1.216595072936E0
    2.310000000000E1    1.562959648071E0    1.371480883949E0    1.512410953224E0    1.216807641958E0
    2.315000000000E1    1.562239676682E0    1.369771175731E0    1.510968808387E0    1.217032168070E0
    2.320000000000E1    1.561506949306E0    1.368077473131E0    1.509517052302E0    1.217268449355E0
    2.325000000000E1    1.560761499206E0    1.366399783978E0    1.508055836799E0    1.217516282261E0
    2.330000000000E1    1.560003362638E0    1.364738114947E0    1.506585313063E0    1.217775461665E0
    2.335000000000E1    1.559232578310E0    1.363092471526E0    1.505105631604E0    1.218045780928E0
    2.340000000000E1    1.558449188105E0    1.361462858030E0    1.503616942247E0    1.218327031914E0
    2.345000000000E1    1.557653236340E0    1.359849277572E0    1.502119394116E0    1.218619005069E0
    2.350000000000E1    1.556844769976E0    1.358251732038E0    1.500613135615E0    1.218921489463E0
    2.355000000000E1    1.556023838450E0    1.356670222134E0    1.499098314426E0    1.219234272829E0
    2.360000000000E1    1.555190493867E0    1.355104747319E0    1.497575077495E0    1.219557141651E0
    2.365000000000E1    1.554344790289E0    1.353555305808E0    1.496043571019E0    1.219889881178E0
    2.370000000000E1    1.553486784439E0    1.352021894581E0    1.494503940443E0    1.220232275506E0
    2.375000000000E1    1.552616535190E0    1.350504509358E0    1.492956330429E0    1.220584107618E0
    2.380000000000E1    1.551734103575E0    1.349003144584E0    1.491400884867E0    1.220945159447E0
    2.385000000000E1    1.550839552829E0    1.347517793433E0    1.489837746862E0    1.221315211935E0
    2.390000000000E1    1.549932948010E0    1.346048447791E0    1.488267058721E0    1.221694045097E0
    2.395000000000E1    1.549014356376E0    1.344595098247E0    1.486688961963E0    1.222081438048E0
    2.400000000000E1    1.548083847029E0    1.343157734078E0    1.485103597279E0    1.222477169113E0
    2.405000000000E1    1.547141490933E0    1.341736343233E0    1.483511104561E0    1.222881015835E0
    2.410000000000E1    1.546187360810E0    1.340330912363E0    1.481911622865E0    1.223292755074E0
    2.415000000000E1    1.545221531321E0    1.338941426753E0    1.480305290436E0    1.223712163035E0
    2.420000000000E1    1.544244078408E0    1.337567870353E0    1.478692244680E0    1.224139015372E0
    2.425000000000E1    1.543255079950E0    1.336210225761E0    1.477072622184E0    1.224573087202E0
    2.430000000000E1    1.542254615303E0    1.334868474201E0    1.475446558675E0    1.225014153197E0
    2.435000000000E1    1.541242765315E0    1.333542595525E0    1.473814189049E0    1.225461987638E0
    2.440000000000E1    1.540219612362E0    1.332232568201E0    1.472175647350E0    1.225916364470E0
    2.445000000000E1    1.539185240003E0    1.330938369305E0    1.470531066789E0    1.226377057382E0
    2.450000000000E1    1.538139733345E0    1.329659974514E0    1.468880579722E0    1.226843839855E0
    2.455000000000E1    1.537083178720E0    1.328397358095E0    1.467224317646E0    1.227316485225E0
    2.460000000000E1    1.536015663689E0    1.327150492881E0    1.465562411211E0    1.227794766768E0
    2.465000000000E1    1.534937276976E0    1.325919350303E0    1.463894990210E0    1.228278457719E0
    2.470000000000E1    1.533848108642E0    1.324703900338E0    1.462222183586E0    1.228767331385E0
    2.475000000000E1    1.532748249437E0    1.323504111532E0    1.460544119421E0    1.229261161175E0
    2.480000000000E1    1.531637791483E0    1.322319950970E0    1.458860924954E0    1.229759720679E0
    2.485000000000E1    1.530516827806E0    1.321151384287E0    1.457172726552E0    1.230262783722E0
    2.490000000000E1    1.529385452352E0    1.319998375650E0    1.455479649736E0    1.230770124431E0
    2.495000000000E1    1.528243760156E0    1.318860887754E0    1.453781819170E0    1.231281517297E0
    2.500000000000E1    1.527091846737E0    1.317738881814E0    1.452079358667E0    1.231796737238E0
    2.505000000000E1    1.525929808761E0    1.316632317567E0    1.450372391190E0    1.232315559660E0
    2.510000000000E1    1.524757743573E0    1.315541153246E0    1.448661038848E0    1.232837760520E0
    2.515000000000E1    1.523575749250E0    1.314465345593E0    1.446945422897E0    1.233363116393E0
    2.520000000000E1    1.522383924517E0    1.313404849854E0    1.445225663749E0    1.233891404516E0
    2.525000000000E1    1.521182369076E0    1.312359619755E0    1.443501880973E0    1.234422402862E0
    2.530000000000E1    1.519971182666E0    1.311329607516E0    1.441774193292E0    1.234955890211E0
    2.535000000000E1    1.518750466075E0    1.310314763835E0    1.440042718596E0    1.235491646175E0
    2.540000000000E1    1.517520320499E0    1.309315037892E0    1.438307573923E0    1.236029451298E0
    2.545000000000E1    1.516280847626E0    1.308330377337E0    1.436568875484E0    1.236569087081E0
    2.550000000000E1    1.515032149810E0    1.307360728289E0    1.434826738653E0    1.237110336056E0
    2.555000000000E1    1.513774329477E0    1.306406035341E0    1.433081277983E0    1.237652981848E0
    2.560000000000E1    1.512507489778E0    1.305466241538E0    1.431332607197E0    1.238196809214E0
    2.565000000000E1    1.511231734157E0    1.304541288398E0    1.429580839193E0    1.238741604111E0
    2.570000000000E1    1.509947166402E0    1.303631115882E0    1.427826086051E0    1.239287153759E0
    2.575000000000E1    1.508653890571E0    1.302735662430E0    1.426068459030E0    1.239833246662E0
    2.580000000000E1    1.507352011321E0    1.301854864917E0    1.424308068582E0    1.240379672701E0
    2.585000000000E1    1.506041633007E0    1.300988658686E0    1.422545024356E0    1.240926223159E0
    2.590000000000E1    1.504722860667E0    1.300136977524E0    1.420779435196E0    1.241472690789E0
    2.595000000000E1    1.503395799412E0    1.299299753676E0    1.419011409133E0    1.242018869850E0
    2.600000000000E1    1.502060554515E0    1.298476917844E0    1.417241053412E0    1.242564556166E0
    2.605000000000E1    1.500717231586E0    1.297668399177E0    1.415468474483E0    1.243109547167E0
    2.610000000000E1    1.499365935997E0    1.296874125287E0    1.413693778010E0    1.243653641952E0
    2.615000000000E1    1.498006773540E0    1.296094022240E0    1.411917068880E0    1.244196641312E0
    2.620000000000E1    1.496639850001E0    1.295328014557E0    1.410138451192E0    1.244738347789E0
    2.625000000000E1    1.495265271190E0    1.294576025227E0    1.408358028267E0    1.245278565731E0
    2.630000000000E1    1.493883143026E0    1.293837975703E0    1.406575902670E0    1.245817101305E0
    2.635000000000E1    1.492493571569E0    1.293113785902E0    1.404792176185E0    1.246353762563E0
    2.640000000000E1    1.491096662442E0    1.292403374220E0    1.403006949850E0    1.246888359476E0
    2.645000000000E1    1.489692521655E0    1.291706657518E0    1.401220323945E0    1.247420703981E0
    2.650000000000E1    1.488281255044E0    1.291023551150E0    1.399432397987E0    1.247950609998E0
    2.655000000000E1    1.486862968333E0    1.290353968951E0    1.397643270758E0    1.248477893487E0
    2.660000000000E1    1.485437767460E0    1.289697823246E0    1.395853040289E0    1.249002372478E0
    2.665000000000E1    1.484005757734E0    1.289055024870E0    1.394061803883E0    1.249523867105E0
    2.670000000000E1    1.482567044768E0    1.288425483153E0    1.392269658115E0    1.250042199637E0
    2.675000000000E1    1.481121733924E0    1.287809105945E0    1.390476698818E0    1.250557194518E0
    2.680000000000E1    1.479669930392E0    1.287205799608E0    1.388683021115E0    1.251068678393E0
    2.685000000000E1    1.478211739251E0    1.286615469054E0    1.386888719403E0    1.251576480130E0
    2.690000000000E1    1.476747265536E0    1.286038017716E0    1.385093887366E0    1.252080430857E0
    2.695000000000E1    1.475276613668E0    1.285473347584E0    1.383298617996E0    1.252580363998E0
    2.700000000000E1    1.473799888249E0    1.284921359202E0    1.381503003576E0    1.253076115276E0
    2.705000000000E1    1.472317193546E0    1.284381951694E0    1.379707135674E0    1.253567522765E0
    2.710000000000E1    1.470828633541E0    1.283855022752E0    1.377911105183E0    1.254054426882E0
    2.715000000000E1    1.469334312254E0    1.283340468674E0    1.376115002303E0    1.254536670435E0
    2.720000000000E1    1.467834332933E0    1.282838184355E0    1.374318916556E0    1.255014098635E0
    2.725000000000E1    1.466328798964E0    1.282348063312E0    1.372522936782E0    1.255486559113E0
    2.730000000000E1    1.464817813339E0    1.281869997694E0    1.370727151145E0    1.255953901943E0
    2.735000000000E1    1.463301478701E0    1.281403878286E0    1.368931647146E0    1.256415979655E0
    2.740000000000E1    1.461779897572E0    1.280949594551E0    1.367136511615E0    1.256872647241E0
    2.745000000000E1    1.460253172100E0    1.280507034617E0    1.365341830728E0    1.257323762201E0
    2.750000000000E1    1.458721403833E0    1.280076085305E0    1.363547690013E0    1.257769184519E0
    2.755000000000E1    1.457184694330E0    1.279656632141E0    1.361754174349E0    1.258208776697E0
    2.760000000000E1    1.455643144676E0    1.279248559379E0    1.359961367956E0    1.258642403765E0
    2.765000000000E1    1.454096855661E0    1.278851750012E0    1.358169354427E0    1.259069933282E0
    2.770000000000E1    1.452545927840E0    1.278466085790E0    1.356378216717E0    1.259491235336E0
    2.775000000000E1    1.450990461007E0    1.278091447252E0    1.354588037151E0    1.259906182588E0
    2.780000000000E1    1.449430554961E0    1.277727713719E0    1.352798897436E0    1.260314650238E0
    2.785000000000E1    1.447866309004E0    1.277374763338E0    1.351010878646E0    1.260716516045E0
    2.790000000000E1    1.446297822007E0    1.277032473086E0    1.349224061245E0    1.261111660343E0
    2.795000000000E1    1.444725192617E0    1.276700718800E0    1.347438525082E0    1.261499966010E0
    2.800000000000E1    1.443148519033E0    1.276379375195E0    1.345654349405E0    1.261881318516E0
    2.805000000000E1    1.441567898767E0    1.276068315880E0    1.343871612855E0    1.262255605885E0
    2.810000000000E1    1.439983429269E0    1.275767413390E0    1.342090393480E0    1.262622718710E0
    2.815000000000E1    1.438395207432E0    1.275476539201E0    1.340310768728E0    1.262982550150E0
    2.820000000000E1    1.436803329788E0    1.275195563756E0    1.338532815456E0    1.263334995929E0
    2.825000000000E1    1.435207892562E0    1.274924356488E0    1.336756609941E0    1.263679954320E0
    2.830000000000E1    1.433608991162E0    1.274662785844E0    1.334982227880E0    1.264017326168E0
    2.835000000000E1    1.432006720926E0    1.274410719307E0    1.333209744393E0    1.264347014851E0
